# TRAINING ITERATION,         BCE_LOSS,         MSE_LOSS,     JACCARD_LOSS
                5966,          0.02260,          0.00596,          0.14579
                5967,          0.02328,          0.00624,          0.12068
                5968,          0.02310,          0.00612,          0.11939
                5969,          0.02102,          0.00555,          0.13146
                5970,          0.02507,          0.00647,          0.12749
                5971,          0.02024,          0.00523,          0.13844
                5972,          0.01552,          0.00408,          0.12764
                5973,          0.02218,          0.00583,          0.13835
                5974,          0.02048,          0.00545,          0.13098
                5975,          0.02420,          0.00616,          0.13621
                5976,          0.02142,          0.00572,          0.11127
                5977,          0.02195,          0.00581,          0.12615
                5978,          0.02151,          0.00561,          0.12565
                5979,          0.02470,          0.00657,          0.15663
                5980,          0.02302,          0.00602,          0.12541
                5981,          0.02395,          0.00640,          0.11811
                5982,          0.02397,          0.00623,          0.11654
                5983,          0.02374,          0.00620,          0.12761
                5984,          0.02206,          0.00585,          0.12512
                5985,          0.02341,          0.00620,          0.11216
                5986,          0.02298,          0.00608,          0.13502
                5987,          0.02229,          0.00595,          0.12306
                5988,          0.02117,          0.00560,          0.12870
                5989,          0.02368,          0.00618,          0.13074
                5990,          0.02100,          0.00549,          0.12458
                5991,          0.02142,          0.00555,          0.12806
                5992,          0.02333,          0.00612,          0.12491
                5993,          0.02160,          0.00568,          0.12079
                5994,          0.02631,          0.00708,          0.11820
                5995,          0.02025,          0.00534,          0.12426
                5996,          0.02468,          0.00641,          0.11587
                5997,          0.02355,          0.00619,          0.12042
                5998,          0.02070,          0.00542,          0.13267
                5999,          0.02027,          0.00523,          0.15951
                6000,          0.02243,          0.00599,          0.12265
                6001,          0.02393,          0.00623,          0.12846
                6002,          0.02031,          0.00546,          0.13007
                6003,          0.02244,          0.00589,          0.14868
                6004,          0.02690,          0.00700,          0.13820
                6005,          0.02270,          0.00594,          0.13343
                6006,          0.02025,          0.00525,          0.11922
                6007,          0.01792,          0.00454,          0.11776
                6008,          0.02250,          0.00588,          0.12185
                6009,          0.02436,          0.00648,          0.12206
                6010,          0.01982,          0.00513,          0.12098
                6011,          0.02706,          0.00727,          0.12946
                6012,          0.02203,          0.00571,          0.12267
                6013,          0.02280,          0.00602,          0.12158
                6014,          0.02412,          0.00608,          0.12788
                6015,          0.02319,          0.00612,          0.13210
                6016,          0.02088,          0.00545,          0.13800
                6017,          0.01827,          0.00469,          0.12369
                6018,          0.02197,          0.00571,          0.11697
                6019,          0.02264,          0.00599,          0.11892
                6020,          0.02294,          0.00596,          0.12658
                6021,          0.02025,          0.00531,          0.14498
                6022,          0.01976,          0.00512,          0.13213
                6023,          0.02332,          0.00611,          0.12582
                6024,          0.02155,          0.00550,          0.13744
                6025,          0.02290,          0.00610,          0.11660
                6026,          0.02435,          0.00641,          0.13733
                6027,          0.02186,          0.00575,          0.11661
                6028,          0.02167,          0.00562,          0.13845
                6029,          0.02099,          0.00549,          0.13126
                6030,          0.02344,          0.00624,          0.10933
                6031,          0.02133,          0.00550,          0.13343
                6032,          0.01963,          0.00525,          0.11932
                6033,          0.02253,          0.00586,          0.13727
                6034,          0.02250,          0.00581,          0.12345
                6035,          0.02169,          0.00564,          0.13228
                6036,          0.02817,          0.00725,          0.13458
                6037,          0.02323,          0.00615,          0.13111
                6038,          0.02309,          0.00597,          0.12959
                6039,          0.01685,          0.00429,          0.12326
                6040,          0.02314,          0.00609,          0.13471
                6041,          0.02431,          0.00637,          0.12329
                6042,          0.02291,          0.00605,          0.13633
                6043,          0.02408,          0.00635,          0.13914
                6044,          0.02690,          0.00710,          0.13313
                6045,          0.02582,          0.00683,          0.13568
                6046,          0.02543,          0.00669,          0.11533
                6047,          0.02445,          0.00645,          0.12100
                6048,          0.02408,          0.00626,          0.13012
                6049,          0.02147,          0.00559,          0.11555
                6050,          0.01837,          0.00473,          0.14471
                6051,          0.02333,          0.00607,          0.13254
                6052,          0.02170,          0.00537,          0.14076
                6053,          0.02096,          0.00551,          0.12739
                6054,          0.02335,          0.00618,          0.12997
                6055,          0.02039,          0.00526,          0.12886
                6056,          0.02173,          0.00564,          0.12295
                6057,          0.02327,          0.00615,          0.11684
                6058,          0.02423,          0.00646,          0.13261
                6059,          0.02191,          0.00578,          0.12614
                6060,          0.01978,          0.00523,          0.14308
                6061,          0.02199,          0.00583,          0.13095
                6062,          0.02206,          0.00574,          0.11690
                6063,          0.02191,          0.00566,          0.13065
                6064,          0.02219,          0.00574,          0.12518
                6065,          0.02370,          0.00620,          0.12904
                6066,          0.02230,          0.00587,          0.13939
                6067,          0.02164,          0.00575,          0.13719
                6068,          0.02553,          0.00682,          0.12721
                6069,          0.02116,          0.00552,          0.12678
                6070,          0.02359,          0.00608,          0.12984
                6071,          0.02594,          0.00689,          0.13329
                6072,          0.02312,          0.00628,          0.13415
                6073,          0.01950,          0.00508,          0.12840
                6074,          0.02245,          0.00589,          0.13563
                6075,          0.02329,          0.00600,          0.11884
                6076,          0.02180,          0.00571,          0.11523
                6077,          0.02139,          0.00564,          0.11387
                6078,          0.02049,          0.00535,          0.12968
                6079,          0.01795,          0.00472,          0.10809
                6080,          0.02166,          0.00573,          0.11967
                6081,          0.02137,          0.00561,          0.11861
                6082,          0.02210,          0.00588,          0.12179
                6083,          0.02239,          0.00588,          0.11862
                6084,          0.02188,          0.00581,          0.12578
                6085,          0.02371,          0.00610,          0.12199
                6086,          0.02387,          0.00630,          0.13014
                6087,          0.01666,          0.00439,          0.13015
                6088,          0.02436,          0.00651,          0.14211
                6089,          0.02195,          0.00585,          0.11679
                6090,          0.02335,          0.00610,          0.11747
                6091,          0.02299,          0.00615,          0.12387
                6092,          0.02067,          0.00555,          0.11568
                6093,          0.02311,          0.00613,          0.12562
                6094,          0.02124,          0.00558,          0.11857
                6095,          0.02288,          0.00596,          0.13803
                6096,          0.02159,          0.00548,          0.12998
                6097,          0.02181,          0.00580,          0.11849
                6098,          0.02101,          0.00535,          0.11719
                6099,          0.01956,          0.00515,          0.11626
                6100,          0.02294,          0.00603,          0.13256
                6101,          0.01986,          0.00504,          0.12729
                6102,          0.02340,          0.00620,          0.12500
                6103,          0.02094,          0.00548,          0.14299
                6104,          0.02046,          0.00523,          0.13609
                6105,          0.02420,          0.00655,          0.12822
                6106,          0.02162,          0.00558,          0.12476
                6107,          0.02429,          0.00632,          0.14146
                6108,          0.01772,          0.00468,          0.12154
                6109,          0.01906,          0.00511,          0.11925
                6110,          0.02235,          0.00590,          0.11991
                6111,          0.02064,          0.00546,          0.12058
                6112,          0.02177,          0.00574,          0.11416
                6113,          0.02102,          0.00553,          0.11697
                6114,          0.02490,          0.00651,          0.12499
                6115,          0.02206,          0.00570,          0.12289
                6116,          0.02107,          0.00553,          0.13689
                6117,          0.02241,          0.00575,          0.12507
                6118,          0.01914,          0.00486,          0.13153
                6119,          0.02184,          0.00578,          0.12684
                6120,          0.02676,          0.00692,          0.12342
                6121,          0.02230,          0.00581,          0.12529
                6122,          0.02240,          0.00589,          0.11654
                6123,          0.02053,          0.00522,          0.12976
                6124,          0.02203,          0.00580,          0.13126
                6125,          0.02280,          0.00604,          0.13474
                6126,          0.02317,          0.00608,          0.12708
                6127,          0.02506,          0.00636,          0.13797
                6128,          0.02158,          0.00577,          0.11463
                6129,          0.02671,          0.00676,          0.13403
                6130,          0.02209,          0.00575,          0.13191
                6131,          0.01882,          0.00492,          0.12015
                6132,          0.02149,          0.00554,          0.13065
                6133,          0.01885,          0.00488,          0.13024
                6134,          0.01960,          0.00508,          0.12281
                6135,          0.02349,          0.00615,          0.12328
                6136,          0.02293,          0.00600,          0.12880
                6137,          0.02135,          0.00554,          0.11679
                6138,          0.01987,          0.00517,          0.11357
                6139,          0.02171,          0.00574,          0.12394
                6140,          0.01939,          0.00506,          0.11107
                6141,          0.02196,          0.00581,          0.12706
                6142,          0.02259,          0.00597,          0.12677
                6143,          0.02545,          0.00665,          0.15009
                6144,          0.02073,          0.00548,          0.11227
                6145,          0.02143,          0.00555,          0.11613
                6146,          0.02451,          0.00639,          0.12703
                6147,          0.02278,          0.00588,          0.12494
                6148,          0.02151,          0.00574,          0.13433
                6149,          0.02191,          0.00568,          0.11263
                6150,          0.02242,          0.00589,          0.12288
                6151,          0.02290,          0.00594,          0.13354
                6152,          0.02273,          0.00580,          0.12739
                6153,          0.02027,          0.00526,          0.12529
                6154,          0.02261,          0.00589,          0.12814
                6155,          0.02228,          0.00577,          0.12528
                6156,          0.01950,          0.00517,          0.11744
                6157,          0.02082,          0.00538,          0.11829
                6158,          0.02120,          0.00554,          0.12666
                6159,          0.02199,          0.00583,          0.11745
                6160,          0.02118,          0.00547,          0.13874
                6161,          0.02288,          0.00608,          0.14315
                6162,          0.02143,          0.00574,          0.12243
                6163,          0.02196,          0.00579,          0.12965
                6164,          0.02071,          0.00530,          0.11917
                6165,          0.02299,          0.00606,          0.11344
                6166,          0.02209,          0.00578,          0.11926
                6167,          0.02166,          0.00549,          0.13948
                6168,          0.01937,          0.00492,          0.14650
                6169,          0.02183,          0.00594,          0.12728
                6170,          0.02316,          0.00609,          0.14408
                6171,          0.02493,          0.00664,          0.12331
                6172,          0.02067,          0.00550,          0.10415
                6173,          0.01795,          0.00473,          0.13756
                6174,          0.02194,          0.00573,          0.14502
                6175,          0.02400,          0.00644,          0.14863
                6176,          0.02330,          0.00615,          0.13062
                6177,          0.02265,          0.00590,          0.10884
                6178,          0.02053,          0.00540,          0.13372
                6179,          0.02130,          0.00558,          0.13008
                6180,          0.01909,          0.00510,          0.13081
                6181,          0.02085,          0.00547,          0.13122
                6182,          0.02152,          0.00565,          0.11883
                6183,          0.02061,          0.00543,          0.12636
                6184,          0.02427,          0.00643,          0.14342
                6185,          0.02175,          0.00569,          0.11557
                6186,          0.02296,          0.00609,          0.12053
                6187,          0.02277,          0.00603,          0.12381
                6188,          0.01931,          0.00512,          0.13048
                6189,          0.02013,          0.00520,          0.14379
                6190,          0.02197,          0.00563,          0.13958
                6191,          0.02292,          0.00622,          0.11044
                6192,          0.02152,          0.00576,          0.11184
                6193,          0.02117,          0.00543,          0.13553
                6194,          0.02182,          0.00574,          0.13709
                6195,          0.01943,          0.00507,          0.12348
                6196,          0.02567,          0.00686,          0.11622
                6197,          0.02517,          0.00659,          0.13217
                6198,          0.02474,          0.00648,          0.11989
                6199,          0.02109,          0.00550,          0.12542
                6200,          0.02260,          0.00592,          0.12431
                6201,          0.02173,          0.00565,          0.13739
                6202,          0.02211,          0.00582,          0.12110
                6203,          0.01689,          0.00423,          0.13123
                6204,          0.02183,          0.00554,          0.13849
                6205,          0.01810,          0.00463,          0.13046
                6206,          0.02276,          0.00598,          0.11525
                6207,          0.01974,          0.00509,          0.14398
                6208,          0.02433,          0.00628,          0.12401
                6209,          0.01753,          0.00457,          0.10864
                6210,          0.02147,          0.00568,          0.12698
                6211,          0.02176,          0.00556,          0.13120
                6212,          0.02146,          0.00566,          0.11865
                6213,          0.02264,          0.00588,          0.13308
                6214,          0.02370,          0.00624,          0.12594
                6215,          0.02326,          0.00610,          0.12926
                6216,          0.02150,          0.00550,          0.12987
                6217,          0.02362,          0.00616,          0.13537
                6218,          0.02084,          0.00543,          0.13208
                6219,          0.02266,          0.00592,          0.12688
                6220,          0.02404,          0.00631,          0.13749
                6221,          0.02607,          0.00683,          0.14268
                6222,          0.02142,          0.00566,          0.13481
                6223,          0.02222,          0.00589,          0.12822
                6224,          0.02180,          0.00569,          0.13590
                6225,          0.02194,          0.00574,          0.12610
                6226,          0.02153,          0.00555,          0.12301
                6227,          0.01946,          0.00519,          0.12734
                6228,          0.02398,          0.00631,          0.12102
                6229,          0.02361,          0.00611,          0.14342
                6230,          0.02120,          0.00565,          0.11170
                6231,          0.02310,          0.00610,          0.12532
                6232,          0.02278,          0.00598,          0.12727
                6233,          0.02151,          0.00555,          0.12862
                6234,          0.02012,          0.00524,          0.11777
                6235,          0.02171,          0.00562,          0.13679
                6236,          0.02382,          0.00620,          0.14008
                6237,          0.02271,          0.00597,          0.11972
                6238,          0.02386,          0.00626,          0.13027
                6239,          0.02105,          0.00536,          0.13040
                6240,          0.02420,          0.00636,          0.12696
                6241,          0.02281,          0.00603,          0.11731
                6242,          0.01914,          0.00502,          0.11811
                6243,          0.02007,          0.00519,          0.14828
                6244,          0.02776,          0.00732,          0.13119
                6245,          0.01882,          0.00486,          0.11490
                6246,          0.02125,          0.00544,          0.12495
                6247,          0.02205,          0.00576,          0.14589
                6248,          0.02176,          0.00574,          0.14247
                6249,          0.02151,          0.00569,          0.11268
                6250,          0.02150,          0.00557,          0.13615
                6251,          0.02252,          0.00585,          0.12247
                6252,          0.02018,          0.00527,          0.13177
                6253,          0.02417,          0.00626,          0.13757
                6254,          0.01990,          0.00511,          0.12393
                6255,          0.02259,          0.00596,          0.12097
                6256,          0.02028,          0.00532,          0.11837
                6257,          0.02229,          0.00586,          0.12870
                6258,          0.01796,          0.00467,          0.14773
                6259,          0.01898,          0.00491,          0.12380
                6260,          0.02013,          0.00529,          0.13877
                6261,          0.02446,          0.00639,          0.12322
                6262,          0.02050,          0.00537,          0.13415
                6263,          0.02092,          0.00555,          0.11153
                6264,          0.02231,          0.00586,          0.13215
                6265,          0.02272,          0.00593,          0.14532
                6266,          0.02076,          0.00550,          0.11906
                6267,          0.01953,          0.00504,          0.11813
                6268,          0.02260,          0.00580,          0.14635
                6269,          0.02342,          0.00609,          0.12677
                6270,          0.02460,          0.00636,          0.13130
                6271,          0.02443,          0.00641,          0.13134
                6272,          0.02185,          0.00567,          0.11814
                6273,          0.01918,          0.00495,          0.12434
                6274,          0.02183,          0.00583,          0.12580
                6275,          0.02395,          0.00628,          0.12158
                6276,          0.02439,          0.00637,          0.13640
                6277,          0.02230,          0.00584,          0.12678
                6278,          0.02204,          0.00568,          0.12526
                6279,          0.02332,          0.00612,          0.14137
                6280,          0.01999,          0.00532,          0.12151
                6281,          0.02396,          0.00630,          0.12656
                6282,          0.02487,          0.00656,          0.13222
                6283,          0.02256,          0.00589,          0.13398
                6284,          0.02209,          0.00583,          0.13249
                6285,          0.02270,          0.00590,          0.12996
                6286,          0.02473,          0.00661,          0.11435
                6287,          0.02353,          0.00623,          0.11748
                6288,          0.02442,          0.00634,          0.12706
                6289,          0.02066,          0.00537,          0.13603
                6290,          0.02236,          0.00587,          0.13379
                6291,          0.02015,          0.00544,          0.12515
                6292,          0.02651,          0.00702,          0.13434
                6293,          0.01966,          0.00517,          0.11431
                6294,          0.02297,          0.00601,          0.12066
                6295,          0.02208,          0.00583,          0.12496
                6296,          0.02201,          0.00578,          0.13247
                6297,          0.02075,          0.00542,          0.13677
                6298,          0.02121,          0.00547,          0.11538
                6299,          0.01919,          0.00498,          0.12193
                6300,          0.02191,          0.00555,          0.14273
                6301,          0.02411,          0.00631,          0.12571
                6302,          0.02219,          0.00577,          0.12268
                6303,          0.02248,          0.00589,          0.11170
                6304,          0.02056,          0.00537,          0.14150
                6305,          0.02365,          0.00603,          0.12766
                6306,          0.02198,          0.00578,          0.13671
                6307,          0.02615,          0.00687,          0.13015
                6308,          0.02026,          0.00534,          0.11058
                6309,          0.02024,          0.00520,          0.14309
                6310,          0.02161,          0.00560,          0.13713
                6311,          0.02209,          0.00573,          0.13533
                6312,          0.02172,          0.00563,          0.12374
                6313,          0.02248,          0.00590,          0.12374
                6314,          0.01963,          0.00506,          0.14804
                6315,          0.02064,          0.00546,          0.13231
                6316,          0.01875,          0.00489,          0.13887
                6317,          0.02465,          0.00653,          0.13165
                6318,          0.02520,          0.00660,          0.12316
                6319,          0.01910,          0.00495,          0.12090
                6320,          0.02140,          0.00565,          0.12023
                6321,          0.02451,          0.00651,          0.13201
                6322,          0.02121,          0.00556,          0.14501
                6323,          0.02130,          0.00557,          0.12998
                6324,          0.02277,          0.00594,          0.11994
                6325,          0.02105,          0.00555,          0.12154
                6326,          0.02592,          0.00701,          0.11444
                6327,          0.02564,          0.00682,          0.13716
                6328,          0.02328,          0.00601,          0.12577
                6329,          0.02464,          0.00654,          0.11661
                6330,          0.02304,          0.00605,          0.12337
                6331,          0.02693,          0.00702,          0.11892
                6332,          0.02065,          0.00533,          0.12735
                6333,          0.02136,          0.00550,          0.12538
                6334,          0.02523,          0.00673,          0.11344
                6335,          0.02275,          0.00596,          0.12759
                6336,          0.01878,          0.00483,          0.13552
                6337,          0.02214,          0.00576,          0.13547
                6338,          0.02318,          0.00610,          0.13041
                6339,          0.02105,          0.00550,          0.13434
                6340,          0.02371,          0.00620,          0.12840
                6341,          0.01865,          0.00480,          0.12451
                6342,          0.02400,          0.00640,          0.12055
                6343,          0.02019,          0.00512,          0.12871
                6344,          0.02368,          0.00613,          0.12981
                6345,          0.02078,          0.00532,          0.15480
                6346,          0.02746,          0.00722,          0.12129
                6347,          0.02099,          0.00552,          0.11040
                6348,          0.02186,          0.00576,          0.12166
                6349,          0.01816,          0.00472,          0.12140
                6350,          0.01936,          0.00509,          0.14410
                6351,          0.01770,          0.00450,          0.13268
                6352,          0.02077,          0.00548,          0.11634
                6353,          0.02227,          0.00585,          0.12559
                6354,          0.02315,          0.00602,          0.11822
                6355,          0.02300,          0.00608,          0.12980
                6356,          0.02261,          0.00599,          0.13321
                6357,          0.02249,          0.00593,          0.12427
                6358,          0.02284,          0.00612,          0.13199
                6359,          0.02341,          0.00613,          0.13123
                6360,          0.02279,          0.00605,          0.11742
                6361,          0.02201,          0.00571,          0.12943
                6362,          0.02204,          0.00572,          0.13799
                6363,          0.02126,          0.00547,          0.12504
                6364,          0.02322,          0.00611,          0.13902
                6365,          0.02023,          0.00531,          0.13167
                6366,          0.02045,          0.00539,          0.12599
                6367,          0.02241,          0.00568,          0.13195
                6368,          0.02059,          0.00528,          0.13228
                6369,          0.02336,          0.00610,          0.12052
                6370,          0.02022,          0.00533,          0.12192
                6371,          0.02751,          0.00741,          0.12915
                6372,          0.02374,          0.00619,          0.12539
                6373,          0.01822,          0.00479,          0.13024
                6374,          0.02097,          0.00546,          0.12190
                6375,          0.01778,          0.00466,          0.12867
                6376,          0.02181,          0.00570,          0.12873
                6377,          0.02066,          0.00548,          0.11100
                6378,          0.01923,          0.00503,          0.13776
                6379,          0.02231,          0.00588,          0.11948
                6380,          0.02433,          0.00632,          0.11929
                6381,          0.02315,          0.00603,          0.13661
                6382,          0.01885,          0.00492,          0.13801
                6383,          0.01802,          0.00464,          0.12666
                6384,          0.02303,          0.00613,          0.12579
                6385,          0.02140,          0.00544,          0.14083
                6386,          0.02073,          0.00547,          0.12938
                6387,          0.02337,          0.00607,          0.13826
                6388,          0.01836,          0.00479,          0.14721
                6389,          0.02299,          0.00606,          0.12736
                6390,          0.02071,          0.00537,          0.12001
                6391,          0.02132,          0.00559,          0.12495
                6392,          0.02021,          0.00524,          0.13030
                6393,          0.02100,          0.00553,          0.11783
                6394,          0.02164,          0.00568,          0.14782
                6395,          0.02013,          0.00534,          0.11121
                6396,          0.01957,          0.00508,          0.11952
                6397,          0.01717,          0.00448,          0.11125
                6398,          0.02092,          0.00528,          0.12804
                6399,          0.01974,          0.00514,          0.12416
                6400,          0.02058,          0.00541,          0.11745
                6401,          0.02290,          0.00609,          0.11448
                6402,          0.02184,          0.00564,          0.12015
                6403,          0.02585,          0.00682,          0.13241
                6404,          0.02228,          0.00578,          0.13470
                6405,          0.02057,          0.00539,          0.11844
                6406,          0.02238,          0.00580,          0.11368
                6407,          0.02440,          0.00649,          0.11143
                6408,          0.02345,          0.00611,          0.12139
                6409,          0.02247,          0.00583,          0.13856
                6410,          0.02253,          0.00598,          0.11859
                6411,          0.02107,          0.00550,          0.13437
                6412,          0.02428,          0.00633,          0.12500
                6413,          0.02470,          0.00646,          0.14054
                6414,          0.02064,          0.00551,          0.12947
                6415,          0.02405,          0.00626,          0.12918
                6416,          0.02172,          0.00575,          0.12049
                6417,          0.02030,          0.00527,          0.13092
                6418,          0.02020,          0.00524,          0.12396
                6419,          0.02341,          0.00617,          0.11889
                6420,          0.02211,          0.00557,          0.13400
                6421,          0.02494,          0.00657,          0.11987
                6422,          0.02508,          0.00668,          0.12804
                6423,          0.02392,          0.00632,          0.12375
                6424,          0.01916,          0.00495,          0.14686
                6425,          0.02186,          0.00591,          0.12920
                6426,          0.02131,          0.00562,          0.11932
                6427,          0.02289,          0.00607,          0.12472
                6428,          0.02048,          0.00547,          0.11048
                6429,          0.02485,          0.00667,          0.12971
                6430,          0.01964,          0.00501,          0.12064
                6431,          0.02067,          0.00540,          0.12625
                6432,          0.01945,          0.00518,          0.11429
                6433,          0.02133,          0.00554,          0.11810
                6434,          0.01968,          0.00506,          0.13331
                6435,          0.02481,          0.00655,          0.11949
                6436,          0.02425,          0.00639,          0.12680
                6437,          0.02117,          0.00549,          0.11657
                6438,          0.02217,          0.00579,          0.11525
                6439,          0.02291,          0.00615,          0.10215
                6440,          0.02013,          0.00524,          0.13214
                6441,          0.02428,          0.00642,          0.12304
                6442,          0.02345,          0.00623,          0.12381
                6443,          0.02228,          0.00582,          0.13610
                6444,          0.02416,          0.00642,          0.13046
                6445,          0.02295,          0.00609,          0.13225
                6446,          0.02059,          0.00541,          0.12545
                6447,          0.01990,          0.00528,          0.11184
                6448,          0.02114,          0.00540,          0.12660
                6449,          0.02238,          0.00579,          0.12726
                6450,          0.02025,          0.00522,          0.13609
                6451,          0.02059,          0.00539,          0.12458
                6452,          0.02123,          0.00557,          0.12555
                6453,          0.02233,          0.00579,          0.12954
                6454,          0.02192,          0.00578,          0.12393
                6455,          0.02253,          0.00577,          0.11174
                6456,          0.02041,          0.00543,          0.11995
                6457,          0.02440,          0.00627,          0.13781
                6458,          0.02260,          0.00596,          0.12497
                6459,          0.02365,          0.00621,          0.13804
                6460,          0.02390,          0.00627,          0.11390
                6461,          0.02256,          0.00587,          0.12239
                6462,          0.01807,          0.00455,          0.12627
                6463,          0.02138,          0.00543,          0.14445
                6464,          0.01950,          0.00514,          0.11212
                6465,          0.02200,          0.00577,          0.13481
                6466,          0.02196,          0.00584,          0.13146
                6467,          0.02070,          0.00531,          0.14272
                6468,          0.02489,          0.00645,          0.13229
                6469,          0.01858,          0.00478,          0.13507
                6470,          0.02523,          0.00658,          0.14136
                6471,          0.02007,          0.00506,          0.13536
                6472,          0.02045,          0.00541,          0.12440
                6473,          0.02083,          0.00532,          0.15109
                6474,          0.01873,          0.00485,          0.14923
                6475,          0.02061,          0.00537,          0.13545
                6476,          0.02380,          0.00622,          0.13163
                6477,          0.02308,          0.00600,          0.13367
                6478,          0.02281,          0.00586,          0.12092
                6479,          0.02312,          0.00594,          0.12641
                6480,          0.02235,          0.00596,          0.10579
                6481,          0.02439,          0.00632,          0.12870
                6482,          0.02049,          0.00529,          0.14198
                6483,          0.02376,          0.00640,          0.13550
                6484,          0.01909,          0.00501,          0.12482
                6485,          0.02216,          0.00591,          0.13110
                6486,          0.01973,          0.00508,          0.13363
                6487,          0.02330,          0.00601,          0.13269
                6488,          0.02328,          0.00618,          0.13167
                6489,          0.02140,          0.00549,          0.12204
                6490,          0.02088,          0.00540,          0.12749
                6491,          0.01729,          0.00436,          0.13373
                6492,          0.02105,          0.00553,          0.12961
                6493,          0.02093,          0.00548,          0.13342
                6494,          0.02204,          0.00562,          0.12436
                6495,          0.02592,          0.00683,          0.12064
                6496,          0.02168,          0.00572,          0.11053
                6497,          0.02222,          0.00584,          0.12606
                6498,          0.02269,          0.00583,          0.13378
                6499,          0.02362,          0.00594,          0.13261
                6500,          0.02737,          0.00730,          0.12080
                6501,          0.02228,          0.00588,          0.11757
                6502,          0.02257,          0.00590,          0.12311
                6503,          0.02129,          0.00559,          0.12670
                6504,          0.02430,          0.00642,          0.13225
                6505,          0.02231,          0.00580,          0.12673
                6506,          0.02247,          0.00569,          0.11217
                6507,          0.02247,          0.00589,          0.13795
                6508,          0.02264,          0.00598,          0.13818
                6509,          0.02201,          0.00566,          0.12066
                6510,          0.01959,          0.00512,          0.14942
                6511,          0.01863,          0.00484,          0.15177
                6512,          0.02448,          0.00651,          0.11733
                6513,          0.02453,          0.00630,          0.13652
                6514,          0.02693,          0.00725,          0.11067
                6515,          0.02145,          0.00560,          0.11863
                6516,          0.02207,          0.00574,          0.13199
                6517,          0.02327,          0.00606,          0.10850
                6518,          0.02107,          0.00551,          0.11693
                6519,          0.02174,          0.00576,          0.12098
                6520,          0.02232,          0.00594,          0.10702
                6521,          0.02071,          0.00534,          0.11325
                6522,          0.02105,          0.00556,          0.13177
                6523,          0.02446,          0.00661,          0.11887
                6524,          0.01912,          0.00500,          0.11320
                6525,          0.01873,          0.00486,          0.13399
                6526,          0.01891,          0.00499,          0.12047
                6527,          0.02333,          0.00610,          0.12780
                6528,          0.02293,          0.00596,          0.12765
                6529,          0.02135,          0.00568,          0.13368
                6530,          0.02008,          0.00523,          0.12480
                6531,          0.02158,          0.00574,          0.13630
                6532,          0.02038,          0.00517,          0.13794
                6533,          0.02068,          0.00535,          0.12209
                6534,          0.02205,          0.00575,          0.11933
                6535,          0.02682,          0.00716,          0.12080
                6536,          0.02445,          0.00636,          0.12395
                6537,          0.02295,          0.00584,          0.12518
                6538,          0.02435,          0.00635,          0.13432
                6539,          0.01999,          0.00532,          0.13322
                6540,          0.02360,          0.00611,          0.13483
                6541,          0.02064,          0.00530,          0.11697
                6542,          0.02402,          0.00626,          0.13742
                6543,          0.02255,          0.00586,          0.13087
                6544,          0.02028,          0.00527,          0.13449
                6545,          0.01994,          0.00536,          0.11672
                6546,          0.02033,          0.00542,          0.12598
                6547,          0.02267,          0.00588,          0.12525
                6548,          0.02034,          0.00537,          0.12585
                6549,          0.02056,          0.00535,          0.12395
                6550,          0.02613,          0.00683,          0.12825
                6551,          0.01996,          0.00499,          0.11769
                6552,          0.01902,          0.00481,          0.12649
                6553,          0.02385,          0.00624,          0.10755
                6554,          0.02325,          0.00610,          0.12434
                6555,          0.02082,          0.00532,          0.13247
                6556,          0.01882,          0.00494,          0.15675
                6557,          0.02112,          0.00560,          0.12545
                6558,          0.02286,          0.00610,          0.12372
                6559,          0.02314,          0.00603,          0.12517
                6560,          0.02212,          0.00580,          0.12300
                6561,          0.02428,          0.00628,          0.13768
                6562,          0.02021,          0.00522,          0.12719
                6563,          0.02244,          0.00590,          0.13122
                6564,          0.02629,          0.00697,          0.11808
                6565,          0.02260,          0.00586,          0.13796
