# TRAINING ITERATION,         BCE_LOSS,         MSE_LOSS,     JACCARD_LOSS
                4591,          0.03372,          0.00842,          0.20737
                4592,          0.04340,          0.01088,          0.22563
                4593,          0.03951,          0.01022,          0.20150
                4594,          0.04615,          0.01167,          0.23890
                4595,          0.04303,          0.01096,          0.22522
                4596,          0.03551,          0.00882,          0.21030
                4597,          0.04305,          0.01099,          0.20502
                4598,          0.03927,          0.00981,          0.20747
                4599,          0.04320,          0.01083,          0.22591
                4600,          0.03585,          0.00905,          0.23616
                4601,          0.03664,          0.00927,          0.21967
                4602,          0.04370,          0.01105,          0.19659
                4603,          0.04018,          0.01024,          0.20378
                4604,          0.04493,          0.01139,          0.22366
                4605,          0.04148,          0.01046,          0.24031
                4606,          0.04039,          0.01026,          0.22559
                4607,          0.03911,          0.00982,          0.22066
                4608,          0.04424,          0.01150,          0.19358
                4609,          0.04253,          0.01086,          0.21216
                4610,          0.04219,          0.01076,          0.20797
                4611,          0.03954,          0.00995,          0.20897
                4612,          0.04512,          0.01158,          0.22980
                4613,          0.04417,          0.01118,          0.21110
                4614,          0.03919,          0.00987,          0.21164
                4615,          0.04244,          0.01094,          0.21960
                4616,          0.03929,          0.00984,          0.20900
                4617,          0.04214,          0.01056,          0.21704
                4618,          0.04664,          0.01193,          0.21525
                4619,          0.04073,          0.01019,          0.21797
                4620,          0.03605,          0.00912,          0.20238
                4621,          0.03623,          0.00903,          0.21561
                4622,          0.04211,          0.01054,          0.23733
                4623,          0.04485,          0.01139,          0.21141
                4624,          0.04051,          0.01009,          0.21869
                4625,          0.03844,          0.00977,          0.20432
                4626,          0.04440,          0.01132,          0.21171
                4627,          0.03708,          0.00908,          0.20786
                4628,          0.04755,          0.01206,          0.21136
                4629,          0.04084,          0.01030,          0.21545
                4630,          0.04089,          0.01034,          0.22293
                4631,          0.04413,          0.01123,          0.23925
                4632,          0.04002,          0.01030,          0.23654
                4633,          0.04088,          0.01013,          0.22321
                4634,          0.03762,          0.00948,          0.20622
                4635,          0.04269,          0.01078,          0.21993
                4636,          0.03440,          0.00868,          0.20753
                4637,          0.04514,          0.01148,          0.20704
                4638,          0.04406,          0.01115,          0.20045
                4639,          0.03794,          0.00937,          0.21758
                4640,          0.04633,          0.01196,          0.22500
                4641,          0.04328,          0.01122,          0.21552
                4642,          0.03836,          0.00975,          0.20275
                4643,          0.04084,          0.01016,          0.20809
                4644,          0.04379,          0.01110,          0.19557
                4645,          0.03543,          0.00863,          0.22466
                4646,          0.04661,          0.01193,          0.21841
                4647,          0.04246,          0.01086,          0.23887
                4648,          0.04510,          0.01135,          0.22250
                4649,          0.03678,          0.00906,          0.21683
                4650,          0.04042,          0.01034,          0.19921
                4651,          0.04359,          0.01106,          0.20628
                4652,          0.04608,          0.01194,          0.22360
                4653,          0.03571,          0.00898,          0.19579
                4654,          0.04060,          0.01007,          0.19969
                4655,          0.03945,          0.00989,          0.21293
                4656,          0.04614,          0.01167,          0.21016
                4657,          0.04104,          0.01028,          0.20735
                4658,          0.04420,          0.01123,          0.21491
                4659,          0.03672,          0.00924,          0.21879
                4660,          0.04675,          0.01204,          0.21461
                4661,          0.03892,          0.00978,          0.20853
                4662,          0.04265,          0.01053,          0.22856
                4663,          0.03863,          0.00976,          0.20780
                4664,          0.03560,          0.00871,          0.22766
                4665,          0.03905,          0.00986,          0.21914
                4666,          0.03857,          0.00990,          0.22465
                4667,          0.04192,          0.01072,          0.22117
                4668,          0.04168,          0.01055,          0.21218
                4669,          0.04062,          0.01021,          0.23174
                4670,          0.04213,          0.01068,          0.21172
                4671,          0.04266,          0.01083,          0.21702
                4672,          0.04029,          0.01031,          0.19481
                4673,          0.04391,          0.01115,          0.19958
                4674,          0.04026,          0.01018,          0.20235
                4675,          0.03530,          0.00855,          0.22171
                4676,          0.04573,          0.01180,          0.19130
                4677,          0.04347,          0.01119,          0.22051
                4678,          0.04190,          0.01057,          0.21934
                4679,          0.04550,          0.01155,          0.22356
                4680,          0.04690,          0.01205,          0.21038
                4681,          0.04157,          0.01070,          0.20154
                4682,          0.04874,          0.01241,          0.24905
                4683,          0.03702,          0.00921,          0.22858
                4684,          0.04031,          0.01027,          0.21058
                4685,          0.04097,          0.01039,          0.20540
                4686,          0.04235,          0.01067,          0.21304
                4687,          0.04082,          0.01022,          0.22859
                4688,          0.04163,          0.01068,          0.20749
                4689,          0.04213,          0.01072,          0.23178
                4690,          0.04197,          0.01047,          0.22706
                4691,          0.04056,          0.01026,          0.22278
                4692,          0.04065,          0.01023,          0.20656
                4693,          0.04351,          0.01106,          0.20841
                4694,          0.04121,          0.01044,          0.22563
                4695,          0.03737,          0.00962,          0.21560
                4696,          0.04111,          0.01027,          0.21591
                4697,          0.04425,          0.01131,          0.24158
                4698,          0.04378,          0.01088,          0.21371
                4699,          0.03609,          0.00886,          0.19671
                4700,          0.04136,          0.01056,          0.19836
                4701,          0.04133,          0.01056,          0.22247
                4702,          0.03728,          0.00945,          0.20858
                4703,          0.04197,          0.01053,          0.22446
                4704,          0.03766,          0.00940,          0.23109
                4705,          0.03807,          0.00957,          0.21531
                4706,          0.03514,          0.00865,          0.20765
                4707,          0.04783,          0.01226,          0.21306
                4708,          0.04033,          0.01016,          0.20511
                4709,          0.05053,          0.01301,          0.22478
                4710,          0.04067,          0.01036,          0.19386
                4711,          0.04283,          0.01080,          0.22372
                4712,          0.04357,          0.01117,          0.19845
                4713,          0.03731,          0.00938,          0.20826
                4714,          0.04439,          0.01123,          0.21960
                4715,          0.03949,          0.00993,          0.22640
                4716,          0.04116,          0.01037,          0.20053
                4717,          0.03688,          0.00921,          0.19864
                4718,          0.04437,          0.01118,          0.20623
                4719,          0.04565,          0.01162,          0.21018
                4720,          0.04029,          0.01031,          0.21530
                4721,          0.04718,          0.01219,          0.22231
                4722,          0.03982,          0.01002,          0.22378
                4723,          0.04176,          0.01090,          0.21762
                4724,          0.04101,          0.01043,          0.21114
                4725,          0.03823,          0.00973,          0.20638
                4726,          0.04701,          0.01194,          0.21388
                4727,          0.04360,          0.01090,          0.22189
                4728,          0.04171,          0.01043,          0.22513
                4729,          0.04183,          0.01044,          0.22752
                4730,          0.03823,          0.00963,          0.20082
                4731,          0.04201,          0.01035,          0.23270
                4732,          0.03994,          0.01011,          0.21616
                4733,          0.04133,          0.01057,          0.20294
                4734,          0.03952,          0.01012,          0.22079
                4735,          0.03885,          0.00969,          0.22724
                4736,          0.04814,          0.01218,          0.19987
                4737,          0.04176,          0.01031,          0.22828
                4738,          0.04007,          0.00986,          0.21405
                4739,          0.03652,          0.00900,          0.21222
                4740,          0.03784,          0.00937,          0.21904
                4741,          0.04312,          0.01092,          0.21865
                4742,          0.04189,          0.01044,          0.20946
                4743,          0.04472,          0.01142,          0.21974
                4744,          0.04622,          0.01181,          0.21635
                4745,          0.03827,          0.00959,          0.23631
                4746,          0.03975,          0.01000,          0.22739
                4747,          0.04456,          0.01122,          0.20852
                4748,          0.03949,          0.01000,          0.20064
                4749,          0.03941,          0.00982,          0.20532
                4750,          0.04492,          0.01147,          0.20325
                4751,          0.04180,          0.01051,          0.21121
                4752,          0.03913,          0.00980,          0.21970
                4753,          0.03807,          0.00943,          0.21306
                4754,          0.03861,          0.00962,          0.19968
                4755,          0.04197,          0.01072,          0.21668
                4756,          0.04067,          0.01023,          0.21944
                4757,          0.04220,          0.01081,          0.21011
                4758,          0.03605,          0.00900,          0.23236
                4759,          0.04199,          0.01062,          0.21454
                4760,          0.04322,          0.01093,          0.21477
                4761,          0.03709,          0.00906,          0.20543
                4762,          0.04216,          0.01078,          0.21206
                4763,          0.04052,          0.01014,          0.21813
                4764,          0.04678,          0.01176,          0.22551
                4765,          0.03692,          0.00922,          0.22712
                4766,          0.04170,          0.01052,          0.23139
                4767,          0.04016,          0.01037,          0.22047
                4768,          0.03577,          0.00875,          0.21425
                4769,          0.04278,          0.01097,          0.21612
                4770,          0.04623,          0.01190,          0.21541
                4771,          0.04640,          0.01179,          0.20299
                4772,          0.04202,          0.01071,          0.21824
                4773,          0.04584,          0.01158,          0.19856
                4774,          0.04056,          0.01029,          0.20835
                4775,          0.03920,          0.00985,          0.21049
                4776,          0.03930,          0.00975,          0.21730
                4777,          0.04059,          0.01010,          0.22005
                4778,          0.04209,          0.01068,          0.21834
                4779,          0.04426,          0.01120,          0.22370
                4780,          0.03682,          0.00931,          0.21662
                4781,          0.03880,          0.00984,          0.23428
                4782,          0.04200,          0.01047,          0.20873
                4783,          0.04687,          0.01198,          0.21488
                4784,          0.03879,          0.00955,          0.21995
                4785,          0.03761,          0.00931,          0.21399
                4786,          0.04173,          0.01036,          0.21477
                4787,          0.04474,          0.01125,          0.21061
                4788,          0.04228,          0.01067,          0.21943
                4789,          0.04145,          0.01055,          0.20330
                4790,          0.04259,          0.01074,          0.22971
                4791,          0.04224,          0.01054,          0.21155
                4792,          0.04339,          0.01105,          0.22531
                4793,          0.03868,          0.00967,          0.20919
                4794,          0.04495,          0.01156,          0.23300
                4795,          0.03776,          0.00943,          0.20863
                4796,          0.03933,          0.00989,          0.21603
                4797,          0.04071,          0.01035,          0.18772
                4798,          0.03523,          0.00874,          0.22619
                4799,          0.04151,          0.01034,          0.23235
                4800,          0.04418,          0.01107,          0.24502
                4801,          0.03986,          0.00998,          0.21950
                4802,          0.04704,          0.01183,          0.21905
                4803,          0.04096,          0.01005,          0.20904
                4804,          0.03645,          0.00900,          0.22875
                4805,          0.04283,          0.01087,          0.25148
                4806,          0.04229,          0.01059,          0.20698
                4807,          0.03916,          0.00969,          0.20629
                4808,          0.04444,          0.01131,          0.21617
                4809,          0.03682,          0.00904,          0.24713
                4810,          0.03931,          0.00991,          0.20664
                4811,          0.04277,          0.01073,          0.23070
                4812,          0.04091,          0.01046,          0.20312
                4813,          0.03579,          0.00890,          0.21302
                4814,          0.04572,          0.01164,          0.22037
                4815,          0.03940,          0.00995,          0.18926
                4816,          0.04709,          0.01198,          0.22462
                4817,          0.04473,          0.01150,          0.21847
                4818,          0.04406,          0.01121,          0.23056
                4819,          0.04650,          0.01202,          0.20726
                4820,          0.04245,          0.01084,          0.22085
                4821,          0.03997,          0.00991,          0.21979
                4822,          0.04212,          0.01055,          0.21577
                4823,          0.04037,          0.01022,          0.22170
                4824,          0.04562,          0.01171,          0.20884
                4825,          0.04355,          0.01112,          0.20353
                4826,          0.04597,          0.01171,          0.21832
                4827,          0.03989,          0.01000,          0.21129
                4828,          0.04041,          0.01012,          0.21198
                4829,          0.04113,          0.01039,          0.20103
                4830,          0.04699,          0.01217,          0.21855
                4831,          0.04465,          0.01141,          0.21189
                4832,          0.03738,          0.00931,          0.19366
                4833,          0.03763,          0.00948,          0.21331
                4834,          0.03562,          0.00906,          0.20874
                4835,          0.04219,          0.01074,          0.21397
                4836,          0.04065,          0.01030,          0.20184
                4837,          0.04190,          0.01045,          0.22415
                4838,          0.04047,          0.01003,          0.22844
                4839,          0.03796,          0.00950,          0.20873
                4840,          0.04276,          0.01085,          0.20435
                4841,          0.03905,          0.00980,          0.22251
                4842,          0.03237,          0.00794,          0.21757
                4843,          0.04537,          0.01151,          0.22743
                4844,          0.03963,          0.00992,          0.21701
                4845,          0.03979,          0.01007,          0.22374
                4846,          0.03698,          0.00929,          0.21951
                4847,          0.03867,          0.00969,          0.22071
                4848,          0.03952,          0.00993,          0.21414
                4849,          0.04195,          0.01067,          0.21892
                4850,          0.04377,          0.01094,          0.22971
                4851,          0.03907,          0.00984,          0.21825
                4852,          0.04427,          0.01110,          0.21926
                4853,          0.04029,          0.01025,          0.19050
                4854,          0.04088,          0.01009,          0.22085
                4855,          0.04063,          0.01022,          0.22843
                4856,          0.04359,          0.01119,          0.20369
                4857,          0.03936,          0.00990,          0.20079
                4858,          0.04187,          0.01059,          0.21897
                4859,          0.04139,          0.01038,          0.23106
                4860,          0.03740,          0.00949,          0.20957
                4861,          0.04709,          0.01183,          0.21690
                4862,          0.04145,          0.01034,          0.19632
                4863,          0.04107,          0.01048,          0.20191
                4864,          0.04366,          0.01106,          0.22883
                4865,          0.04094,          0.01036,          0.22931
                4866,          0.04738,          0.01240,          0.21152
                4867,          0.03880,          0.00968,          0.21936
                4868,          0.03353,          0.00819,          0.22607
                4869,          0.04161,          0.01054,          0.20923
                4870,          0.04370,          0.01117,          0.22496
                4871,          0.04305,          0.01095,          0.21444
                4872,          0.04055,          0.01005,          0.20634
                4873,          0.04043,          0.01041,          0.20269
                4874,          0.04353,          0.01115,          0.22497
                4875,          0.04694,          0.01198,          0.20485
                4876,          0.04229,          0.01085,          0.21538
                4877,          0.03811,          0.00972,          0.20766
                4878,          0.04381,          0.01121,          0.21537
                4879,          0.04246,          0.01081,          0.21021
                4880,          0.03975,          0.01009,          0.20777
                4881,          0.04124,          0.01045,          0.20977
                4882,          0.03829,          0.00961,          0.20972
                4883,          0.04566,          0.01157,          0.22385
                4884,          0.03888,          0.00983,          0.20581
                4885,          0.03788,          0.00970,          0.21322
                4886,          0.04391,          0.01096,          0.22763
                4887,          0.04190,          0.01090,          0.20938
                4888,          0.04638,          0.01170,          0.21245
                4889,          0.03767,          0.00949,          0.21927
                4890,          0.04290,          0.01089,          0.21639
                4891,          0.04252,          0.01080,          0.19994
                4892,          0.04186,          0.01049,          0.23810
                4893,          0.04443,          0.01150,          0.21665
                4894,          0.04072,          0.01033,          0.21140
                4895,          0.03789,          0.00956,          0.22564
                4896,          0.03801,          0.00956,          0.21008
                4897,          0.03849,          0.00973,          0.21623
                4898,          0.04078,          0.01009,          0.23309
                4899,          0.04124,          0.01052,          0.22754
                4900,          0.03921,          0.01016,          0.22197
                4901,          0.04260,          0.01070,          0.21808
                4902,          0.04446,          0.01142,          0.21249
                4903,          0.03234,          0.00803,          0.20801
                4904,          0.03836,          0.00964,          0.20878
                4905,          0.03769,          0.00947,          0.22575
                4906,          0.03886,          0.00970,          0.22661
                4907,          0.03953,          0.00989,          0.19642
                4908,          0.04071,          0.01032,          0.19413
                4909,          0.03681,          0.00937,          0.21687
                4910,          0.04077,          0.01029,          0.21548
                4911,          0.04081,          0.01042,          0.18881
                4912,          0.04127,          0.01052,          0.20597
                4913,          0.04300,          0.01098,          0.21673
                4914,          0.03954,          0.00986,          0.25007
                4915,          0.04236,          0.01083,          0.21301
                4916,          0.04415,          0.01119,          0.22173
                4917,          0.04071,          0.01046,          0.19964
                4918,          0.03590,          0.00910,          0.21125
                4919,          0.04008,          0.01005,          0.20384
                4920,          0.04086,          0.01032,          0.21792
                4921,          0.03986,          0.01015,          0.22126
                4922,          0.04167,          0.01046,          0.22315
                4923,          0.03810,          0.00978,          0.20826
                4924,          0.04122,          0.01039,          0.21562
                4925,          0.04483,          0.01133,          0.21455
                4926,          0.03998,          0.00998,          0.21016
                4927,          0.04422,          0.01143,          0.22011
                4928,          0.04318,          0.01111,          0.22891
                4929,          0.04539,          0.01176,          0.21785
                4930,          0.04589,          0.01162,          0.20644
                4931,          0.03593,          0.00907,          0.18403
                4932,          0.04353,          0.01123,          0.20105
                4933,          0.04113,          0.01039,          0.22121
                4934,          0.04067,          0.01040,          0.22970
                4935,          0.04266,          0.01080,          0.20701
                4936,          0.03883,          0.00986,          0.18412
                4937,          0.04526,          0.01136,          0.22685
                4938,          0.04236,          0.01079,          0.22893
                4939,          0.03540,          0.00878,          0.23332
                4940,          0.04171,          0.01071,          0.23090
                4941,          0.03858,          0.00968,          0.20154
                4942,          0.04052,          0.01025,          0.21803
                4943,          0.04180,          0.01051,          0.20608
                4944,          0.03507,          0.00848,          0.21042
                4945,          0.04400,          0.01115,          0.22230
                4946,          0.04470,          0.01147,          0.20836
                4947,          0.03626,          0.00918,          0.20996
                4948,          0.04354,          0.01111,          0.20809
                4949,          0.04328,          0.01099,          0.22971
                4950,          0.03935,          0.00987,          0.24275
                4951,          0.04179,          0.01053,          0.22383
                4952,          0.04395,          0.01106,          0.20393
                4953,          0.04016,          0.01010,          0.21175
                4954,          0.04310,          0.01099,          0.20761
                4955,          0.03691,          0.00923,          0.23435
                4956,          0.04323,          0.01127,          0.21354
                4957,          0.04082,          0.01014,          0.20726
                4958,          0.03465,          0.00857,          0.20686
                4959,          0.04067,          0.01032,          0.20963
                4960,          0.04030,          0.01019,          0.19204
                4961,          0.03334,          0.00828,          0.18749
                4962,          0.04469,          0.01131,          0.20640
                4963,          0.03914,          0.00988,          0.21186
                4964,          0.03620,          0.00911,          0.19455
                4965,          0.04057,          0.01014,          0.21473
                4966,          0.04235,          0.01084,          0.22765
                4967,          0.03422,          0.00864,          0.21891
                4968,          0.04233,          0.01068,          0.21111
                4969,          0.04321,          0.01088,          0.21784
                4970,          0.04463,          0.01133,          0.20056
                4971,          0.03600,          0.00898,          0.19621
                4972,          0.05021,          0.01248,          0.22231
                4973,          0.04082,          0.01021,          0.25085
                4974,          0.04097,          0.01045,          0.22358
                4975,          0.04587,          0.01174,          0.21310
                4976,          0.04025,          0.00988,          0.20860
                4977,          0.04515,          0.01136,          0.20753
                4978,          0.03693,          0.00915,          0.20111
                4979,          0.03867,          0.00962,          0.21315
                4980,          0.04416,          0.01133,          0.20869
                4981,          0.04356,          0.01093,          0.21143
                4982,          0.04245,          0.01069,          0.19815
                4983,          0.04425,          0.01131,          0.20484
                4984,          0.03989,          0.01008,          0.18818
                4985,          0.03869,          0.00959,          0.23156
                4986,          0.04172,          0.01066,          0.21320
                4987,          0.04191,          0.01077,          0.22027
                4988,          0.03814,          0.00935,          0.22043
                4989,          0.04336,          0.01067,          0.20454
                4990,          0.04557,          0.01169,          0.21612
                4991,          0.04217,          0.01075,          0.24132
                4992,          0.04496,          0.01177,          0.20792
                4993,          0.04344,          0.01094,          0.21715
                4994,          0.04140,          0.01050,          0.20070
                4995,          0.04272,          0.01097,          0.20926
                4996,          0.04156,          0.01055,          0.22441
                4997,          0.04354,          0.01098,          0.21616
                4998,          0.03956,          0.00979,          0.23280
                4999,          0.04237,          0.01087,          0.23307
                5000,          0.03629,          0.00908,          0.21529
                5001,          0.03933,          0.01008,          0.19784
                5002,          0.03805,          0.00968,          0.23451
                5003,          0.03878,          0.00978,          0.22650
                5004,          0.04079,          0.01015,          0.22016
                5005,          0.04185,          0.01057,          0.22456
                5006,          0.04087,          0.01023,          0.21354
                5007,          0.03595,          0.00901,          0.21876
                5008,          0.04147,          0.01059,          0.21560
                5009,          0.03954,          0.01006,          0.20735
                5010,          0.03823,          0.00948,          0.19978
                5011,          0.04477,          0.01125,          0.20805
                5012,          0.03867,          0.00956,          0.23601
                5013,          0.04224,          0.01055,          0.20555
                5014,          0.04042,          0.01013,          0.22031
                5015,          0.03800,          0.00960,          0.20863
                5016,          0.04041,          0.01014,          0.20366
                5017,          0.04227,          0.01062,          0.20424
                5018,          0.03673,          0.00929,          0.20359
                5019,          0.03765,          0.00949,          0.21218
                5020,          0.03728,          0.00931,          0.19514
                5021,          0.04354,          0.01096,          0.22076
                5022,          0.03894,          0.00968,          0.22621
                5023,          0.04042,          0.01006,          0.21820
                5024,          0.04223,          0.01067,          0.20821
                5025,          0.04099,          0.01050,          0.19554
                5026,          0.03845,          0.00974,          0.21029
                5027,          0.04063,          0.01031,          0.22110
                5028,          0.04427,          0.01146,          0.21836
                5029,          0.03862,          0.00966,          0.21058
                5030,          0.04457,          0.01126,          0.23148
                5031,          0.04201,          0.01056,          0.22272
                5032,          0.03907,          0.00995,          0.21439
                5033,          0.04208,          0.01071,          0.22152
                5034,          0.04402,          0.01120,          0.22856
                5035,          0.03849,          0.00957,          0.20267
                5036,          0.03773,          0.00961,          0.20454
                5037,          0.03280,          0.00802,          0.21546
                5038,          0.04590,          0.01171,          0.21636
                5039,          0.04314,          0.01111,          0.21968
                5040,          0.04040,          0.01026,          0.20734
                5041,          0.03488,          0.00880,          0.21692
                5042,          0.04134,          0.01048,          0.23957
                5043,          0.04326,          0.01097,          0.22110
                5044,          0.03762,          0.00926,          0.22942
                5045,          0.04292,          0.01100,          0.21771
                5046,          0.03967,          0.00971,          0.21659
                5047,          0.04733,          0.01220,          0.20441
                5048,          0.03933,          0.00969,          0.19825
                5049,          0.03497,          0.00863,          0.20730
                5050,          0.04350,          0.01093,          0.21813
                5051,          0.03724,          0.00924,          0.22017
                5052,          0.03898,          0.00969,          0.22568
                5053,          0.03957,          0.00988,          0.20657
                5054,          0.04215,          0.01042,          0.19901
                5055,          0.03531,          0.00883,          0.22027
                5056,          0.03803,          0.00946,          0.23526
                5057,          0.04542,          0.01153,          0.22839
                5058,          0.04123,          0.01042,          0.23107
                5059,          0.04066,          0.01013,          0.22430
                5060,          0.04190,          0.01038,          0.22669
                5061,          0.03816,          0.00959,          0.22377
                5062,          0.04813,          0.01221,          0.21836
                5063,          0.03937,          0.00985,          0.20701
                5064,          0.04316,          0.01083,          0.21045
                5065,          0.03556,          0.00872,          0.20927
                5066,          0.03642,          0.00914,          0.20698
                5067,          0.03597,          0.00896,          0.20073
                5068,          0.04086,          0.01027,          0.19982
                5069,          0.04418,          0.01099,          0.20879
                5070,          0.03821,          0.00964,          0.19789
                5071,          0.03832,          0.00973,          0.21786
                5072,          0.04194,          0.01045,          0.19828
                5073,          0.04160,          0.01045,          0.18370
                5074,          0.04193,          0.01065,          0.21495
                5075,          0.04244,          0.01078,          0.22405
                5076,          0.03672,          0.00917,          0.18870
                5077,          0.04081,          0.01027,          0.20700
                5078,          0.04630,          0.01172,          0.20061
                5079,          0.03616,          0.00926,          0.19478
                5080,          0.04934,          0.01233,          0.20877
                5081,          0.03763,          0.00963,          0.20844
                5082,          0.03705,          0.00928,          0.19828
                5083,          0.04138,          0.01050,          0.21328
                5084,          0.04195,          0.01053,          0.20076
                5085,          0.04222,          0.01072,          0.20181
                5086,          0.04324,          0.01093,          0.22111
                5087,          0.03989,          0.01016,          0.23176
                5088,          0.03928,          0.00989,          0.21588
                5089,          0.04109,          0.01044,          0.20971
                5090,          0.04198,          0.01075,          0.20660
                5091,          0.04040,          0.01022,          0.20273
                5092,          0.04315,          0.01083,          0.22357
                5093,          0.04207,          0.01076,          0.21400
                5094,          0.04295,          0.01107,          0.21427
                5095,          0.03837,          0.00968,          0.21335
                5096,          0.04162,          0.01053,          0.21404
                5097,          0.04120,          0.01041,          0.20628
                5098,          0.04820,          0.01249,          0.21064
                5099,          0.04268,          0.01064,          0.21922
                5100,          0.04268,          0.01074,          0.20664
                5101,          0.03879,          0.00980,          0.20875
                5102,          0.04221,          0.01055,          0.22290
                5103,          0.03919,          0.01004,          0.23680
                5104,          0.04064,          0.01022,          0.22482
                5105,          0.04228,          0.01048,          0.21434
                5106,          0.04401,          0.01114,          0.21906
                5107,          0.04136,          0.01048,          0.20238
                5108,          0.04170,          0.01035,          0.21575
                5109,          0.04312,          0.01073,          0.21812
                5110,          0.03477,          0.00842,          0.23706
                5111,          0.04050,          0.01039,          0.22571
                5112,          0.03886,          0.00978,          0.21749
                5113,          0.04005,          0.01011,          0.20767
                5114,          0.04276,          0.01075,          0.23307
                5115,          0.04480,          0.01125,          0.20926
                5116,          0.04464,          0.01127,          0.21184
                5117,          0.04452,          0.01137,          0.21612
                5118,          0.03862,          0.00992,          0.22476
                5119,          0.04043,          0.01010,          0.20012
                5120,          0.04193,          0.01077,          0.20797
                5121,          0.03684,          0.00927,          0.21532
                5122,          0.03766,          0.00947,          0.18382
                5123,          0.03842,          0.00953,          0.20003
                5124,          0.04044,          0.01021,          0.19785
                5125,          0.04207,          0.01066,          0.21550
                5126,          0.04234,          0.01095,          0.20045
                5127,          0.03956,          0.00981,          0.22322
                5128,          0.04274,          0.01071,          0.23241
                5129,          0.04005,          0.01002,          0.20366
                5130,          0.04749,          0.01231,          0.21049
                5131,          0.04616,          0.01149,          0.21615
                5132,          0.04098,          0.01042,          0.19941
                5133,          0.03753,          0.00942,          0.22333
                5134,          0.04226,          0.01081,          0.21426
                5135,          0.03343,          0.00821,          0.21605
                5136,          0.04143,          0.01051,          0.22212
                5137,          0.04572,          0.01148,          0.22361
                5138,          0.04637,          0.01178,          0.24938
                5139,          0.04288,          0.01096,          0.23742
                5140,          0.03912,          0.00995,          0.21382
                5141,          0.04542,          0.01127,          0.21361
                5142,          0.04610,          0.01180,          0.19775
                5143,          0.04390,          0.01103,          0.20806
                5144,          0.04292,          0.01098,          0.21405
                5145,          0.04128,          0.01021,          0.21886
                5146,          0.04117,          0.01033,          0.21108
                5147,          0.03702,          0.00929,          0.21658
                5148,          0.04464,          0.01140,          0.21303
                5149,          0.03830,          0.00967,          0.20411
                5150,          0.04502,          0.01149,          0.20688
                5151,          0.03678,          0.00891,          0.21617
                5152,          0.04085,          0.01010,          0.20841
                5153,          0.04216,          0.01070,          0.21729
                5154,          0.03759,          0.00921,          0.21470
                5155,          0.04661,          0.01188,          0.21571
                5156,          0.04891,          0.01254,          0.20687
                5157,          0.04535,          0.01154,          0.21243
                5158,          0.04216,          0.01051,          0.22078
                5159,          0.04313,          0.01088,          0.21710
                5160,          0.04205,          0.01062,          0.21923
                5161,          0.03755,          0.00923,          0.22311
                5162,          0.04416,          0.01101,          0.21574
                5163,          0.04194,          0.01061,          0.20113
                5164,          0.03802,          0.00962,          0.20114
                5165,          0.04286,          0.01051,          0.20718
                5166,          0.04494,          0.01133,          0.21694
                5167,          0.04341,          0.01106,          0.21706
                5168,          0.04208,          0.01073,          0.21606
                5169,          0.04212,          0.01093,          0.19190
                5170,          0.03824,          0.00969,          0.20505
                5171,          0.04265,          0.01056,          0.20609
                5172,          0.03512,          0.00870,          0.20013
                5173,          0.04262,          0.01052,          0.21368
                5174,          0.03756,          0.00918,          0.19603
                5175,          0.05116,          0.01336,          0.23827
                5176,          0.04436,          0.01149,          0.21903
                5177,          0.03825,          0.00948,          0.21998
                5178,          0.03804,          0.00960,          0.23033
                5179,          0.04582,          0.01174,          0.20185
                5180,          0.04195,          0.01054,          0.19273
                5181,          0.04575,          0.01186,          0.20744
                5182,          0.04132,          0.01042,          0.22381
                5183,          0.04317,          0.01074,          0.22312
                5184,          0.03808,          0.00982,          0.21023
                5185,          0.03819,          0.00951,          0.21338
                5186,          0.04042,          0.01038,          0.19564
                5187,          0.04287,          0.01094,          0.22061
                5188,          0.03808,          0.00980,          0.20641
                5189,          0.04133,          0.01039,          0.21481
                5190,          0.03717,          0.00910,          0.20886
