# TRAINING ITERATION,           G_LOSS,           D_LOSS,         MSE_LOSS,     JACCARD_LOSS
                8824,         -1.24978,          2.81931,          0.01369,          0.20443
                8825,         -0.63628,          3.24166,          0.01450,          0.20047
                8826,         -0.86791,          3.63931,          0.01621,          0.23006
                8827,         -0.71923,          3.46306,          0.01539,          0.20778
                8828,         -0.69671,          3.22283,          0.01418,          0.20822
                8829,         -0.59212,          3.72542,          0.01524,          0.21401
                8830,         -0.57537,          3.30440,          0.01596,          0.22264
                8831,         -0.78263,          3.23528,          0.01420,          0.22054
                8832,         -0.60840,          3.67386,          0.01704,          0.24486
                8833,         -1.01984,          3.38872,          0.01595,          0.22434
                8834,         -1.20971,          2.94340,          0.01463,          0.21929
                8835,         -1.06736,          2.47162,          0.01344,          0.26793
                8836,         -0.52645,          3.79882,          0.01724,          0.22700
                8837,         -1.04173,          2.90643,          0.01371,          0.19442
                8838,         -0.71777,          3.26119,          0.01625,          0.23156
                8839,         -0.59862,          3.77751,          0.01697,          0.25505
                8840,         -0.96092,          3.32297,          0.01541,          0.22414
                8841,         -0.66984,          3.43158,          0.01649,          0.24654
                8842,         -0.78763,          3.34746,          0.01617,          0.25255
                8843,         -1.36902,          3.16277,          0.01507,          0.22299
                8844,         -0.53119,          3.92852,          0.01896,          0.24069
                8845,         -1.00203,          3.01432,          0.01345,          0.21018
                8846,         -0.69223,          3.63721,          0.01597,          0.23992
                8847,         -0.83108,          2.91290,          0.01373,          0.21700
                8848,         -0.59021,          3.54503,          0.01709,          0.22377
                8849,         -0.90232,          2.94156,          0.01468,          0.21841
                8850,         -0.83401,          3.29689,          0.01492,          0.22012
                8851,         -1.15083,          3.13451,          0.01253,          0.20159
                8852,         -0.87988,          3.43320,          0.01485,          0.24889
                8853,         -0.25442,          3.49822,          0.01609,          0.21407
                8854,         -0.71670,          3.37628,          0.01462,          0.20657
                8855,         -0.63156,          3.51056,          0.01564,          0.25107
                8856,         -0.87892,          3.17770,          0.01372,          0.20883
                8857,         -0.56354,          3.75012,          0.01576,          0.22104
                8858,         -0.83324,          3.34868,          0.01520,          0.22184
                8859,         -0.70545,          3.16153,          0.01563,          0.23378
                8860,         -0.32493,          3.77067,          0.01649,          0.22465
                8861,         -0.85737,          3.16817,          0.01475,          0.25893
                8862,         -0.44249,          3.38673,          0.01613,          0.27164
                8863,         -0.48545,          3.70395,          0.01529,          0.25504
                8864,         -0.47127,          3.30566,          0.01558,          0.23233
                8865,         -0.21884,          4.34691,          0.01946,          0.24481
                8866,         -1.17068,          3.35695,          0.01422,          0.20501
                8867,         -0.57345,          3.69250,          0.01713,          0.24270
                8868,         -0.75575,          3.60878,          0.01627,          0.20846
                8869,         -0.64307,          3.42680,          0.01588,          0.22363
                8870,         -0.93394,          3.41479,          0.01372,          0.21302
                8871,         -1.14084,          3.05829,          0.01297,          0.27033
                8872,         -0.60230,          3.43640,          0.01487,          0.24207
                8873,         -0.62771,          3.53002,          0.01507,          0.22128
                8874,         -0.90061,          3.23299,          0.01477,          0.20163
                8875,         -1.04401,          3.22839,          0.01302,          0.22083
                8876,         -0.67392,          3.37360,          0.01497,          0.22782
                8877,         -0.78733,          2.99751,          0.01414,          0.21823
                8878,         -0.36078,          3.48136,          0.01536,          0.21824
                8879,         -1.15548,          2.90118,          0.01254,          0.20305
                8880,         -0.24847,          3.98691,          0.01794,          0.25242
                8881,         -0.74398,          3.36122,          0.01495,          0.23847
                8882,         -0.87008,          3.12010,          0.01297,          0.18308
                8883,         -0.04659,          4.30514,          0.01766,          0.23219
                8884,         -0.27325,          3.85731,          0.01534,          0.24811
                8885,         -0.30657,          3.62882,          0.01613,          0.21101
                8886,         -0.79390,          3.04900,          0.01412,          0.19463
                8887,         -0.78630,          2.51789,          0.01316,          0.22146
                8888,         -0.86258,          3.52240,          0.01454,          0.21036
                8889,         -0.63720,          3.51163,          0.01565,          0.22230
                8890,         -0.58830,          3.42057,          0.01519,          0.21782
                8891,         -0.96079,          3.53035,          0.01465,          0.20743
                8892,         -0.75930,          3.72522,          0.01578,          0.21865
                8893,         -0.39486,          3.39902,          0.01636,          0.21936
                8894,         -0.65472,          2.84087,          0.01623,          0.25158
                8895,         -0.12089,          3.98560,          0.01794,          0.23792
                8896,         -0.38931,          3.24204,          0.01452,          0.20390
                8897,         -0.03725,          4.26979,          0.01760,          0.23639
                8898,         -0.45581,          3.76245,          0.01573,          0.23100
                8899,         -0.16155,          3.75049,          0.01593,          0.22108
                8900,         -0.59202,          3.74375,          0.01653,          0.22020
                8901,         -1.15771,          3.11968,          0.01317,          0.25147
                8902,         -0.23605,          3.87131,          0.01929,          0.23064
                8903,         -0.81694,          2.79396,          0.01425,          0.20302
                8904,         -0.67176,          3.15685,          0.01578,          0.23979
                8905,         -0.82590,          3.10817,          0.01410,          0.22509
                8906,         -0.78035,          3.14175,          0.01553,          0.24464
                8907,         -1.26841,          3.13706,          0.01396,          0.26397
                8908,         -0.33048,          3.90827,          0.01704,          0.23084
                8909,         -0.74568,          3.32940,          0.01429,          0.20614
                8910,         -0.63448,          3.36900,          0.01404,          0.23107
                8911,         -0.89146,          3.32305,          0.01342,          0.24230
                8912,         -0.54592,          3.51984,          0.01445,          0.22504
                8913,         -0.09471,          4.05400,          0.01726,          0.25705
                8914,         -0.40755,          3.25918,          0.01457,          0.23646
                8915,         -0.83683,          2.92579,          0.01355,          0.24374
                8916,         -1.01099,          3.11880,          0.01385,          0.23340
                8917,         -0.55210,          3.75869,          0.01504,          0.21480
                8918,         -0.19720,          3.95633,          0.01883,          0.26035
                8919,         -0.71097,          3.64351,          0.01620,          0.22028
                8920,         -0.63096,          3.30288,          0.01599,          0.22812
                8921,         -0.24150,          3.71489,          0.01547,          0.23582
                8922,         -0.53635,          2.99077,          0.01502,          0.20158
                8923,         -1.06021,          3.44132,          0.01405,          0.21629
                8924,         -0.67293,          3.52463,          0.01499,          0.22686
                8925,         -0.42906,          3.70506,          0.01419,          0.24985
                8926,         -0.87539,          2.94163,          0.01258,          0.21744
                8927,         -0.29938,          3.27771,          0.01605,          0.24737
                8928,         -0.79284,          2.92369,          0.01363,          0.24291
                8929,          0.25834,          4.33745,          0.02151,          0.25911
                8930,         -1.37264,          3.20801,          0.01390,          0.20156
                8931,         -0.01302,          3.31685,          0.01764,          0.23187
                8932,         -0.54829,          2.69612,          0.01370,          0.22134
                8933,         -1.07454,          3.08158,          0.01312,          0.22069
                8934,         -0.19011,          3.68045,          0.01674,          0.25194
                8935,         -0.12651,          4.01231,          0.01699,          0.22379
                8936,         -0.21906,          3.86024,          0.01577,          0.23621
                8937,         -0.32717,          4.07160,          0.01662,          0.22145
                8938,         -0.43677,          3.95233,          0.01677,          0.23382
                8939,         -1.17637,          2.95042,          0.01144,          0.23960
                8940,         -0.72120,          3.36801,          0.01364,          0.22722
                8941,         -0.95616,          3.56918,          0.01456,          0.21145
                8942,         -0.66803,          3.53780,          0.01663,          0.23851
                8943,         -0.71417,          3.65758,          0.01538,          0.22101
                8944,         -0.77802,          3.61229,          0.01403,          0.20849
                8945,         -0.52344,          3.82192,          0.01712,          0.25270
                8946,         -0.78254,          3.83359,          0.01562,          0.22291
                8947,         -0.76922,          3.42217,          0.01614,          0.23048
                8948,         -1.06575,          3.17682,          0.01333,          0.20431
                8949,         -0.55359,          3.78430,          0.01684,          0.21198
                8950,         -0.55555,          3.82428,          0.01608,          0.21232
                8951,         -1.05757,          3.18791,          0.01397,          0.19404
                8952,         -0.44395,          3.88280,          0.01808,          0.22583
                8953,         -0.60953,          3.44162,          0.01614,          0.25747
                8954,         -0.32966,          4.14306,          0.01724,          0.23140
                8955,         -0.99038,          3.69788,          0.01560,          0.22186
                8956,         -0.51313,          4.04167,          0.01742,          0.23996
                8957,         -0.85892,          3.29326,          0.01505,          0.22137
                8958,         -0.60292,          3.98700,          0.01677,          0.22767
                8959,         -0.90231,          3.33796,          0.01368,          0.20925
                8960,         -0.78162,          3.44996,          0.01480,          0.20582
                8961,         -0.39744,          4.05629,          0.01650,          0.22346
                8962,         -0.81734,          3.17053,          0.01360,          0.21028
                8963,         -0.56965,          3.66903,          0.01433,          0.22278
                8964,         -0.72525,          3.55917,          0.01389,          0.21076
                8965,         -0.22617,          4.11675,          0.01672,          0.25748
                8966,         -0.40599,          4.03071,          0.01635,          0.22455
                8967,         -0.96603,          2.96236,          0.01223,          0.21379
                8968,         -0.17041,          3.02023,          0.01481,          0.20857
                8969,          0.02391,          4.07681,          0.01780,          0.23244
                8970,         -0.98568,          3.00135,          0.01225,          0.21929
                8971,         -0.56748,          3.67348,          0.01521,          0.23551
                8972,         -0.83637,          3.04456,          0.01226,          0.24337
                8973,         -0.66307,          3.43654,          0.01502,          0.21415
                8974,         -0.73837,          3.14416,          0.01367,          0.26485
                8975,         -0.44089,          3.79858,          0.01516,          0.22660
                8976,         -0.21360,          2.78296,          0.01554,          0.28138
                8977,         -0.34413,          3.10880,          0.01693,          0.26004
                8978,         -0.34594,          3.55772,          0.01694,          0.23320
                8979,         -0.25782,          3.80715,          0.01703,          0.23238
                8980,         -0.75082,          3.32915,          0.01425,          0.20366
                8981,         -0.78113,          3.99335,          0.01706,          0.21800
                8982,         -0.85777,          3.13934,          0.01452,          0.20615
                8983,         -0.41638,          4.00079,          0.01642,          0.22185
                8984,         -0.79069,          3.20428,          0.01368,          0.19518
                8985,         -0.37513,          3.43114,          0.01527,          0.21745
                8986,         -0.42722,          3.55845,          0.01637,          0.23795
                8987,         -0.01349,          4.49641,          0.01926,          0.24990
                8988,         -0.74789,          3.52619,          0.01591,          0.22019
                8989,         -0.67422,          3.40593,          0.01550,          0.21596
                8990,         -0.76754,          3.38598,          0.01320,          0.27058
                8991,         -0.49235,          3.26104,          0.01510,          0.22961
                8992,         -0.45735,          3.37247,          0.01326,          0.26176
                8993,         -0.88127,          3.44234,          0.01374,          0.21803
                8994,         -0.39298,          3.53173,          0.01456,          0.23067
                8995,         -0.76680,          2.99839,          0.01318,          0.25632
                8996,         -1.41179,          3.16929,          0.01248,          0.20120
                8997,         -0.37168,          4.41912,          0.01729,          0.24481
                8998,         -0.91195,          2.85757,          0.01419,          0.19544
                8999,         -0.33090,          4.46045,          0.01685,          0.22714
                9000,         -0.61378,          3.49801,          0.01276,          0.21708
                9001,         -0.76604,          3.24966,          0.01321,          0.21424
                9002,         -0.47835,          3.75061,          0.01505,          0.21718
                9003,         -0.19726,          4.01544,          0.01616,          0.23133
                9004,         -0.69990,          3.48544,          0.01443,          0.21739
                9005,         -0.08300,          4.01389,          0.01682,          0.22671
                9006,         -0.62613,          3.31466,          0.01416,          0.19682
                9007,         -0.61105,          3.62920,          0.01705,          0.21371
                9008,         -0.73747,          3.48292,          0.01418,          0.22972
                9009,         -0.82524,          3.28419,          0.01211,          0.23082
                9010,         -0.66840,          3.70981,          0.01521,          0.21005
                9011,         -0.59776,          3.62653,          0.01471,          0.22530
                9012,         -0.88575,          3.40119,          0.01366,          0.22200
                9013,         -0.59311,          3.72644,          0.01575,          0.22392
                9014,         -0.23955,          3.83374,          0.01547,          0.25311
                9015,         -0.31488,          3.81669,          0.01493,          0.23243
                9016,         -0.33806,          3.83028,          0.01551,          0.23458
                9017,         -0.63683,          3.43650,          0.01331,          0.24795
                9018,         -0.72627,          3.50689,          0.01418,          0.22159
                9019,         -0.39970,          4.08899,          0.01536,          0.21772
                9020,         -0.24870,          4.24361,          0.01746,          0.23645
                9021,         -0.66672,          3.91476,          0.01482,          0.20578
                9022,         -0.69228,          3.37376,          0.01417,          0.20657
                9023,         -0.78307,          3.72944,          0.01408,          0.19926
                9024,         -0.55203,          4.10315,          0.01636,          0.24545
                9025,         -0.34353,          4.21780,          0.01537,          0.21837
                9026,         -0.63983,          3.26928,          0.01396,          0.22977
                9027,         -0.45465,          3.63226,          0.01406,          0.20309
                9028,         -0.14213,          4.16153,          0.01545,          0.24409
                9029,         -0.52175,          3.55361,          0.01341,          0.20509
                9030,         -0.41617,          3.40679,          0.01342,          0.20456
                9031,         -0.01216,          4.07449,          0.01795,          0.23477
                9032,         -0.50213,          3.93717,          0.01618,          0.22220
                9033,         -0.75556,          2.74572,          0.01164,          0.23150
                9034,         -0.86752,          3.20791,          0.01151,          0.20783
                9035,         -0.89952,          3.52167,          0.01232,          0.21169
                9036,         -0.71558,          3.98172,          0.01527,          0.23416
                9037,         -0.17389,          4.00372,          0.01580,          0.23223
                9038,         -0.46499,          3.19469,          0.01519,          0.21026
                9039,         -0.52957,          3.40408,          0.01442,          0.25208
                9040,         -0.32782,          3.91705,          0.01537,          0.22842
                9041,         -0.66213,          3.53698,          0.01474,          0.22031
                9042,         -0.32213,          4.03800,          0.01598,          0.20549
                9043,         -0.59779,          3.80620,          0.01589,          0.21691
                9044,         -0.37643,          4.00881,          0.01534,          0.22117
                9045,         -0.83417,          3.56496,          0.01373,          0.23168
                9046,         -0.73240,          2.86796,          0.01447,          0.21468
                9047,         -0.94960,          3.64140,          0.01490,          0.20668
                9048,         -0.50352,          3.39703,          0.01586,          0.24519
                9049,         -0.72343,          3.10782,          0.01342,          0.21803
                9050,          0.04799,          4.20003,          0.01685,          0.22223
                9051,         -0.79227,          3.51988,          0.01271,          0.19358
                9052,         -0.06681,          3.85167,          0.01552,          0.24281
                9053,         -0.63060,          3.97664,          0.01590,          0.21814
                9054,         -0.50575,          4.07501,          0.01555,          0.22574
                9055,         -0.26488,          3.66126,          0.01578,          0.21991
                9056,         -0.71611,          3.11896,          0.01291,          0.20127
                9057,         -0.64154,          3.60794,          0.01416,          0.21836
                9058,         -0.58710,          3.52955,          0.01303,          0.22421
                9059,         -0.34681,          3.75092,          0.01488,          0.23757
                9060,         -0.14858,          3.71151,          0.01543,          0.21618
                9061,         -0.20686,          3.27797,          0.01768,          0.23767
                9062,         -0.65613,          3.09616,          0.01376,          0.21228
                9063,         -0.20784,          3.53935,          0.01513,          0.22901
                9064,         -0.22445,          4.25303,          0.01766,          0.23195
                9065,          0.01863,          4.02357,          0.01816,          0.24665
                9066,         -0.45861,          3.65713,          0.01436,          0.21274
                9067,         -0.78190,          3.09977,          0.01372,          0.21449
                9068,         -0.59131,          3.21201,          0.01453,          0.21497
                9069,         -0.81958,          3.69598,          0.01441,          0.21176
                9070,         -0.55689,          3.17805,          0.01248,          0.23371
                9071,         -0.78277,          3.61497,          0.01382,          0.22584
                9072,         -0.40448,          3.75765,          0.01537,          0.22734
                9073,         -0.73687,          3.82678,          0.01481,          0.19693
                9074,         -0.42304,          3.92492,          0.01449,          0.21747
                9075,         -0.54383,          3.30820,          0.01335,          0.21250
                9076,         -0.48837,          3.69657,          0.01486,          0.21899
                9077,         -0.60724,          3.35673,          0.01577,          0.22854
                9078,         -0.40365,          3.85049,          0.01497,          0.20065
                9079,         -0.59731,          3.89396,          0.01523,          0.20798
                9080,         -0.37017,          4.16882,          0.01617,          0.22499
                9081,         -0.22756,          4.04681,          0.01623,          0.25339
                9082,         -0.59579,          3.27890,          0.01361,          0.19516
                9083,         -0.46628,          3.84297,          0.01411,          0.20539
                9084,         -0.30318,          3.64298,          0.01433,          0.21000
                9085,         -0.59512,          3.23256,          0.01386,          0.19470
                9086,         -0.47405,          3.10958,          0.01416,          0.22894
                9087,         -0.57543,          3.63212,          0.01392,          0.22914
                9088,         -0.71509,          3.38566,          0.01269,          0.20172
                9089,         -0.75682,          2.91695,          0.01250,          0.21685
                9090,         -0.53476,          3.85156,          0.01338,          0.20965
                9091,         -0.58219,          3.63318,          0.01544,          0.21680
                9092,         -0.05437,          3.96626,          0.01616,          0.22653
                9093,         -0.46298,          3.61253,          0.01442,          0.21580
                9094,         -0.71638,          3.39115,          0.01314,          0.22764
                9095,         -0.35476,          4.23182,          0.01588,          0.20946
                9096,         -0.39144,          3.81646,          0.01511,          0.21792
                9097,         -0.35452,          4.18406,          0.01611,          0.25024
                9098,         -0.58736,          3.54037,          0.01381,          0.20843
                9099,         -0.71055,          3.56894,          0.01242,          0.21507
                9100,         -0.51291,          3.99235,          0.01506,          0.22792
                9101,         -0.56216,          3.48188,          0.01321,          0.22454
                9102,         -0.16667,          4.23107,          0.01593,          0.21352
                9103,         -1.05194,          3.30560,          0.01228,          0.21589
                9104,         -2.34094,         -4.03738,          0.01556,          0.25511
                9105,         -3.14569,         -6.00900,          0.01480,          0.26721
                9106,         -3.02721,        -22.68745,          0.01336,          0.28625
                9107,         -2.45144,        -33.57071,          0.01884,          0.32800
                9108,         -1.37400,        -20.99020,          0.01570,          0.36723
                9109,         -0.11333,         -1.06651,          0.01958,          0.45869
                9110,         -2.00648,        -16.09105,          0.01574,          0.53274
                9111,         -1.92005,         -8.53888,          0.02236,          0.52629
                9112,         -1.63201,         -9.94254,          0.02850,          0.55932
                9113,         -1.19571,         -2.35437,          0.02879,          0.61271
                9114,         -1.34023,         -2.64398,          0.02899,          0.63551
                9115,         -1.86655,         -2.77636,          0.02827,          0.67078
                9116,         -1.66242,         -1.11384,          0.03254,          0.69146
                9117,         -1.31367,         -1.45777,          0.03909,          0.72074
                9118,         -1.20331,         -0.70502,          0.04096,          0.75799
                9119,         -1.92195,         -1.15905,          0.03751,          0.75572
                9120,         -1.70038,         -0.81813,          0.04135,          0.77901
                9121,         -1.59346,         -0.30102,          0.04563,          0.81156
                9122,         -1.62023,         -0.26390,          0.04306,          0.82034
                9123,         -1.42092,         -0.41959,          0.05031,          0.83448
                9124,         -1.81566,         -0.06123,          0.04580,          0.83959
                9125,         -1.62750,         -0.29011,          0.04633,          0.86487
                9126,         -1.69730,         -0.04214,          0.04907,          0.86853
                9127,         -1.70011,         -0.22906,          0.04976,          0.86619
                9128,         -1.39173,         -0.09299,          0.05331,          0.87178
                9129,         -1.82825,          0.16337,          0.04119,          0.86711
                9130,         -1.54525,          0.07426,          0.05076,          0.86690
                9131,         -1.88690,          0.15070,          0.04482,          0.87576
                9132,         -1.81776,          0.20838,          0.04286,          0.86504
                9133,         -1.57228,          0.28529,          0.05374,          0.87563
                9134,         -1.61732,          0.62573,          0.04799,          0.83134
                9135,         -1.55634,          0.73497,          0.04579,          0.84003
                9136,         -1.52469,          0.85165,          0.04643,          0.82001
                9137,         -1.51425,          0.74927,          0.04402,          0.76489
                9138,         -1.69257,          1.09581,          0.03731,          0.75179
                9139,         -1.87519,          0.95108,          0.04120,          0.73645
                9140,         -1.50983,          1.20179,          0.04379,          0.68408
                9141,         -1.92193,          0.98375,          0.03252,          0.55860
                9142,         -1.62159,          1.41248,          0.03827,          0.60329
                9143,         -1.35821,          1.29245,          0.03942,          0.55310
                9144,         -1.78852,          1.49075,          0.03032,          0.46501
                9145,         -1.75387,          1.91757,          0.03150,          0.46925
                9146,         -2.05246,          1.31984,          0.02410,          0.38507
                9147,         -1.87613,          1.52439,          0.02564,          0.34948
                9148,         -2.37545,          1.60650,          0.01989,          0.33310
                9149,         -2.35579,          1.79588,          0.01935,          0.30099
                9150,         -2.34406,          1.63835,          0.01622,          0.32090
                9151,         -2.21602,          1.98088,          0.02212,          0.28412
                9152,         -2.52940,          1.84673,          0.01660,          0.24504
                9153,         -2.50059,          1.95010,          0.01523,          0.23814
                9154,         -2.37611,          2.02277,          0.01766,          0.22256
                9155,         -2.55141,          1.87300,          0.01418,          0.21592
                9156,         -2.38085,          2.26553,          0.01575,          0.24007
                9157,         -2.53828,          2.23312,          0.01526,          0.23064
                9158,         -2.19759,          2.61377,          0.01655,          0.21955
                9159,         -2.65484,          2.23760,          0.01193,          0.20724
                9160,         -2.42451,          2.34055,          0.01339,          0.21287
                9161,         -2.51317,          2.28204,          0.01260,          0.22467
                9162,         -2.40434,          2.52059,          0.01547,          0.22847
                9163,         -2.01571,          3.06343,          0.01601,          0.22540
                9164,         -2.27055,          2.77921,          0.01308,          0.23208
                9165,         -2.26503,          3.19539,          0.01424,          0.22136
                9166,         -1.53146,          3.17410,          0.01622,          0.22285
                9167,         -2.78034,          2.91968,          0.01647,          0.23467
                9168,         -2.12847,          2.25704,          0.01478,          0.23459
                9169,         -1.59788,          3.10666,          0.01441,          0.22881
                9170,         -1.90644,          3.31072,          0.01564,          0.21144
                9171,         -1.85268,          3.64006,          0.01622,          0.22869
                9172,         -1.50679,          3.03679,          0.01323,          0.20470
                9173,         -1.82634,          3.74913,          0.01663,          0.23512
                9174,         -1.42680,          3.27016,          0.01384,          0.22701
                9175,         -1.33936,          3.62812,          0.01726,          0.22566
                9176,         -1.63328,          3.25421,          0.01355,          0.21415
                9177,         -1.55935,          3.41432,          0.01370,          0.25094
                9178,         -1.88914,          2.68288,          0.01250,          0.22895
                9179,         -1.50537,          3.63931,          0.01566,          0.22738
                9180,         -1.77687,          3.32629,          0.01370,          0.23517
                9181,         -1.54339,          3.24124,          0.01354,          0.21297
                9182,         -1.57187,          3.22313,          0.01325,          0.22634
                9183,         -1.47714,          3.63658,          0.01413,          0.20339
                9184,         -1.77226,          3.25258,          0.01267,          0.20891
                9185,         -1.25005,          4.09315,          0.01795,          0.25618
                9186,         -1.42782,          3.44632,          0.01354,          0.22954
                9187,         -1.51231,          3.51294,          0.01369,          0.23004
                9188,         -1.21832,          4.21889,          0.01745,          0.23469
                9189,         -1.38911,          3.01321,          0.01280,          0.20224
                9190,         -1.33639,          3.82450,          0.01495,          0.20314
                9191,         -1.42906,          3.63112,          0.01344,          0.20306
                9192,         -1.62539,          3.69026,          0.01497,          0.23699
                9193,         -1.60157,          2.91197,          0.01278,          0.19164
                9194,         -1.34194,          3.35185,          0.01263,          0.21367
                9195,         -1.64895,          3.41314,          0.01266,          0.20935
                9196,         -1.65393,          3.21028,          0.01180,          0.20160
                9197,         -1.40464,          3.53938,          0.01359,          0.21676
                9198,         -1.42995,          3.81741,          0.01498,          0.23820
                9199,         -1.28821,          3.72622,          0.01437,          0.22456
                9200,         -1.01194,          4.01003,          0.01566,          0.22476
                9201,         -1.31650,          3.32909,          0.01509,          0.22994
                9202,         -1.11321,          4.02409,          0.01586,          0.21274
                9203,         -1.38990,          4.10315,          0.01607,          0.24244
                9204,         -0.95507,          4.16098,          0.01612,          0.23631
                9205,         -1.19293,          3.54428,          0.01339,          0.21344
                9206,         -1.25182,          3.76494,          0.01498,          0.21770
                9207,         -1.15500,          3.86231,          0.01376,          0.21873
                9208,         -1.65424,          3.18963,          0.01221,          0.22019
                9209,         -1.54086,          3.58327,          0.01325,          0.19712
                9210,         -1.25166,          3.20316,          0.01343,          0.19590
                9211,         -1.34739,          3.31331,          0.01327,          0.19726
                9212,         -1.37305,          3.75465,          0.01472,          0.22877
                9213,         -1.15174,          3.69026,          0.01476,          0.21495
                9214,         -1.18129,          3.31233,          0.01407,          0.21927
                9215,         -1.50338,          3.29768,          0.01241,          0.23755
                9216,         -1.45051,          3.33691,          0.01293,          0.22021
                9217,         -1.28575,          4.26724,          0.01479,          0.21319
                9218,         -1.45780,          3.33718,          0.01291,          0.19404
                9219,         -0.84776,          4.15521,          0.01605,          0.23386
                9220,         -1.28342,          3.82727,          0.01448,          0.21492
                9221,         -1.32203,          3.92747,          0.01377,          0.22379
                9222,         -1.05828,          3.79863,          0.01430,          0.23340
                9223,         -1.52710,          3.43442,          0.01107,          0.23163
                9224,         -1.35253,          4.13849,          0.01471,          0.20309
                9225,         -1.37862,          3.28071,          0.01368,          0.22809
                9226,         -1.08421,          3.91478,          0.01464,          0.20873
                9227,         -1.20669,          3.44763,          0.01355,          0.20718
                9228,         -0.75169,          4.57804,          0.01671,          0.22683
                9229,         -1.43634,          3.81631,          0.01371,          0.19471
                9230,         -0.83596,          4.30417,          0.01682,          0.23986
                9231,         -1.25154,          3.86389,          0.01525,          0.21379
                9232,         -1.10299,          3.19752,          0.01527,          0.22684
                9233,         -1.02062,          4.73569,          0.01796,          0.23247
                9234,         -1.52277,          3.24764,          0.01226,          0.21966
                9235,         -1.29564,          4.14186,          0.01628,          0.20789
                9236,         -0.91104,          3.79722,          0.01525,          0.22209
                9237,         -0.77060,          3.91101,          0.01618,          0.23124
                9238,         -1.23506,          3.72544,          0.01460,          0.24501
                9239,         -0.84159,          3.93735,          0.01590,          0.23455
                9240,         -1.32233,          3.65714,          0.01350,          0.21708
                9241,         -1.15625,          3.64324,          0.01363,          0.22645
                9242,         -1.03685,          3.31821,          0.01468,          0.21034
                9243,         -0.89409,          4.10410,          0.01448,          0.22494
                9244,         -1.51309,          4.18896,          0.01476,          0.21573
                9245,         -1.08215,          3.51319,          0.01397,          0.19836
                9246,         -1.01953,          3.55160,          0.01412,          0.24816
                9247,         -1.29271,          3.55034,          0.01437,          0.21003
                9248,         -1.26893,          3.89273,          0.01429,          0.22617
                9249,         -1.45286,          3.58645,          0.01368,          0.21505
                9250,         -1.07589,          4.09220,          0.01572,          0.23684
                9251,         -0.98780,          4.13134,          0.01425,          0.21294
                9252,         -1.24197,          3.94593,          0.01393,          0.22668
                9253,         -0.61246,          4.07387,          0.01645,          0.21287
                9254,         -0.84116,          4.27284,          0.01728,          0.22402
                9255,         -1.12323,          3.63495,          0.01304,          0.22653
                9256,         -1.11700,          3.85040,          0.01505,          0.20599
                9257,         -0.81383,          3.93521,          0.01392,          0.22542
                9258,         -1.05579,          3.40846,          0.01460,          0.20582
                9259,         -1.24840,          3.45291,          0.01248,          0.21764
                9260,         -1.03538,          3.62750,          0.01258,          0.20952
                9261,         -1.15665,          3.79491,          0.01468,          0.22340
                9262,         -1.01820,          3.39087,          0.01311,          0.21863
                9263,         -0.91256,          4.09449,          0.01563,          0.20863
                9264,         -0.81559,          3.80487,          0.01451,          0.20489
                9265,         -0.79013,          4.66729,          0.01654,          0.25294
                9266,         -0.96129,          3.46303,          0.01382,          0.20735
                9267,         -0.91654,          4.05929,          0.01528,          0.21268
                9268,         -1.07114,          3.94544,          0.01279,          0.20473
                9269,         -0.87017,          4.39509,          0.01675,          0.23479
                9270,         -1.04781,          3.70846,          0.01360,          0.19679
                9271,         -0.66057,          4.49954,          0.01672,          0.22066
                9272,         -0.38614,          4.34481,          0.01654,          0.22009
                9273,         -0.95102,          4.15106,          0.01457,          0.22753
                9274,         -1.12431,          4.15217,          0.01577,          0.23669
                9275,         -1.07351,          3.84544,          0.01229,          0.21197
                9276,         -1.15286,          3.74535,          0.01317,          0.19711
                9277,         -0.78904,          4.10381,          0.01586,          0.21961
                9278,         -0.77569,          3.73855,          0.01559,          0.22145
                9279,         -0.99406,          3.88705,          0.01493,          0.23336
                9280,         -0.78736,          3.84312,          0.01440,          0.19559
                9281,         -1.09744,          3.58944,          0.01312,          0.21502
                9282,         -1.03918,          3.22890,          0.01320,          0.22876
                9283,         -0.74672,          4.27208,          0.01598,          0.19942
                9284,         -0.67905,          4.46987,          0.01540,          0.21075
                9285,         -0.86616,          3.49740,          0.01489,          0.21178
                9286,         -0.39669,          4.32829,          0.01636,          0.22673
                9287,         -1.03025,          3.81598,          0.01387,          0.22018
                9288,         -1.22069,          3.51237,          0.01093,          0.19762
                9289,         -1.04190,          3.84049,          0.01338,          0.20495
                9290,         -0.77325,          3.87708,          0.01388,          0.22110
                9291,         -1.07775,          3.82101,          0.01438,          0.20920
                9292,         -0.95484,          3.01329,          0.01227,          0.19574
                9293,         -1.06286,          4.50965,          0.01577,          0.22793
                9294,         -1.37154,          3.36668,          0.01217,          0.19836
                9295,         -1.24048,          4.10856,          0.01406,          0.21656
                9296,         -1.03048,          3.57466,          0.01321,          0.21928
                9297,         -1.31027,          3.50946,          0.01234,          0.19001
                9298,         -0.69229,          4.76724,          0.01721,          0.24023
                9299,         -1.09470,          4.00631,          0.01374,          0.21270
                9300,         -0.97837,          4.03294,          0.01344,          0.20532
                9301,         -1.28083,          4.19198,          0.01325,          0.21699
                9302,         -0.87854,          3.65205,          0.01284,          0.19653
                9303,         -1.18788,          3.60233,          0.01413,          0.19470
