# TRAINING ITERATION,           G_LOSS,           D_LOSS,         MSE_LOSS,     JACCARD_LOSS
                5570,         -0.82999,          5.00045,          0.01784,          0.24731
                5571,         -0.94281,          4.46735,          0.01636,          0.27680
                5572,         -0.68201,          4.94586,          0.01868,          0.25602
                5573,         -0.96551,          5.26993,          0.01914,          0.24998
                5574,         -1.30488,          4.37910,          0.01563,          0.22776
                5575,         -1.36887,          4.41683,          0.01796,          0.26882
                5576,         -0.68170,          4.05678,          0.01631,          0.30274
                5577,         -1.20192,          4.82707,          0.01847,          0.26230
                5578,         -1.32222,          4.25636,          0.01550,          0.26972
                5579,         -1.17455,          4.15456,          0.01591,          0.28068
                5580,         -1.03225,          5.06935,          0.01970,          0.24485
                5581,         -1.09543,          4.78428,          0.01678,          0.24493
                5582,         -0.83617,          4.68838,          0.01750,          0.26345
                5583,         -1.04200,          4.92996,          0.01882,          0.26346
                5584,         -1.24668,          4.18805,          0.01545,          0.23359
                5585,         -0.94393,          5.72617,          0.02093,          0.25720
                5586,         -0.79266,          5.21753,          0.01911,          0.25672
                5587,         -1.15572,          4.22657,          0.01481,          0.25853
                5588,         -0.99862,          5.48732,          0.02150,          0.25632
                5589,         -1.00568,          4.21350,          0.01470,          0.26800
                5590,         -0.97055,          4.71073,          0.01656,          0.29677
                5591,         -0.95245,          4.40315,          0.01642,          0.24932
                5592,         -1.23103,          5.10376,          0.01755,          0.25780
                5593,         -1.04510,          4.76751,          0.01846,          0.26747
                5594,         -1.24990,        -11.93802,          0.01767,          0.28866
                5595,         -2.78535,        -15.06093,          0.01757,          0.27864
                5596,         -2.89779,        -41.34854,          0.01566,          0.32236
                5597,         -3.40461,        -31.52474,          0.01716,          0.31996
                5598,         -3.60891,        -10.19246,          0.01886,          0.37073
                5599,         -3.10433,        -17.20188,          0.02126,          0.38261
                5600,         -2.80459,        -14.58754,          0.02265,          0.40812
                5601,         -2.68385,         -5.24471,          0.01842,          0.39053
                5602,         -2.98790,         -2.78503,          0.02638,          0.47253
                5603,         -2.57376,         -6.54695,          0.02696,          0.49477
                5604,         -2.52747,         -1.99823,          0.02194,          0.46864
                5605,         -2.59188,         -3.21890,          0.02574,          0.55074
                5606,         -2.58958,         -1.28620,          0.02588,          0.53609
                5607,         -2.52513,         -1.31128,          0.02875,          0.58412
                5608,         -2.46748,         -0.46189,          0.02745,          0.63042
                5609,         -2.43526,         -0.97788,          0.02944,          0.62498
                5610,         -2.45820,         -0.54177,          0.03362,          0.66822
                5611,         -2.32321,         -0.91150,          0.03872,          0.72712
                5612,         -2.45071,         -0.59292,          0.04326,          0.75059
                5613,         -2.39164,         -0.56908,          0.04462,          0.77981
                5614,         -2.31330,         -0.42417,          0.05084,          0.82659
                5615,         -2.21163,         -0.40731,          0.04514,          0.84518
                5616,         -2.05062,         -0.42662,          0.03371,          0.82209
                5617,         -2.23668,         -0.48249,          0.04312,          0.84177
                5618,         -2.07339,         -0.35456,          0.04587,          0.84821
                5619,         -1.97306,         -0.29304,          0.04614,          0.86767
                5620,         -1.86249,         -0.25198,          0.05889,          0.89298
                5621,         -1.99903,         -0.46077,          0.05379,          0.89988
                5622,         -1.78696,         -0.06648,          0.05417,          0.91234
                5623,         -1.87314,         -0.27851,          0.05048,          0.92239
                5624,         -1.86850,          0.00305,          0.05481,          0.91788
                5625,         -1.82612,          0.18809,          0.05703,          0.88612
                5626,         -1.79307,          0.34902,          0.05415,          0.92019
                5627,         -1.65813,          0.51843,          0.04923,          0.89067
                5628,         -1.57824,          0.44660,          0.04934,          0.89836
                5629,         -1.75170,          0.40572,          0.05614,          0.89472
                5630,         -1.48077,          0.19301,          0.05659,          0.91150
                5631,         -1.44589,          0.50703,          0.05267,          0.85954
                5632,         -1.16145,          0.35469,          0.05606,          0.88826
                5633,         -1.46038,          0.80927,          0.05656,          0.83686
                5634,         -1.36621,          0.65165,          0.05297,          0.83535
                5635,         -1.39325,          1.07244,          0.04576,          0.78845
                5636,         -1.26265,          1.30071,          0.04794,          0.78874
                5637,         -1.37973,          0.97249,          0.04137,          0.69988
                5638,         -1.56652,          1.14270,          0.03553,          0.68493
                5639,         -1.38440,          1.20076,          0.03619,          0.65657
                5640,         -1.60896,          1.23941,          0.03497,          0.59572
                5641,         -1.46839,          1.51115,          0.03838,          0.59226
                5642,         -1.46788,          1.66513,          0.03249,          0.55772
                5643,         -1.41334,          2.03568,          0.03773,          0.54659
                5644,         -1.65351,          1.71461,          0.03292,          0.50097
                5645,         -1.87175,          1.79642,          0.03185,          0.44611
                5646,         -1.94283,          2.06888,          0.03059,          0.43089
                5647,         -2.00577,          1.90226,          0.02635,          0.36606
                5648,         -2.13233,          1.90319,          0.02107,          0.33637
                5649,         -2.27786,          2.38358,          0.02115,          0.32377
                5650,         -2.18544,          2.28183,          0.02289,          0.33012
                5651,         -2.32295,          1.85699,          0.01809,          0.28105
                5652,         -2.27116,          2.35870,          0.02066,          0.29609
                5653,         -2.38013,          2.48117,          0.02043,          0.29095
                5654,         -2.44443,          2.03414,          0.01474,          0.25120
                5655,         -2.22568,          2.44747,          0.01940,          0.29978
                5656,         -2.75527,          2.49654,          0.02057,          0.26712
                5657,         -2.55989,          2.49653,          0.01694,          0.25823
                5658,         -2.47438,          2.59230,          0.01924,          0.28993
                5659,         -2.09661,          2.98318,          0.01944,          0.27625
                5660,         -2.07176,          1.98078,          0.01714,          0.27251
                5661,         -1.89787,          1.82319,          0.01850,          0.27718
                5662,         -1.79892,          2.11962,          0.01617,          0.29697
                5663,         -1.81183,          2.80503,          0.01716,          0.28452
                5664,         -2.18532,          3.18845,          0.02046,          0.28102
                5665,         -1.78511,          2.53719,          0.01728,          0.25929
                5666,         -1.69410,          3.01136,          0.01519,          0.26887
                5667,         -1.73195,          3.14956,          0.01871,          0.30230
                5668,         -1.36325,          3.64919,          0.01926,          0.26905
                5669,         -1.43476,          3.76822,          0.02001,          0.28382
                5670,         -1.57417,          3.22498,          0.01601,          0.26382
                5671,         -1.20997,          3.23157,          0.01701,          0.25960
                5672,         -1.58129,          4.49854,          0.02069,          0.29475
                5673,         -1.16631,          3.03722,          0.01609,          0.26624
                5674,         -1.06177,          3.62118,          0.01722,          0.27190
                5675,         -1.35158,          3.88492,          0.01868,          0.25029
                5676,         -0.99382,          3.83541,          0.01781,          0.28824
                5677,         -1.27713,          3.29826,          0.01523,          0.23639
                5678,         -1.07059,          4.14822,          0.01820,          0.28741
                5679,         -1.14518,          4.11448,          0.01663,          0.23897
                5680,         -1.53558,          3.95088,          0.01629,          0.26988
                5681,         -1.03176,          4.32311,          0.01974,          0.30310
                5682,         -1.10943,          4.34519,          0.01950,          0.27313
                5683,         -1.27649,          3.98817,          0.01495,          0.23884
                5684,         -0.93146,          4.74724,          0.02010,          0.29172
                5685,         -1.11941,          4.55916,          0.01887,          0.24037
                5686,         -0.90271,          4.54489,          0.01870,          0.28572
                5687,         -0.75469,          4.13930,          0.01758,          0.25134
                5688,         -1.03773,          4.40751,          0.01740,          0.23192
                5689,         -0.84797,          4.35772,          0.01650,          0.25882
                5690,         -0.32302,          5.33156,          0.02304,          0.31509
                5691,         -0.84147,          4.67292,          0.01708,          0.25474
                5692,         -0.63462,          4.35803,          0.01706,          0.24811
                5693,         -0.61870,          4.85030,          0.01911,          0.26219
                5694,         -0.78154,          4.55633,          0.01790,          0.28534
                5695,         -0.64268,          4.46759,          0.01815,          0.25516
                5696,         -0.61025,          3.72265,          0.01311,          0.24392
                5697,         -0.72934,          4.41506,          0.01813,          0.25318
                5698,         -0.62455,          4.64406,          0.01960,          0.28163
                5699,         -0.36184,          4.53452,          0.01894,          0.31829
                5700,         -1.06745,          4.17934,          0.01619,          0.24788
                5701,         -0.68435,          4.80647,          0.01736,          0.25394
                5702,         -0.43145,          3.87251,          0.01633,          0.23772
                5703,         -0.87358,          4.43063,          0.01702,          0.25064
                5704,         -0.43110,          3.87296,          0.01631,          0.28162
                5705,         -0.90337,          2.61004,          0.01579,          0.23490
                5706,         -0.44104,          3.81500,          0.02014,          0.25624
                5707,         -0.41001,          3.38950,          0.01862,          0.25805
                5708,         -1.93610,          1.51252,          0.01646,          0.26143
                5709,         -1.74753,          2.70924,          0.01694,          0.24398
                5710,         -1.22892,          3.41367,          0.01512,          0.25179
                5711,         -1.84581,          2.40888,          0.01470,          0.21561
                5712,         -0.98301,          1.88276,          0.01635,          0.26529
                5713,         -0.99652,          3.66433,          0.01537,          0.23694
                5714,         -0.49384,          4.28808,          0.01958,          0.26597
                5715,         -1.09164,          4.77207,          0.02033,          0.25646
                5716,         -0.92573,          4.31705,          0.01711,          0.25210
                5717,         -0.84167,          4.66412,          0.01829,          0.23442
                5718,         -1.17397,          4.58785,          0.01733,          0.23414
                5719,         -1.18749,          4.40851,          0.01738,          0.26098
                5720,         -0.55778,          4.26360,          0.01831,          0.25611
                5721,         -0.89582,          4.42085,          0.01660,          0.23979
                5722,         -1.40602,          4.03237,          0.01534,          0.24174
                5723,         -0.65070,          4.91772,          0.01844,          0.25760
                5724,         -0.81935,          4.57002,          0.01650,          0.23295
                5725,         -0.73037,          4.48795,          0.02074,          0.25573
                5726,         -0.82807,          3.29033,          0.01732,          0.25312
                5727,         -0.72272,          4.84850,          0.01857,          0.24628
                5728,         -1.07221,          4.31089,          0.01655,          0.27126
                5729,         -1.28450,          4.72618,          0.01825,          0.24201
                5730,         -0.56046,          4.05260,          0.01558,          0.23710
                5731,         -0.47291,          3.99784,          0.01903,          0.27097
                5732,         -0.79931,          3.49878,          0.01516,          0.26406
                5733,         -1.40760,          4.59263,          0.01856,          0.26956
                5734,         -1.01959,          4.75036,          0.01945,          0.26381
                5735,         -0.69881,          4.50239,          0.01700,          0.25067
                5736,         -0.84600,          4.64139,          0.01790,          0.23674
                5737,         -1.19068,          5.27516,          0.02145,          0.25620
                5738,         -0.63511,          3.83229,          0.01688,          0.25390
                5739,         -0.58726,          4.15999,          0.01765,          0.23663
                5740,         -0.97465,          4.43785,          0.01695,          0.23553
                5741,         -1.27661,          4.01443,          0.01532,          0.23726
                5742,         -0.98102,          4.57545,          0.01937,          0.26458
                5743,         -0.64835,          4.41528,          0.01711,          0.26781
                5744,         -0.70185,          4.09313,          0.01449,          0.23415
                5745,         -1.24513,          4.08727,          0.01375,          0.25386
                5746,         -1.21474,          4.24095,          0.01566,          0.25171
                5747,         -0.52703,          5.49881,          0.02248,          0.27968
                5748,         -0.66534,          4.01278,          0.01792,          0.25693
                5749,         -1.04451,          5.01007,          0.01856,          0.25139
                5750,         -0.79742,          4.71998,          0.01784,          0.25252
                5751,         -0.54420,          5.30417,          0.01921,          0.24146
                5752,         -0.70064,          4.09402,          0.01779,          0.25570
                5753,         -0.69060,          4.54770,          0.02083,          0.25601
                5754,         -0.72855,          5.14102,          0.02000,          0.24814
                5755,         -0.80047,          4.44775,          0.01719,          0.23985
                5756,         -0.58865,          4.66995,          0.01896,          0.28182
                5757,         -0.41031,          4.54691,          0.01817,          0.25108
                5758,         -0.82749,          4.52569,          0.01669,          0.25484
                5759,         -0.45940,          4.39343,          0.01777,          0.25998
                5760,         -1.38551,          4.42229,          0.01769,          0.27187
                5761,         -0.96719,          4.37857,          0.02001,          0.26311
                5762,         -1.35881,          4.20705,          0.01507,          0.20445
                5763,         -1.06433,          4.61160,          0.01870,          0.27226
                5764,         -1.51400,          4.84336,          0.01766,          0.23138
                5765,         -0.72458,          4.26887,          0.01629,          0.29138
                5766,         -1.02485,          4.24021,          0.01595,          0.23405
                5767,         -0.80879,          4.03484,          0.01596,          0.24997
                5768,         -0.78836,          4.22225,          0.01453,          0.25672
                5769,         -0.66165,          5.32439,          0.01883,          0.25552
                5770,         -0.61841,          4.49328,          0.01802,          0.27327
                5771,         -1.09499,          4.55745,          0.01617,          0.22818
                5772,         -0.82580,          4.49226,          0.01751,          0.25959
                5773,         -0.44265,          3.79460,          0.01563,          0.31027
                5774,         -1.11927,          4.24563,          0.01641,          0.25221
                5775,         -1.18806,          4.44800,          0.01820,          0.25941
                5776,         -0.67117,          4.44428,          0.01650,          0.24366
                5777,         -1.01148,          4.21808,          0.01679,          0.24929
                5778,         -1.14903,          4.92036,          0.01700,          0.24105
                5779,         -0.89229,          4.38499,          0.01660,          0.24059
                5780,         -0.28382,          4.41019,          0.01747,          0.26894
                5781,         -0.79347,          4.76465,          0.01847,          0.25320
                5782,         -0.78708,          4.15832,          0.01489,          0.22949
                5783,         -0.50592,          3.93515,          0.01538,          0.28350
                5784,         -0.38716,          4.75978,          0.01833,          0.26022
                5785,         -0.94460,          4.62730,          0.01632,          0.22767
                5786,         -1.10415,          4.75761,          0.01715,          0.23415
                5787,         -0.52148,          4.31871,          0.01488,          0.24599
                5788,         -0.49199,          4.52617,          0.01625,          0.24936
                5789,         -0.89572,          4.31656,          0.01586,          0.24817
                5790,         -0.59945,          4.61662,          0.01760,          0.24349
                5791,         -0.93658,          5.08130,          0.01825,          0.25443
                5792,         -0.27513,          4.38080,          0.01618,          0.24893
                5793,         -0.67424,          3.58862,          0.01527,          0.25312
                5794,         -0.78498,          5.16030,          0.02106,          0.28004
                5795,         -0.70398,          4.38342,          0.01693,          0.27689
                5796,         -0.91156,          4.56410,          0.01729,          0.25809
                5797,         -0.61609,          4.73926,          0.01840,          0.26323
                5798,         -0.29193,          4.13822,          0.01509,          0.26187
                5799,         -1.27790,          4.66220,          0.02248,          0.26652
                5800,         -1.36744,          3.96801,          0.01525,          0.25904
                5801,         -1.10479,          4.68120,          0.01662,          0.24840
                5802,         -1.12096,          4.64983,          0.01709,          0.23428
                5803,         -0.88354,          5.28545,          0.02174,          0.25495
                5804,         -0.68980,          4.13136,          0.01510,          0.26693
                5805,         -0.61326,          4.09578,          0.01582,          0.24732
                5806,         -1.39050,          3.83310,          0.01500,          0.21747
                5807,         -1.02715,          4.40247,          0.01682,          0.24322
                5808,         -0.22912,          4.76238,          0.01996,          0.27566
                5809,         -0.64899,          4.48473,          0.01593,          0.26759
                5810,         -0.96949,          5.36603,          0.01882,          0.25248
                5811,         -0.86074,          4.84893,          0.01807,          0.24118
                5812,         -0.81219,          3.97577,          0.01401,          0.21122
                5813,         -0.19096,          4.42620,          0.01776,          0.31427
                5814,         -0.38018,          4.87890,          0.01925,          0.26938
                5815,         -0.72281,          4.73383,          0.01798,          0.26338
                5816,         -1.45686,          4.64785,          0.01917,          0.25498
                5817,         -0.77790,          5.04685,          0.02060,          0.27387
                5818,         -0.28672,          4.56067,          0.01803,          0.26138
                5819,         -0.83222,          4.79390,          0.01655,          0.27717
                5820,         -0.41059,          5.37661,          0.02218,          0.28173
                5821,         -0.89396,          4.23129,          0.01563,          0.24042
                5822,         -0.35666,          5.22374,          0.02113,          0.25797
                5823,         -0.69251,          4.52754,          0.01711,          0.29531
                5824,         -0.87273,          4.18907,          0.01672,          0.24331
                5825,         -0.48595,          4.88843,          0.01944,          0.25307
                5826,         -0.28905,          5.23124,          0.02041,          0.27690
                5827,         -1.09449,          5.49440,          0.02110,          0.28951
                5828,         -1.18492,          4.89691,          0.01770,          0.25553
                5829,         -0.54503,          4.56582,          0.01619,          0.23842
                5830,         -0.92795,          5.13484,          0.01738,          0.23646
                5831,         -1.13570,          4.46302,          0.01576,          0.23689
                5832,         -0.86203,          5.25353,          0.01925,          0.26150
                5833,         -1.01664,          4.45409,          0.01604,          0.23867
                5834,         -0.79035,          5.21415,          0.01739,          0.25190
                5835,         -1.06822,          4.25727,          0.01688,          0.20402
                5836,         -0.82982,          4.39166,          0.01708,          0.21123
                5837,         -1.30833,          4.40246,          0.01752,          0.22420
                5838,         -0.61632,          3.56952,          0.01637,          0.24917
                5839,         -0.54366,          3.89126,          0.01462,          0.25306
                5840,         -0.54543,          4.47404,          0.01716,          0.30581
                5841,         -0.70327,          4.63958,          0.01742,          0.23429
                5842,         -0.65148,          4.88367,          0.01617,          0.25544
                5843,         -0.62010,          4.43378,          0.01659,          0.24321
                5844,         -0.62697,          4.50874,          0.01451,          0.23742
                5845,         -0.46577,          5.92023,          0.02059,          0.27938
                5846,         -0.48355,          5.30852,          0.02031,          0.28306
                5847,         -0.59838,          5.01303,          0.01775,          0.27504
                5848,         -0.66910,          4.91954,          0.01764,          0.25842
                5849,         -0.69201,          5.23018,          0.01896,          0.24255
                5850,         -0.56969,          4.77016,          0.01751,          0.23826
                5851,         -0.74853,          4.41045,          0.01565,          0.22795
                5852,         -1.00520,          4.89260,          0.01686,          0.24938
                5853,         -0.76389,          4.52116,          0.01559,          0.25162
                5854,         -0.60863,          4.94622,          0.01844,          0.23910
                5855,         -0.75121,          4.89320,          0.01697,          0.26009
                5856,         -0.52961,          5.11306,          0.01969,          0.24189
                5857,         -1.21351,          4.13889,          0.01522,          0.22922
                5858,         -1.35218,          4.90917,          0.01621,          0.22017
                5859,         -0.70735,          4.87907,          0.01685,          0.24243
                5860,         -0.85783,          4.53153,          0.01711,          0.22650
                5861,         -0.97796,          4.47427,          0.01602,          0.25841
                5862,         -0.71539,          4.28429,          0.01700,          0.28493
                5863,         -0.57648,          4.80367,          0.01815,          0.27161
                5864,         -0.38917,          4.25018,          0.01515,          0.27312
                5865,         -1.24047,          4.42587,          0.01850,          0.25063
                5866,         -1.19068,          4.82066,          0.01546,          0.23865
                5867,         -0.61325,          4.76812,          0.01655,          0.24365
                5868,         -0.32101,          4.79489,          0.01658,          0.28473
                5869,         -0.90251,          5.02684,          0.02072,          0.25477
                5870,         -0.76787,          5.47942,          0.02207,          0.27119
                5871,         -0.79273,          5.38909,          0.01919,          0.25273
                5872,         -0.83706,          4.43638,          0.01683,          0.23773
                5873,         -0.48610,          4.19180,          0.01577,          0.24138
                5874,         -0.82948,          4.74148,          0.01580,          0.24643
                5875,         -1.04233,          3.73183,          0.01503,          0.25924
                5876,         -1.12159,          3.76710,          0.01502,          0.22183
                5877,         -0.75317,          5.56755,          0.02067,          0.28168
                5878,         -0.50360,          4.78074,          0.01698,          0.24341
                5879,         -0.64400,          4.68630,          0.01571,          0.23026
                5880,         -0.76989,          4.29460,          0.01580,          0.25855
                5881,         -1.05667,          5.36927,          0.02005,          0.24707
                5882,         -0.41226,          5.07674,          0.01929,          0.28832
                5883,         -1.26188,          4.34905,          0.01812,          0.26814
                5884,         -1.13224,          4.74697,          0.02088,          0.25106
                5885,         -0.50055,          4.54114,          0.01573,          0.24023
                5886,         -1.28374,          4.80618,          0.01646,          0.23661
                5887,         -0.79699,          4.87804,          0.01636,          0.28026
                5888,         -0.69956,          3.90539,          0.01546,          0.26165
                5889,         -0.67697,          3.87511,          0.01519,          0.26284
                5890,         -0.78288,          5.13445,          0.01920,          0.25828
                5891,         -1.12032,          4.58309,          0.01716,          0.27970
                5892,         -0.62968,          3.85753,          0.01687,          0.25341
                5893,         -0.69904,          4.29267,          0.01667,          0.25674
                5894,         -0.83499,          6.07438,          0.02194,          0.27575
                5895,         -0.71595,          4.49072,          0.01617,          0.26473
                5896,         -0.77499,          5.12678,          0.01862,          0.24393
                5897,         -0.61889,          5.17595,          0.01953,          0.26604
                5898,         -0.97859,          4.91540,          0.01754,          0.25140
                5899,         -0.88375,          5.13264,          0.02002,          0.25612
                5900,         -0.65738,          4.75005,          0.01595,          0.22971
                5901,         -0.37692,          3.73093,          0.01334,          0.24074
                5902,         -0.66612,          2.57996,          0.01531,          0.25585
                5903,         -1.09217,          4.33417,          0.01690,          0.23637
                5904,         -0.78128,          4.25998,          0.01758,          0.22588
                5905,         -0.54941,          4.60231,          0.01649,          0.25075
                5906,         -1.31818,          4.33538,          0.01679,          0.24741
                5907,         -0.68219,          4.59985,          0.01945,          0.25262
                5908,         -0.62973,          5.12767,          0.02014,          0.26526
                5909,         -1.29152,          4.67261,          0.02158,          0.25323
                5910,         -1.14629,          4.37463,          0.02066,          0.25515
                5911,         -1.07528,          5.12355,          0.01707,          0.23977
                5912,         -0.79646,          5.19830,          0.01980,          0.25357
                5913,         -0.59738,          4.02543,          0.01489,          0.25046
                5914,         -1.23804,          4.44788,          0.01661,          0.24543
                5915,         -1.02839,          5.41789,          0.02089,          0.25778
                5916,         -1.05723,          5.52813,          0.01818,          0.26073
                5917,         -0.67127,          4.69494,          0.01700,          0.25713
                5918,         -0.92345,          5.26526,          0.01937,          0.26106
                5919,         -1.07964,          4.56901,          0.01687,          0.24781
                5920,         -1.20657,          4.85824,          0.01693,          0.22873
                5921,         -0.50972,          5.41985,          0.01938,          0.25858
                5922,         -0.75172,          5.80033,          0.02207,          0.27261
                5923,         -0.78207,          4.74107,          0.01735,          0.23047
                5924,         -0.89538,          4.89412,          0.01729,          0.23084
                5925,         -0.87256,          4.43418,          0.01379,          0.30329
                5926,         -0.70640,          4.64781,          0.01749,          0.23928
                5927,         -0.72336,          4.20303,          0.01667,          0.25959
                5928,         -0.93284,          4.22669,          0.01672,          0.22466
                5929,         -0.49891,          4.68948,          0.01694,          0.26159
                5930,         -0.60907,          4.40453,          0.01613,          0.25748
                5931,         -0.43117,          4.98540,          0.01825,          0.24358
                5932,         -0.79995,          4.92040,          0.01948,          0.25351
                5933,         -1.01814,          4.75990,          0.01910,          0.26351
                5934,         -0.71126,          4.85262,          0.01650,          0.24347
                5935,         -1.00112,          4.53802,          0.01557,          0.24813
                5936,         -1.88412,          5.02737,          0.01612,          0.22598
                5937,         -0.73060,          4.77795,          0.01921,          0.27009
                5938,         -0.82221,          4.88946,          0.01755,          0.25492
                5939,         -0.85121,          4.61364,          0.01848,          0.24670
                5940,         -1.38675,          5.16736,          0.01787,          0.23713
                5941,         -1.03891,          4.35845,          0.01508,          0.21747
                5942,         -1.05578,          5.05540,          0.01793,          0.23266
                5943,         -0.99401,          4.62063,          0.01593,          0.22722
                5944,         -0.97228,          4.80078,          0.01650,          0.25715
                5945,         -0.61730,          5.16178,          0.01889,          0.25721
                5946,         -0.91868,          4.29007,          0.01598,          0.24773
                5947,         -0.89827,          4.98138,          0.01963,          0.26829
                5948,         -0.75586,          5.40160,          0.01979,          0.26441
                5949,         -0.70127,          5.43973,          0.01943,          0.26139
                5950,         -0.83153,          5.36049,          0.02058,          0.25605
                5951,         -1.01879,          5.19352,          0.01779,          0.23721
                5952,         -1.02002,          5.17683,          0.01826,          0.23104
                5953,         -1.24465,          5.58820,          0.02083,          0.25926
                5954,         -0.68387,          4.54644,          0.01623,          0.25060
                5955,         -1.22434,          4.87624,          0.01645,          0.22885
                5956,         -1.29924,          4.51644,          0.01513,          0.22018
                5957,         -1.08946,          5.13033,          0.01740,          0.22366
                5958,         -1.17598,          4.66998,          0.01494,          0.21306
                5959,         -0.49711,          4.51577,          0.01455,          0.26003
                5960,         -0.87018,          5.68552,          0.02005,          0.26550
                5961,         -1.04180,          4.73758,          0.01512,          0.23024
                5962,         -0.92926,          5.01362,          0.01673,          0.25785
                5963,         -0.70270,          5.39208,          0.02053,          0.27458
                5964,         -0.89553,          4.34276,          0.01517,          0.21775
                5965,         -0.85341,          4.52624,          0.01678,          0.26105
                5966,         -0.52004,          4.90625,          0.01923,          0.27700
                5967,         -1.10632,          4.68393,          0.01589,          0.23798
                5968,         -0.66592,          5.07080,          0.01875,          0.25715
                5969,         -0.76357,          4.75019,          0.01743,          0.24694
                5970,         -0.79628,          4.64272,          0.01662,          0.25332
                5971,         -0.69903,          4.47252,          0.01617,          0.26593
                5972,         -1.24666,          5.00352,          0.01853,          0.24992
                5973,         -1.19564,          4.68122,          0.01739,          0.24886
                5974,         -0.63566,          5.19006,          0.01901,          0.26457
                5975,         -0.80412,          5.16521,          0.01900,          0.28056
                5976,         -0.94825,          4.43323,          0.01490,          0.23452
                5977,         -0.95273,          5.27267,          0.01871,          0.26138
                5978,         -0.87246,          5.06897,          0.01698,          0.26190
                5979,         -0.99704,          4.95090,          0.01663,          0.21640
                5980,         -0.50974,          4.88414,          0.01903,          0.25957
                5981,         -1.21573,          5.46549,          0.01984,          0.26227
                5982,         -0.95092,          5.49658,          0.02037,          0.25890
                5983,         -0.23865,          4.60494,          0.01583,          0.26321
                5984,         -0.82280,          4.37288,          0.01613,          0.23290
                5985,         -1.22788,          4.28344,          0.01375,          0.23008
                5986,         -0.82980,          4.15902,          0.01391,          0.24333
                5987,         -1.12026,          4.80014,          0.01572,          0.22903
                5988,         -1.45542,          5.18533,          0.01988,          0.28464
                5989,         -1.33606,          4.26576,          0.01607,          0.25974
                5990,         -1.41028,          4.63011,          0.01557,          0.23194
                5991,         -0.47293,          4.23453,          0.01543,          0.26056
                5992,         -0.80187,          5.39990,          0.02175,          0.26347
                5993,         -1.50950,          4.50738,          0.01539,          0.24576
                5994,         -1.06758,          4.65402,          0.01938,          0.26801
                5995,         -0.67830,          4.69498,          0.01684,          0.25417
                5996,         -1.04904,          4.48468,          0.01694,          0.32824
                5997,         -0.94440,          3.98097,          0.01723,          0.26421
                5998,         -0.91405,          4.33747,          0.01596,          0.23599
                5999,         -1.01103,          4.49117,          0.01674,          0.23344
                6000,         -1.31750,          4.40603,          0.01749,          0.24352
                6001,         -1.39465,          4.45601,          0.01383,          0.19880
                6002,         -1.45534,          5.12990,          0.01887,          0.24338
                6003,         -1.41546,          4.52610,          0.01613,          0.22186
                6004,         -1.61477,          5.76081,          0.01983,          0.24654
                6005,         -0.86449,          4.97093,          0.01657,          0.24869
                6006,         -1.05367,          5.47912,          0.01737,          0.25682
                6007,         -0.98187,          4.56921,          0.01551,          0.23736
                6008,         -1.06680,          4.71472,          0.01457,          0.24326
                6009,         -0.93479,          5.67983,          0.02004,          0.25943
                6010,         -1.67480,          5.17914,          0.01819,          0.23968
                6011,         -1.25601,          5.35114,          0.01945,          0.23640
                6012,         -0.36115,          4.70805,          0.01682,          0.24593
                6013,         -2.04088,          4.30611,          0.01628,          0.26161
                6014,         -1.49222,          4.31641,          0.01619,          0.24125
                6015,         -1.31694,          4.97549,          0.01796,          0.24013
                6016,         -0.62705,          4.74918,          0.01684,          0.23929
                6017,         -0.95735,          5.18310,          0.01724,          0.24330
                6018,         -0.87210,          4.86952,          0.01780,          0.27151
                6019,         -1.27578,          4.76197,          0.01432,          0.23143
                6020,         -0.85049,          3.89352,          0.01357,          0.23839
                6021,         -0.92124,          4.33640,          0.01507,          0.21778
                6022,         -1.04624,          5.01421,          0.01728,          0.24269
                6023,         -1.13515,          4.85460,          0.01648,          0.25224
                6024,         -0.77766,          5.08831,          0.01767,          0.23647
                6025,         -0.57006,          3.28779,          0.01261,          0.21714
                6026,         -1.52471,          4.02425,          0.01651,          0.26197
                6027,         -1.52406,          3.64287,          0.01508,          0.23690
                6028,         -1.67445,          5.09648,          0.01786,          0.24541
                6029,         -1.87820,          5.26003,          0.01998,          0.25508
                6030,         -1.56060,          5.23424,          0.02035,          0.24668
                6031,         -1.22114,          5.03589,          0.01815,          0.23928
                6032,         -1.23849,          5.68390,          0.02152,          0.27794
                6033,         -1.03738,          4.99498,          0.01770,          0.24229
                6034,         -0.47251,          4.85042,          0.01668,          0.25377
                6035,         -1.27387,          4.75979,          0.01769,          0.24560
                6036,         -1.46326,          5.28383,          0.01814,          0.25036
                6037,         -0.20877,          4.64219,          0.01684,          0.28116
                6038,         -0.61805,          4.06574,          0.01583,          0.33328
                6039,         -0.67950,          4.92233,          0.01793,          0.26718
                6040,         -1.58052,          5.44337,          0.01872,          0.23558
                6041,         -1.09164,          4.45531,          0.01548,          0.26352
                6042,         -1.40818,          5.04854,          0.01670,          0.24018
                6043,         -1.46838,          5.28524,          0.01874,          0.24265
                6044,         -0.61891,          4.33768,          0.01543,          0.23247
                6045,         -1.53825,          4.94906,          0.02046,          0.29569
                6046,         -1.78175,          4.23692,          0.01676,          0.23796
                6047,         -2.02670,          4.38972,          0.01728,          0.24666
                6048,         -1.73494,          3.26972,          0.01507,          0.24892
                6049,         -1.46422,          5.10089,          0.01903,          0.24553
