# TRAINING ITERATION,         BCE_LOSS,         MSE_LOSS,     JACCARD_LOSS
                5864,          0.01437,          0.00388,          0.07525
                5865,          0.01193,          0.00324,          0.08033
                5866,          0.01222,          0.00319,          0.08310
                5867,          0.01269,          0.00333,          0.09325
                5868,          0.01639,          0.00432,          0.07988
                5869,          0.01497,          0.00394,          0.07130
                5870,          0.01314,          0.00348,          0.07432
                5871,          0.01389,          0.00359,          0.07442
                5872,          0.01360,          0.00361,          0.08098
                5873,          0.01198,          0.00308,          0.09241
                5874,          0.01430,          0.00385,          0.07587
                5875,          0.01272,          0.00333,          0.07805
                5876,          0.01361,          0.00363,          0.09049
                5877,          0.01352,          0.00360,          0.07684
                5878,          0.01455,          0.00390,          0.07561
                5879,          0.01454,          0.00385,          0.07891
                5880,          0.01336,          0.00356,          0.08004
                5881,          0.01338,          0.00350,          0.08400
                5882,          0.01348,          0.00355,          0.09120
                5883,          0.01081,          0.00290,          0.08793
                5884,          0.01303,          0.00353,          0.07711
                5885,          0.01410,          0.00379,          0.07831
                5886,          0.01253,          0.00332,          0.08953
                5887,          0.01383,          0.00370,          0.07864
                5888,          0.01531,          0.00419,          0.09133
                5889,          0.01142,          0.00307,          0.07983
                5890,          0.01350,          0.00356,          0.07623
                5891,          0.01253,          0.00331,          0.06633
                5892,          0.01368,          0.00368,          0.06822
                5893,          0.01299,          0.00340,          0.08895
                5894,          0.01238,          0.00332,          0.07683
                5895,          0.01285,          0.00341,          0.07507
                5896,          0.01333,          0.00346,          0.08684
                5897,          0.01103,          0.00279,          0.10617
                5898,          0.01407,          0.00373,          0.08739
                5899,          0.01064,          0.00282,          0.07663
                5900,          0.01288,          0.00349,          0.08168
                5901,          0.01269,          0.00340,          0.07510
                5902,          0.01213,          0.00316,          0.08046
                5903,          0.01378,          0.00368,          0.07500
                5904,          0.01346,          0.00355,          0.09100
                5905,          0.01187,          0.00319,          0.09219
                5906,          0.01456,          0.00392,          0.08267
                5907,          0.01507,          0.00400,          0.09327
                5908,          0.01370,          0.00362,          0.07075
                5909,          0.01304,          0.00345,          0.08473
                5910,          0.01365,          0.00368,          0.08463
                5911,          0.01222,          0.00324,          0.08117
                5912,          0.01604,          0.00424,          0.08264
                5913,          0.01371,          0.00362,          0.07452
                5914,          0.01360,          0.00367,          0.08983
                5915,          0.01667,          0.00443,          0.08053
                5916,          0.01425,          0.00382,          0.07536
                5917,          0.01193,          0.00317,          0.08796
                5918,          0.01492,          0.00392,          0.08989
                5919,          0.01349,          0.00360,          0.07081
                5920,          0.01108,          0.00302,          0.06855
                5921,          0.01099,          0.00296,          0.08541
                5922,          0.01405,          0.00375,          0.08701
                5923,          0.01484,          0.00394,          0.09230
                5924,          0.01349,          0.00361,          0.09223
                5925,          0.01191,          0.00319,          0.08002
                5926,          0.01534,          0.00399,          0.08837
                5927,          0.01692,          0.00443,          0.07318
                5928,          0.01322,          0.00360,          0.06921
                5929,          0.01253,          0.00333,          0.09254
                5930,          0.01247,          0.00336,          0.08521
                5931,          0.01081,          0.00285,          0.08262
                5932,          0.01488,          0.00403,          0.07336
                5933,          0.01244,          0.00338,          0.08058
                5934,          0.01493,          0.00400,          0.08203
                5935,          0.01385,          0.00365,          0.07921
                5936,          0.01508,          0.00408,          0.07879
                5937,          0.01380,          0.00368,          0.08145
                5938,          0.01384,          0.00362,          0.08699
                5939,          0.01356,          0.00363,          0.08136
                5940,          0.01296,          0.00346,          0.08571
                5941,          0.01117,          0.00290,          0.10884
                5942,          0.01294,          0.00344,          0.07664
                5943,          0.01276,          0.00334,          0.07915
                5944,          0.01433,          0.00383,          0.08071
                5945,          0.01361,          0.00356,          0.08811
                5946,          0.01307,          0.00347,          0.09100
                5947,          0.01379,          0.00371,          0.08096
                5948,          0.01309,          0.00346,          0.07795
                5949,          0.01409,          0.00373,          0.07885
                5950,          0.01393,          0.00373,          0.07321
                5951,          0.01245,          0.00327,          0.07548
                5952,          0.01393,          0.00353,          0.08705
                5953,          0.01329,          0.00344,          0.07763
                5954,          0.01578,          0.00418,          0.08577
                5955,          0.01313,          0.00350,          0.07962
                5956,          0.01306,          0.00346,          0.07028
                5957,          0.01310,          0.00347,          0.08984
                5958,          0.01230,          0.00325,          0.09019
                5959,          0.01446,          0.00388,          0.08297
                5960,          0.01439,          0.00384,          0.08661
                5961,          0.01547,          0.00408,          0.08794
                5962,          0.01320,          0.00349,          0.08332
                5963,          0.01345,          0.00359,          0.08241
                5964,          0.01374,          0.00365,          0.07606
                5965,          0.01323,          0.00357,          0.07880
                5966,          0.01333,          0.00356,          0.08727
                5967,          0.01614,          0.00428,          0.07987
                5968,          0.01476,          0.00396,          0.07336
                5969,          0.01301,          0.00344,          0.08426
                5970,          0.01376,          0.00358,          0.06889
                5971,          0.01470,          0.00394,          0.08291
                5972,          0.01195,          0.00310,          0.09075
                5973,          0.01181,          0.00314,          0.08059
                5974,          0.01176,          0.00317,          0.08459
                5975,          0.01465,          0.00399,          0.08564
                5976,          0.01406,          0.00381,          0.08325
                5977,          0.01594,          0.00431,          0.08352
                5978,          0.01541,          0.00415,          0.07815
                5979,          0.01474,          0.00387,          0.09119
                5980,          0.01564,          0.00411,          0.06919
                5981,          0.01095,          0.00291,          0.08255
                5982,          0.01292,          0.00342,          0.07811
                5983,          0.01477,          0.00392,          0.07431
                5984,          0.01271,          0.00331,          0.08273
                5985,          0.01581,          0.00417,          0.07364
                5986,          0.01318,          0.00356,          0.07814
                5987,          0.01631,          0.00432,          0.09240
                5988,          0.01199,          0.00319,          0.08598
                5989,          0.01437,          0.00382,          0.06534
                5990,          0.01270,          0.00339,          0.07995
                5991,          0.01523,          0.00397,          0.08475
                5992,          0.01154,          0.00303,          0.07728
                5993,          0.01507,          0.00397,          0.08622
                5994,          0.01327,          0.00357,          0.07827
                5995,          0.01470,          0.00397,          0.07113
                5996,          0.01530,          0.00411,          0.07255
                5997,          0.01263,          0.00340,          0.07299
                5998,          0.01628,          0.00437,          0.07786
                5999,          0.01686,          0.00463,          0.07982
                6000,          0.01481,          0.00390,          0.08900
                6001,          0.01470,          0.00389,          0.07287
                6002,          0.01541,          0.00415,          0.09384
                6003,          0.01360,          0.00358,          0.08353
                6004,          0.01246,          0.00334,          0.07485
                6005,          0.01494,          0.00397,          0.07880
                6006,          0.01214,          0.00317,          0.08648
                6007,          0.01386,          0.00372,          0.07908
                6008,          0.01406,          0.00373,          0.09350
                6009,          0.01249,          0.00338,          0.07634
                6010,          0.01389,          0.00374,          0.08223
                6011,          0.01435,          0.00376,          0.07905
                6012,          0.01474,          0.00399,          0.06631
                6013,          0.01444,          0.00384,          0.07031
                6014,          0.01448,          0.00381,          0.08331
                6015,          0.00980,          0.00258,          0.07861
                6016,          0.01271,          0.00342,          0.07563
                6017,          0.01285,          0.00343,          0.07264
                6018,          0.01314,          0.00348,          0.08801
                6019,          0.01368,          0.00376,          0.08069
                6020,          0.01404,          0.00377,          0.09721
                6021,          0.01380,          0.00371,          0.08343
                6022,          0.01617,          0.00434,          0.07523
                6023,          0.01320,          0.00354,          0.07998
                6024,          0.01431,          0.00378,          0.08261
                6025,          0.01329,          0.00353,          0.08690
                6026,          0.01283,          0.00346,          0.07721
                6027,          0.01376,          0.00372,          0.07773
                6028,          0.01338,          0.00352,          0.07340
                6029,          0.01449,          0.00389,          0.08912
                6030,          0.01606,          0.00429,          0.06778
                6031,          0.01395,          0.00376,          0.07996
                6032,          0.01702,          0.00459,          0.09391
                6033,          0.01467,          0.00388,          0.07686
                6034,          0.01248,          0.00336,          0.08091
                6035,          0.01436,          0.00376,          0.08349
                6036,          0.01204,          0.00320,          0.09850
                6037,          0.01342,          0.00354,          0.10071
                6038,          0.01250,          0.00339,          0.07543
                6039,          0.01354,          0.00369,          0.08199
                6040,          0.01352,          0.00359,          0.06788
                6041,          0.01182,          0.00311,          0.09528
                6042,          0.01558,          0.00408,          0.07966
                6043,          0.01569,          0.00423,          0.06944
                6044,          0.01250,          0.00334,          0.07968
                6045,          0.01254,          0.00332,          0.07192
                6046,          0.01486,          0.00397,          0.08232
                6047,          0.01354,          0.00363,          0.06621
                6048,          0.01567,          0.00414,          0.08380
                6049,          0.01402,          0.00374,          0.08626
                6050,          0.01389,          0.00373,          0.07900
                6051,          0.01118,          0.00290,          0.07496
                6052,          0.01275,          0.00340,          0.09905
                6053,          0.00985,          0.00266,          0.07202
                6054,          0.01446,          0.00396,          0.08328
                6055,          0.01409,          0.00389,          0.08672
                6056,          0.01196,          0.00319,          0.07704
                6057,          0.01304,          0.00345,          0.07441
                6058,          0.01347,          0.00355,          0.09173
                6059,          0.01514,          0.00407,          0.08363
                6060,          0.01323,          0.00350,          0.07713
                6061,          0.01613,          0.00431,          0.09013
                6062,          0.01211,          0.00325,          0.09548
                6063,          0.01203,          0.00316,          0.08810
                6064,          0.01224,          0.00324,          0.08867
                6065,          0.01440,          0.00377,          0.08180
                6066,          0.01240,          0.00332,          0.07048
                6067,          0.01327,          0.00349,          0.07088
                6068,          0.01667,          0.00445,          0.07722
                6069,          0.01264,          0.00344,          0.07292
                6070,          0.01393,          0.00375,          0.07133
                6071,          0.01464,          0.00390,          0.09565
                6072,          0.01340,          0.00350,          0.08143
                6073,          0.01344,          0.00357,          0.08124
                6074,          0.01585,          0.00421,          0.08619
                6075,          0.01341,          0.00367,          0.07242
                6076,          0.01291,          0.00346,          0.08483
                6077,          0.01521,          0.00403,          0.07521
                6078,          0.01244,          0.00330,          0.07833
                6079,          0.01211,          0.00324,          0.06820
                6080,          0.01387,          0.00369,          0.08667
                6081,          0.01559,          0.00420,          0.07950
                6082,          0.01305,          0.00348,          0.08310
                6083,          0.01375,          0.00365,          0.08858
                6084,          0.01374,          0.00372,          0.07358
                6085,          0.01156,          0.00309,          0.07384
                6086,          0.01266,          0.00333,          0.07061
                6087,          0.01185,          0.00307,          0.07368
                6088,          0.01446,          0.00378,          0.07828
                6089,          0.01350,          0.00365,          0.08396
                6090,          0.01285,          0.00333,          0.08289
                6091,          0.01327,          0.00352,          0.07944
                6092,          0.01286,          0.00345,          0.08173
                6093,          0.01305,          0.00346,          0.09548
                6094,          0.01442,          0.00389,          0.07356
                6095,          0.01425,          0.00382,          0.07956
                6096,          0.01482,          0.00397,          0.08316
                6097,          0.01282,          0.00340,          0.07281
                6098,          0.01246,          0.00330,          0.08177
                6099,          0.01308,          0.00349,          0.07494
                6100,          0.01482,          0.00402,          0.07567
                6101,          0.01335,          0.00360,          0.08136
                6102,          0.01181,          0.00317,          0.09425
                6103,          0.01383,          0.00365,          0.08433
                6104,          0.01470,          0.00384,          0.08745
                6105,          0.01310,          0.00353,          0.07934
                6106,          0.01393,          0.00365,          0.07942
                6107,          0.01237,          0.00327,          0.08346
                6108,          0.01178,          0.00308,          0.08954
                6109,          0.01533,          0.00403,          0.08910
                6110,          0.01325,          0.00349,          0.08676
                6111,          0.01278,          0.00329,          0.07557
                6112,          0.01239,          0.00329,          0.07901
                6113,          0.01397,          0.00363,          0.08062
                6114,          0.01297,          0.00348,          0.08202
                6115,          0.01232,          0.00336,          0.06924
                6116,          0.01527,          0.00409,          0.07054
                6117,          0.01550,          0.00412,          0.08581
                6118,          0.01481,          0.00394,          0.07979
                6119,          0.01399,          0.00377,          0.07832
                6120,          0.01406,          0.00378,          0.07612
                6121,          0.01428,          0.00382,          0.07765
                6122,          0.01367,          0.00361,          0.07902
                6123,          0.01344,          0.00360,          0.06841
                6124,          0.01299,          0.00351,          0.07443
                6125,          0.01310,          0.00355,          0.09275
                6126,          0.01418,          0.00389,          0.07920
                6127,          0.01448,          0.00384,          0.07826
                6128,          0.01397,          0.00364,          0.07888
                6129,          0.01396,          0.00365,          0.08386
                6130,          0.01400,          0.00370,          0.08408
                6131,          0.01447,          0.00379,          0.07459
                6132,          0.01262,          0.00331,          0.09071
                6133,          0.01438,          0.00387,          0.07142
                6134,          0.01286,          0.00346,          0.06755
                6135,          0.01447,          0.00383,          0.06974
                6136,          0.01238,          0.00329,          0.07053
                6137,          0.01569,          0.00423,          0.07807
                6138,          0.01243,          0.00329,          0.08266
                6139,          0.01530,          0.00413,          0.08075
                6140,          0.01394,          0.00368,          0.08404
                6141,          0.01240,          0.00334,          0.08585
                6142,          0.01623,          0.00432,          0.08565
                6143,          0.01172,          0.00314,          0.08721
                6144,          0.01380,          0.00373,          0.07360
                6145,          0.01675,          0.00443,          0.07393
                6146,          0.01420,          0.00376,          0.08950
                6147,          0.01427,          0.00384,          0.07656
                6148,          0.01283,          0.00344,          0.08406
                6149,          0.01397,          0.00373,          0.07486
                6150,          0.01332,          0.00339,          0.08310
                6151,          0.01372,          0.00360,          0.08897
                6152,          0.01138,          0.00304,          0.08708
                6153,          0.01094,          0.00279,          0.08831
                6154,          0.01239,          0.00343,          0.07893
                6155,          0.01439,          0.00386,          0.07340
                6156,          0.01415,          0.00382,          0.07040
                6157,          0.01507,          0.00401,          0.07599
                6158,          0.01423,          0.00376,          0.07805
                6159,          0.01392,          0.00374,          0.07338
                6160,          0.01485,          0.00395,          0.07060
                6161,          0.01241,          0.00330,          0.07287
                6162,          0.01309,          0.00341,          0.08362
                6163,          0.01384,          0.00371,          0.07200
                6164,          0.01414,          0.00370,          0.08038
                6165,          0.01540,          0.00417,          0.07420
                6166,          0.01197,          0.00315,          0.09214
                6167,          0.01358,          0.00365,          0.08652
                6168,          0.01164,          0.00303,          0.09386
                6169,          0.01151,          0.00305,          0.08187
                6170,          0.01202,          0.00322,          0.07634
                6171,          0.01326,          0.00358,          0.07128
                6172,          0.01199,          0.00321,          0.08253
                6173,          0.01245,          0.00324,          0.08645
                6174,          0.01410,          0.00382,          0.07522
                6175,          0.01431,          0.00374,          0.08696
                6176,          0.01510,          0.00411,          0.07250
                6177,          0.01214,          0.00327,          0.07258
                6178,          0.01567,          0.00414,          0.08322
                6179,          0.01490,          0.00386,          0.09948
                6180,          0.01741,          0.00451,          0.07744
                6181,          0.01230,          0.00329,          0.08240
                6182,          0.01528,          0.00411,          0.08419
                6183,          0.01139,          0.00302,          0.09632
                6184,          0.01324,          0.00355,          0.07282
                6185,          0.01099,          0.00293,          0.08698
                6186,          0.01185,          0.00318,          0.08453
                6187,          0.01363,          0.00356,          0.07636
                6188,          0.01076,          0.00285,          0.07332
                6189,          0.01238,          0.00336,          0.07588
                6190,          0.01477,          0.00402,          0.07584
                6191,          0.01318,          0.00349,          0.07982
                6192,          0.01414,          0.00387,          0.08441
                6193,          0.01347,          0.00366,          0.08305
                6194,          0.01192,          0.00319,          0.09535
                6195,          0.01336,          0.00355,          0.07267
                6196,          0.01387,          0.00373,          0.10213
                6197,          0.01351,          0.00348,          0.08194
                6198,          0.01592,          0.00418,          0.07843
                6199,          0.01619,          0.00429,          0.07740
                6200,          0.01654,          0.00442,          0.08055
                6201,          0.01388,          0.00368,          0.07937
                6202,          0.01260,          0.00332,          0.09784
                6203,          0.01346,          0.00362,          0.05927
                6204,          0.01429,          0.00379,          0.07597
                6205,          0.01305,          0.00342,          0.08659
                6206,          0.01388,          0.00379,          0.07337
                6207,          0.01375,          0.00370,          0.07781
                6208,          0.01669,          0.00440,          0.07612
                6209,          0.01381,          0.00361,          0.08665
                6210,          0.01689,          0.00445,          0.08644
                6211,          0.01435,          0.00378,          0.08249
                6212,          0.01472,          0.00388,          0.07384
                6213,          0.01232,          0.00323,          0.07817
                6214,          0.01243,          0.00330,          0.06727
                6215,          0.01249,          0.00334,          0.07634
                6216,          0.01509,          0.00406,          0.07794
                6217,          0.01452,          0.00390,          0.07865
                6218,          0.01366,          0.00363,          0.07536
                6219,          0.01515,          0.00403,          0.08609
                6220,          0.01378,          0.00378,          0.08545
                6221,          0.01367,          0.00360,          0.08800
                6222,          0.01096,          0.00293,          0.09918
                6223,          0.01248,          0.00331,          0.07733
                6224,          0.01445,          0.00387,          0.07683
                6225,          0.01291,          0.00344,          0.08077
                6226,          0.01367,          0.00364,          0.07747
                6227,          0.01434,          0.00371,          0.08791
                6228,          0.01501,          0.00402,          0.07814
                6229,          0.01423,          0.00378,          0.08228
                6230,          0.01462,          0.00392,          0.07753
                6231,          0.01296,          0.00346,          0.08357
                6232,          0.01498,          0.00394,          0.07263
                6233,          0.01113,          0.00300,          0.08131
                6234,          0.01497,          0.00403,          0.08035
                6235,          0.01369,          0.00355,          0.07367
                6236,          0.00971,          0.00257,          0.08090
                6237,          0.01279,          0.00337,          0.09835
                6238,          0.01326,          0.00352,          0.08135
                6239,          0.01310,          0.00353,          0.07309
                6240,          0.01232,          0.00326,          0.07283
                6241,          0.01214,          0.00316,          0.09122
                6242,          0.01313,          0.00355,          0.08518
                6243,          0.01424,          0.00379,          0.07722
                6244,          0.01435,          0.00382,          0.06808
                6245,          0.01174,          0.00313,          0.08459
                6246,          0.01267,          0.00342,          0.07145
                6247,          0.01320,          0.00349,          0.08666
                6248,          0.01467,          0.00389,          0.08696
                6249,          0.01548,          0.00413,          0.07919
                6250,          0.01241,          0.00330,          0.07117
                6251,          0.01301,          0.00351,          0.08451
                6252,          0.01473,          0.00390,          0.08108
                6253,          0.01226,          0.00330,          0.08511
                6254,          0.01452,          0.00378,          0.07097
                6255,          0.01369,          0.00364,          0.08315
                6256,          0.01501,          0.00404,          0.08139
                6257,          0.01223,          0.00328,          0.07945
                6258,          0.01209,          0.00319,          0.08504
                6259,          0.01248,          0.00333,          0.07212
                6260,          0.01285,          0.00347,          0.07744
                6261,          0.01357,          0.00356,          0.08772
                6262,          0.01383,          0.00368,          0.07274
                6263,          0.01288,          0.00349,          0.07763
                6264,          0.01288,          0.00342,          0.08648
                6265,          0.01500,          0.00402,          0.08861
                6266,          0.01175,          0.00312,          0.07514
                6267,          0.01389,          0.00363,          0.08431
                6268,          0.01496,          0.00404,          0.06937
                6269,          0.01359,          0.00353,          0.08087
                6270,          0.01418,          0.00385,          0.07579
                6271,          0.01502,          0.00404,          0.07622
                6272,          0.01221,          0.00321,          0.08321
                6273,          0.01583,          0.00416,          0.08181
                6274,          0.01294,          0.00350,          0.08562
                6275,          0.01416,          0.00370,          0.09207
                6276,          0.00992,          0.00261,          0.08786
                6277,          0.01211,          0.00323,          0.08671
                6278,          0.01409,          0.00375,          0.08262
                6279,          0.01490,          0.00396,          0.08075
                6280,          0.01489,          0.00393,          0.08455
                6281,          0.01359,          0.00362,          0.07111
                6282,          0.01350,          0.00354,          0.10590
                6283,          0.01537,          0.00411,          0.08226
                6284,          0.01317,          0.00355,          0.07041
                6285,          0.01329,          0.00352,          0.07069
                6286,          0.01259,          0.00342,          0.06677
                6287,          0.01369,          0.00374,          0.07333
                6288,          0.01388,          0.00373,          0.08405
                6289,          0.01505,          0.00397,          0.08870
                6290,          0.01264,          0.00325,          0.09199
                6291,          0.01371,          0.00371,          0.06991
                6292,          0.01211,          0.00319,          0.06562
                6293,          0.01414,          0.00374,          0.07632
                6294,          0.01464,          0.00385,          0.07260
                6295,          0.01405,          0.00383,          0.07363
                6296,          0.01394,          0.00370,          0.08085
                6297,          0.01252,          0.00335,          0.08948
                6298,          0.01253,          0.00329,          0.08280
                6299,          0.01168,          0.00316,          0.08170
                6300,          0.01267,          0.00335,          0.06891
                6301,          0.01398,          0.00365,          0.07377
                6302,          0.01302,          0.00344,          0.08067
                6303,          0.01136,          0.00306,          0.07094
                6304,          0.01150,          0.00310,          0.08005
                6305,          0.01532,          0.00405,          0.07543
                6306,          0.01491,          0.00385,          0.07860
                6307,          0.01410,          0.00372,          0.09289
                6308,          0.01286,          0.00345,          0.07425
                6309,          0.01288,          0.00339,          0.08362
                6310,          0.01350,          0.00359,          0.07788
                6311,          0.01285,          0.00340,          0.07854
                6312,          0.01344,          0.00358,          0.06970
                6313,          0.01370,          0.00366,          0.08371
                6314,          0.01431,          0.00383,          0.07556
                6315,          0.01333,          0.00349,          0.08575
                6316,          0.01235,          0.00323,          0.09425
                6317,          0.01165,          0.00313,          0.08339
                6318,          0.01329,          0.00361,          0.08358
                6319,          0.01449,          0.00375,          0.08757
                6320,          0.01217,          0.00320,          0.07445
                6321,          0.01301,          0.00346,          0.08491
                6322,          0.01427,          0.00391,          0.08349
                6323,          0.01416,          0.00370,          0.07225
                6324,          0.01416,          0.00382,          0.08457
                6325,          0.01395,          0.00373,          0.07253
                6326,          0.01284,          0.00344,          0.08469
                6327,          0.01195,          0.00318,          0.08619
                6328,          0.01485,          0.00399,          0.07674
                6329,          0.01262,          0.00335,          0.07541
                6330,          0.01344,          0.00360,          0.08023
                6331,          0.01314,          0.00351,          0.06930
                6332,          0.01484,          0.00393,          0.06181
                6333,          0.01302,          0.00339,          0.07887
                6334,          0.01541,          0.00402,          0.08003
                6335,          0.01198,          0.00315,          0.07761
                6336,          0.01281,          0.00341,          0.07536
                6337,          0.01221,          0.00328,          0.07570
                6338,          0.01546,          0.00409,          0.07375
                6339,          0.01333,          0.00361,          0.07498
                6340,          0.01430,          0.00378,          0.07693
                6341,          0.01568,          0.00420,          0.08249
                6342,          0.01378,          0.00363,          0.10389
                6343,          0.01285,          0.00342,          0.07895
                6344,          0.01424,          0.00384,          0.06946
                6345,          0.01517,          0.00400,          0.08412
                6346,          0.01431,          0.00382,          0.07825
                6347,          0.01296,          0.00351,          0.08296
                6348,          0.01333,          0.00356,          0.07408
                6349,          0.01115,          0.00301,          0.05914
                6350,          0.01294,          0.00339,          0.06371
                6351,          0.01295,          0.00341,          0.08287
                6352,          0.01291,          0.00344,          0.10165
                6353,          0.01458,          0.00381,          0.09008
                6354,          0.01570,          0.00414,          0.08963
                6355,          0.01229,          0.00334,          0.07778
                6356,          0.01376,          0.00362,          0.07476
                6357,          0.01442,          0.00376,          0.07908
                6358,          0.01173,          0.00310,          0.08541
                6359,          0.01251,          0.00332,          0.08145
                6360,          0.01483,          0.00401,          0.07361
                6361,          0.01351,          0.00353,          0.10551
                6362,          0.01278,          0.00341,          0.07584
                6363,          0.01320,          0.00352,          0.08743
                6364,          0.01351,          0.00361,          0.07901
                6365,          0.01110,          0.00297,          0.08046
                6366,          0.01261,          0.00338,          0.08586
                6367,          0.01194,          0.00318,          0.06922
                6368,          0.01612,          0.00438,          0.07535
                6369,          0.01416,          0.00381,          0.08031
                6370,          0.01348,          0.00353,          0.08416
                6371,          0.01355,          0.00361,          0.08754
                6372,          0.01109,          0.00293,          0.09201
                6373,          0.01371,          0.00372,          0.07996
                6374,          0.01366,          0.00367,          0.06948
                6375,          0.01225,          0.00327,          0.08125
                6376,          0.01493,          0.00408,          0.07318
                6377,          0.01483,          0.00396,          0.07579
                6378,          0.01164,          0.00314,          0.07032
                6379,          0.01182,          0.00322,          0.08216
                6380,          0.01182,          0.00316,          0.08051
                6381,          0.01523,          0.00410,          0.07773
                6382,          0.01542,          0.00411,          0.07909
                6383,          0.01522,          0.00396,          0.07202
                6384,          0.01240,          0.00331,          0.07130
                6385,          0.01248,          0.00329,          0.08150
                6386,          0.01277,          0.00340,          0.08237
                6387,          0.01534,          0.00408,          0.07313
                6388,          0.01294,          0.00346,          0.07638
                6389,          0.01435,          0.00382,          0.07443
                6390,          0.01360,          0.00361,          0.06982
                6391,          0.01392,          0.00370,          0.08825
                6392,          0.01324,          0.00360,          0.07481
                6393,          0.01378,          0.00370,          0.07563
                6394,          0.01158,          0.00311,          0.08036
                6395,          0.01189,          0.00313,          0.09124
                6396,          0.01392,          0.00357,          0.06878
                6397,          0.01510,          0.00409,          0.07142
                6398,          0.01314,          0.00353,          0.07175
                6399,          0.01307,          0.00349,          0.08685
                6400,          0.01091,          0.00290,          0.09732
                6401,          0.01540,          0.00405,          0.07989
                6402,          0.01281,          0.00338,          0.07843
                6403,          0.01320,          0.00347,          0.09629
                6404,          0.01283,          0.00341,          0.07296
                6405,          0.01485,          0.00399,          0.08104
                6406,          0.01318,          0.00356,          0.08439
                6407,          0.01687,          0.00448,          0.08358
                6408,          0.01213,          0.00324,          0.07258
                6409,          0.01303,          0.00348,          0.07766
                6410,          0.01223,          0.00326,          0.08245
                6411,          0.01345,          0.00359,          0.07287
                6412,          0.01253,          0.00331,          0.08193
                6413,          0.01473,          0.00399,          0.07985
                6414,          0.01445,          0.00388,          0.07654
                6415,          0.01351,          0.00361,          0.08341
                6416,          0.01230,          0.00329,          0.09168
                6417,          0.01350,          0.00358,          0.07266
                6418,          0.01377,          0.00371,          0.07912
                6419,          0.01435,          0.00384,          0.08483
                6420,          0.01353,          0.00358,          0.09744
                6421,          0.01617,          0.00432,          0.07798
                6422,          0.01302,          0.00344,          0.08973
                6423,          0.01150,          0.00309,          0.07226
                6424,          0.01428,          0.00382,          0.07464
                6425,          0.01134,          0.00294,          0.09942
                6426,          0.01379,          0.00366,          0.08778
                6427,          0.01395,          0.00370,          0.09313
                6428,          0.01465,          0.00391,          0.09244
                6429,          0.01447,          0.00385,          0.07744
                6430,          0.01495,          0.00405,          0.07420
                6431,          0.01248,          0.00333,          0.07468
                6432,          0.01260,          0.00332,          0.08423
                6433,          0.01340,          0.00357,          0.09423
                6434,          0.01405,          0.00365,          0.07647
                6435,          0.01318,          0.00350,          0.07808
                6436,          0.01378,          0.00367,          0.07073
                6437,          0.01366,          0.00364,          0.09674
                6438,          0.01300,          0.00348,          0.07552
                6439,          0.01355,          0.00363,          0.08267
                6440,          0.01649,          0.00430,          0.07204
                6441,          0.01247,          0.00336,          0.07386
                6442,          0.01292,          0.00348,          0.07375
                6443,          0.01169,          0.00306,          0.07346
                6444,          0.01311,          0.00355,          0.08070
                6445,          0.01285,          0.00333,          0.08142
                6446,          0.01372,          0.00367,          0.08961
                6447,          0.01294,          0.00339,          0.07960
                6448,          0.01249,          0.00327,          0.07334
                6449,          0.01118,          0.00300,          0.07507
                6450,          0.01375,          0.00367,          0.07775
                6451,          0.01114,          0.00299,          0.09603
                6452,          0.01456,          0.00383,          0.08861
                6453,          0.01588,          0.00418,          0.07610
                6454,          0.01227,          0.00330,          0.07524
                6455,          0.01469,          0.00384,          0.08899
                6456,          0.01335,          0.00359,          0.07847
                6457,          0.01305,          0.00354,          0.08523
                6458,          0.01308,          0.00343,          0.08580
                6459,          0.01345,          0.00362,          0.08725
                6460,          0.01496,          0.00405,          0.07995
                6461,          0.01258,          0.00341,          0.08378
                6462,          0.01428,          0.00383,          0.07888
                6463,          0.01234,          0.00332,          0.08762
