# TRAINING ITERATION,           G_LOSS,           D_LOSS,         MSE_LOSS,     JACCARD_LOSS
                3636,         -1.84244,          3.78337,          0.03299,          0.45629
                3637,         -2.40379,          3.68484,          0.03036,          0.43200
                3638,         -1.23123,          4.24495,          0.03650,          0.44492
                3639,         -1.96872,          4.12836,          0.03557,          0.47467
                3640,         -1.68483,          3.93713,          0.03737,          0.47855
                3641,         -1.89911,          4.15725,          0.03305,          0.44400
                3642,         -1.72109,          4.06789,          0.03435,          0.47519
                3643,         -2.30040,          3.30018,          0.02923,          0.42283
                3644,         -1.60142,          4.03608,          0.03419,          0.43721
                3645,         -1.15691,          4.42726,          0.03669,          0.51496
                3646,         -1.29727,          4.12621,          0.03390,          0.47219
                3647,         -1.43288,          4.30542,          0.03509,          0.45808
                3648,         -1.30429,          3.95905,          0.03711,          0.46315
                3649,         -1.71279,          3.47590,          0.03340,          0.46125
                3650,         -1.08480,          4.68982,          0.03864,          0.47650
                3651,         -1.13239,          4.04230,          0.03749,          0.46318
                3652,         -1.87484,          3.87546,          0.03487,          0.40822
                3653,         -1.50294,          3.81797,          0.03395,          0.50491
                3654,         -1.14333,          4.14347,          0.03557,          0.45690
                3655,         -1.86087,          3.71662,          0.03193,          0.44761
                3656,         -1.69453,          4.05892,          0.03304,          0.47116
                3657,         -1.62907,          3.98208,          0.03235,          0.45002
                3658,         -2.18756,          3.66646,          0.03149,          0.45045
                3659,         -0.35058,          4.88592,          0.04019,          0.46584
                3660,         -1.27429,          4.07559,          0.03250,          0.41176
                3661,         -0.96110,          3.85603,          0.03783,          0.45469
                3662,         -0.70929,          4.95094,          0.04057,          0.45913
                3663,         -1.67101,          4.32599,          0.03366,          0.45299
                3664,         -0.58002,          4.93166,          0.04144,          0.50003
                3665,         -1.98934,          3.68850,          0.03355,          0.48616
                3666,         -2.10444,          3.89290,          0.03274,          0.47715
                3667,         -1.68795,          4.66754,          0.03742,          0.48350
                3668,         -1.91626,          3.93566,          0.03301,          0.47945
                3669,         -2.21969,          3.69946,          0.02979,          0.43049
                3670,         -1.72259,          3.90692,          0.03212,          0.45373
                3671,         -2.22252,          3.77430,          0.03086,          0.43808
                3672,         -1.17709,          4.63434,          0.03800,          0.46753
                3673,         -1.57134,          4.24503,          0.03390,          0.45521
                3674,         -1.02803,          4.10649,          0.03540,          0.46235
                3675,         -1.32226,          4.52680,          0.03533,          0.45015
                3676,         -1.75940,          3.90488,          0.03519,          0.44622
                3677,         -1.59424,          4.31640,          0.03560,          0.47406
                3678,         -2.07765,          3.87804,          0.03276,          0.41709
                3679,         -1.30453,          4.34594,          0.03714,          0.43722
                3680,         -2.08286,          3.46537,          0.03228,          0.45144
                3681,         -1.71041,          4.22803,          0.03796,          0.43355
                3682,         -1.76507,          4.29608,          0.03484,          0.47915
                3683,         -1.65881,          4.37129,          0.03504,          0.44201
                3684,         -1.84197,          4.15245,          0.03147,          0.40177
                3685,         -1.50206,          3.80483,          0.03375,          0.43490
                3686,         -1.48177,          4.21623,          0.03302,          0.47673
                3687,         -1.09293,          4.16883,          0.03543,          0.46930
                3688,         -1.19595,          4.45544,          0.03610,          0.44745
                3689,         -1.94368,          3.94273,          0.03223,          0.44431
                3690,         -1.62600,          3.98225,          0.03485,          0.49046
                3691,         -1.62826,          4.11690,          0.03462,          0.45385
                3692,         -1.18975,          4.49481,          0.03713,          0.47709
                3693,         -1.46346,          4.78924,          0.03584,          0.47079
                3694,         -1.32375,          4.61984,          0.03810,          0.46482
                3695,         -1.38227,          4.61365,          0.03548,          0.44438
                3696,         -1.09776,          4.51782,          0.03693,          0.45531
                3697,         -1.64848,          4.21971,          0.03422,          0.49614
                3698,         -1.45775,          4.42800,          0.03449,          0.47767
                3699,         -2.01226,          4.32835,          0.02946,          0.44130
                3700,         -1.64267,          4.30714,          0.03179,          0.44381
                3701,         -1.91796,          4.08152,          0.03250,          0.46863
                3702,         -1.61015,          4.15644,          0.03016,          0.40591
                3703,         -0.42709,          5.16133,          0.03982,          0.46976
                3704,         -1.68087,          3.87892,          0.03478,          0.44563
                3705,         -1.64494,          4.10480,          0.03206,          0.45083
                3706,         -0.31854,          5.10041,          0.04226,          0.45294
                3707,         -1.04911,          4.25342,          0.03475,          0.42360
                3708,         -1.39830,          3.49339,          0.03313,          0.46244
                3709,         -1.85833,          4.15140,          0.03321,          0.51013
                3710,         -1.85180,          3.84614,          0.03119,          0.44390
                3711,         -0.87106,          4.57400,          0.03849,          0.44372
                3712,         -1.27848,          4.55818,          0.03622,          0.45386
                3713,         -0.79002,          4.51423,          0.03692,          0.45387
                3714,         -1.29007,          4.28264,          0.03800,          0.48205
                3715,         -1.19220,          4.56874,          0.03755,          0.48114
                3716,         -2.13639,          3.94872,          0.02951,          0.40893
                3717,         -1.70549,          3.95668,          0.03435,          0.47066
                3718,         -1.25363,          4.72506,          0.03788,          0.47034
                3719,         -1.55046,          4.27266,          0.03532,          0.46192
                3720,         -1.86267,          3.85354,          0.03117,          0.42861
                3721,         -1.11509,          4.33640,          0.03577,          0.48461
                3722,         -1.14955,          4.33456,          0.03676,          0.49575
                3723,         -1.73549,          4.03623,          0.03197,          0.43380
                3724,         -1.95818,          3.93093,          0.03124,          0.40952
                3725,         -2.20688,          3.55733,          0.02795,          0.47012
                3726,         -1.04071,          4.40645,          0.03467,          0.46789
                3727,         -3.17390,          0.80688,          0.03231,          0.44521
                3728,         -3.43885,          2.54048,          0.03269,          0.45219
                3729,         -2.89858,          0.84379,          0.03726,          0.47477
                3730,         -1.64138,         -0.27634,          0.03789,          0.50773
                3731,         -0.52482,          2.48547,          0.03691,          0.50783
                3732,         -2.62477,         -0.96219,          0.03359,          0.45545
                3733,         -3.64097,          3.16681,          0.03371,          0.45309
                3734,         -3.33020,         -8.08250,          0.03708,          0.44839
                3735,         -2.98538,         -2.87116,          0.03348,          0.46435
                3736,         -4.81668,        -31.75259,          0.03373,          0.50246
                3737,         -5.13033,        -24.56084,          0.03973,          0.54135
                3738,         -5.22602,        -29.48317,          0.03587,          0.54271
                3739,         -5.29692,        -19.60890,          0.03630,          0.55026
                3740,         -5.11824,         -4.28346,          0.03663,          0.60440
                3741,         -4.84887,         -0.83418,          0.05288,          0.65630
                3742,         -4.86802,         -4.34895,          0.04232,          0.71130
                3743,         -5.12193,         -0.18810,          0.03908,          0.74888
                3744,         -5.17256,         -0.61286,          0.04322,          0.73073
                3745,         -5.07164,         -0.82648,          0.03985,          0.79564
                3746,         -5.16843,          0.00248,          0.03792,          0.80819
                3747,         -5.03522,         -0.30039,          0.04643,          0.79076
                3748,         -4.84793,         -0.52935,          0.05103,          0.81617
                3749,         -4.72390,         -0.28690,          0.05586,          0.80948
                3750,         -4.54326,         -0.40149,          0.05001,          0.75673
                3751,         -4.48130,          0.19552,          0.05303,          0.77098
                3752,         -5.05228,         -0.27259,          0.03725,          0.76089
                3753,         -4.73649,          0.35500,          0.04590,          0.68299
                3754,         -4.00177,          0.44760,          0.04895,          0.69003
                3755,         -3.91344,          1.01168,          0.05060,          0.64909
                3756,         -4.16654,          0.70201,          0.04490,          0.63140
                3757,         -4.05044,          0.88380,          0.04360,          0.57454
                3758,         -4.48589,          0.96713,          0.03582,          0.55182
                3759,         -4.00799,          1.27753,          0.03898,          0.54788
                3760,         -4.47347,          1.24038,          0.03269,          0.52729
                3761,         -4.24624,          1.29558,          0.03163,          0.50406
                3762,         -3.84720,          1.50559,          0.03669,          0.48594
                3763,         -3.68035,          1.81955,          0.04002,          0.50635
                3764,         -3.60611,          1.56647,          0.03472,          0.46533
                3765,         -3.73079,          2.04384,          0.03508,          0.48361
                3766,         -3.64923,          1.98236,          0.03518,          0.50279
                3767,         -3.63569,          1.96073,          0.03408,          0.49435
                3768,         -3.57792,          2.27540,          0.03226,          0.44760
                3769,         -3.61404,          1.85212,          0.03244,          0.46658
                3770,         -3.60687,          2.26107,          0.03365,          0.44711
                3771,         -3.51579,          2.24196,          0.03090,          0.43754
                3772,         -3.53140,          2.34629,          0.03204,          0.48263
                3773,         -3.46019,          2.41663,          0.03254,          0.47838
                3774,         -2.54623,          3.03550,          0.03816,          0.48108
                3775,         -3.48248,          2.59328,          0.03251,          0.46579
                3776,         -3.33999,          2.81171,          0.03073,          0.46433
                3777,         -2.76241,          2.81892,          0.03518,          0.43523
                3778,         -2.89319,          3.23761,          0.03489,          0.47079
                3779,         -3.35478,          2.83966,          0.02937,          0.47842
                3780,         -2.66775,          3.15951,          0.03503,          0.48252
                3781,         -2.73455,          3.31376,          0.03485,          0.43926
                3782,         -2.47834,          3.46501,          0.03548,          0.45745
                3783,         -2.18949,          3.48236,          0.03639,          0.48045
                3784,         -2.66526,          2.62756,          0.03775,          0.48386
                3785,         -2.86245,          3.39727,          0.03590,          0.50180
                3786,         -2.42236,          3.13463,          0.03700,          0.48107
                3787,         -1.97416,          4.10373,          0.03949,          0.48512
                3788,         -2.37371,          3.56960,          0.03795,          0.48481
                3789,         -2.56244,          3.68975,          0.03962,          0.49766
                3790,         -2.28243,          3.96978,          0.04172,          0.51813
                3791,         -1.92422,          4.42910,          0.04149,          0.48491
                3792,         -2.75369,          3.82064,          0.03662,          0.44970
                3793,         -2.19817,          4.01966,          0.04091,          0.46933
                3794,         -2.39873,          4.13078,          0.03739,          0.45330
                3795,         -2.48171,          3.77103,          0.03773,          0.47125
                3796,         -3.22452,          3.40308,          0.03287,          0.43734
                3797,         -3.02189,          3.19427,          0.03297,          0.43793
                3798,         -2.27213,          3.64618,          0.03653,          0.45616
                3799,         -2.56435,          3.58104,          0.03262,          0.41418
                3800,         -2.49244,          3.45765,          0.03735,          0.43716
                3801,         -2.66287,          3.93573,          0.03785,          0.44884
                3802,         -3.11387,          3.88505,          0.03584,          0.45188
                3803,         -2.60229,          3.56035,          0.03520,          0.44301
                3804,         -3.35822,          3.28209,          0.03255,          0.47169
                3805,         -2.57733,          3.79291,          0.03560,          0.40743
                3806,         -1.99269,          4.46305,          0.04231,          0.45641
                3807,         -1.28496,          4.31672,          0.04278,          0.50582
                3808,         -1.70973,          4.29922,          0.03943,          0.45914
                3809,         -2.38228,          3.73646,          0.03588,          0.40715
                3810,         -2.60393,          4.22558,          0.03653,          0.42131
                3811,         -1.73696,          4.45304,          0.03977,          0.44255
                3812,         -2.07939,          4.36410,          0.03622,          0.43218
                3813,         -1.55553,          4.08623,          0.03457,          0.44154
                3814,         -2.07027,          3.92589,          0.03725,          0.51015
                3815,         -2.30024,          3.97793,          0.03493,          0.42019
                3816,         -1.75090,          4.47140,          0.03537,          0.46895
                3817,         -1.78376,          3.94434,          0.03464,          0.44832
                3818,         -2.19907,          3.56142,          0.03232,          0.44611
                3819,         -2.12549,          3.99434,          0.03278,          0.44061
                3820,         -2.49161,          3.97946,          0.03153,          0.39134
                3821,         -2.62889,          3.77351,          0.03087,          0.44164
                3822,         -2.38594,          3.67570,          0.03083,          0.39737
                3823,         -1.58959,          4.32893,          0.03674,          0.44984
                3824,         -0.98695,          4.98825,          0.03933,          0.44618
                3825,         -0.87680,          4.73620,          0.04029,          0.48171
                3826,         -1.77462,          4.26353,          0.03479,          0.43528
                3827,         -1.78025,          4.58906,          0.03664,          0.44012
                3828,         -1.32233,          4.75937,          0.03805,          0.45926
                3829,         -1.38826,          4.57715,          0.03634,          0.44864
                3830,         -2.05342,          4.05057,          0.03069,          0.39799
                3831,         -1.81480,          3.42033,          0.03570,          0.47656
                3832,         -1.10011,          4.93860,          0.03897,          0.44011
                3833,         -1.50579,          4.22849,          0.03509,          0.43525
                3834,         -1.37722,          4.22993,          0.03584,          0.44280
                3835,         -0.87767,          4.48774,          0.03939,          0.44826
                3836,         -1.31943,          4.33023,          0.03249,          0.40577
                3837,         -1.74632,          4.18737,          0.03467,          0.47505
                3838,         -1.92462,          3.56375,          0.02998,          0.40685
                3839,         -1.60328,          4.25532,          0.03429,          0.42280
                3840,         -1.59848,          3.98771,          0.03327,          0.41548
                3841,         -1.60180,          4.32138,          0.03367,          0.47165
                3842,         -1.92158,          4.12199,          0.03120,          0.47508
                3843,         -1.34763,          4.24436,          0.03657,          0.45049
                3844,         -1.03000,          4.85114,          0.03889,          0.51709
                3845,         -0.74112,          4.79648,          0.03812,          0.47571
                3846,         -1.50149,          4.05666,          0.03457,          0.44153
                3847,         -1.28025,          4.42895,          0.03618,          0.47956
                3848,         -1.31430,          4.58499,          0.03189,          0.44764
                3849,         -1.58831,          4.04594,          0.03316,          0.40062
                3850,         -1.56733,          4.87230,          0.03519,          0.45576
                3851,         -1.65361,          4.21292,          0.03260,          0.48129
                3852,         -1.38131,          4.67778,          0.03568,          0.43277
                3853,         -1.58314,          4.05778,          0.02932,          0.39280
                3854,         -1.15993,          4.66207,          0.03696,          0.46172
                3855,         -1.18143,          4.66669,          0.03627,          0.45833
                3856,         -1.12539,          4.55006,          0.03405,          0.44922
                3857,         -1.21556,          4.40064,          0.03369,          0.45881
                3858,         -1.57568,          4.50648,          0.03208,          0.42192
                3859,         -0.98511,          5.02670,          0.03861,          0.45581
                3860,         -2.10529,          3.61040,          0.02738,          0.38780
                3861,         -1.21877,          4.79581,          0.03589,          0.44424
                3862,         -1.41188,          4.63931,          0.03453,          0.43915
                3863,         -0.35190,          5.25644,          0.04090,          0.46645
                3864,         -1.61371,          4.08917,          0.03283,          0.48117
                3865,         -0.75810,          5.00716,          0.03868,          0.47144
                3866,         -1.64778,          4.12054,          0.03135,          0.40004
                3867,         -1.41284,          4.65991,          0.03270,          0.40077
                3868,         -1.64365,          3.91098,          0.02894,          0.42353
                3869,         -0.53878,          5.43336,          0.03887,          0.43537
                3870,         -1.20817,          4.69543,          0.03595,          0.45900
                3871,         -1.67975,          3.97104,          0.03142,          0.44226
                3872,         -1.19145,          4.48916,          0.03196,          0.39141
                3873,         -1.25793,          4.45686,          0.03390,          0.42414
                3874,         -0.93187,          4.93348,          0.03548,          0.45864
                3875,         -1.23200,          4.47977,          0.03417,          0.41252
                3876,         -1.34920,          4.26655,          0.03242,          0.40391
                3877,         -0.33061,          5.11943,          0.03833,          0.46174
                3878,         -1.65055,          4.07092,          0.03269,          0.38800
                3879,         -1.50639,          4.14977,          0.03412,          0.43564
                3880,         -1.58251,          4.54733,          0.03435,          0.42732
                3881,         -0.76251,          4.89491,          0.03544,          0.43622
                3882,         -1.10859,          4.33764,          0.03339,          0.43115
                3883,         -1.00552,          3.80066,          0.03598,          0.47477
                3884,         -1.51811,          4.49414,          0.03132,          0.44860
                3885,         -1.55725,          4.30151,          0.03316,          0.42033
                3886,         -0.87391,          4.62647,          0.03567,          0.45800
                3887,         -1.16535,          4.61956,          0.03220,          0.45623
                3888,         -1.10276,          4.63721,          0.03276,          0.43357
                3889,         -1.33706,          4.58447,          0.03129,          0.41944
                3890,         -1.52568,          4.12941,          0.03259,          0.45031
                3891,         -1.17724,          4.55460,          0.03428,          0.43509
                3892,         -1.57339,          3.92718,          0.03049,          0.40053
                3893,         -0.74087,          4.70837,          0.03318,          0.43055
                3894,         -1.54722,          3.73173,          0.03090,          0.41221
                3895,         -1.18898,          4.56271,          0.03457,          0.49626
                3896,         -1.26881,          4.48658,          0.03151,          0.46970
                3897,         -0.71292,          4.67361,          0.03279,          0.39051
                3898,         -0.76598,          4.42799,          0.03424,          0.42942
                3899,         -0.33699,          5.10384,          0.03845,          0.46699
                3900,         -0.62184,          5.02632,          0.03560,          0.43758
                3901,         -0.49012,          5.08867,          0.03579,          0.42340
                3902,         -1.04340,          4.72266,          0.03459,          0.42344
                3903,         -1.62564,          3.64302,          0.03026,          0.42541
                3904,         -1.20984,          4.72397,          0.03503,          0.45114
                3905,         -0.89932,          4.67956,          0.03484,          0.44056
                3906,          0.17410,          5.40768,          0.03964,          0.44144
                3907,         -1.37561,          4.22052,          0.03352,          0.43046
                3908,         -0.97514,          4.83948,          0.03492,          0.44469
                3909,         -0.25197,          5.18633,          0.03686,          0.41358
                3910,         -1.67359,          3.87119,          0.03012,          0.39008
                3911,         -1.22121,          4.42115,          0.03422,          0.44522
                3912,         -0.64808,          5.01304,          0.03691,          0.41591
                3913,         -0.69453,          5.19300,          0.03506,          0.46498
                3914,         -1.39159,          3.83758,          0.03219,          0.43241
                3915,         -0.86192,          4.73597,          0.03387,          0.40880
                3916,         -1.07681,          4.36650,          0.03286,          0.41313
                3917,         -0.31793,          5.04675,          0.03694,          0.46307
                3918,         -1.34524,          4.51897,          0.03257,          0.42743
                3919,         -1.05137,          5.29235,          0.03734,          0.48891
                3920,         -1.02423,          4.03814,          0.03392,          0.45701
                3921,         -0.71550,          4.51604,          0.03438,          0.43355
                3922,         -0.86784,          4.42118,          0.03210,          0.43553
                3923,         -1.14118,          4.28985,          0.03227,          0.41251
                3924,         -1.21587,          4.52733,          0.03062,          0.41708
                3925,         -1.40878,          4.21723,          0.02862,          0.42292
                3926,         -0.81449,          4.59144,          0.03319,          0.41968
                3927,         -1.16140,          4.79481,          0.03297,          0.45670
                3928,         -1.23614,          4.16421,          0.03017,          0.45067
                3929,         -0.79860,          5.09415,          0.03533,          0.46391
                3930,         -0.99639,          4.47216,          0.02971,          0.46912
                3931,          0.45415,          4.95815,          0.03883,          0.43773
                3932,         -0.76664,          3.99597,          0.03206,          0.49444
                3933,         -0.41612,          5.03050,          0.03757,          0.47242
                3934,         -0.25756,          5.36964,          0.03604,          0.47369
                3935,         -0.82604,          4.66371,          0.03268,          0.45839
                3936,         -0.59560,          4.99828,          0.03591,          0.43362
                3937,         -0.58672,          5.22928,          0.03765,          0.44902
                3938,         -0.33864,          5.58769,          0.04224,          0.48763
                3939,         -0.83581,          4.57114,          0.03362,          0.47402
                3940,         -0.65211,          4.49552,          0.03268,          0.41705
                3941,         -0.33445,          4.72759,          0.03793,          0.44453
                3942,         -1.21608,          4.68772,          0.03355,          0.49100
                3943,         -1.20161,          4.51006,          0.03245,          0.49923
                3944,         -0.57057,          5.37100,          0.03753,          0.47468
                3945,         -1.01824,          4.62002,          0.03440,          0.49733
                3946,         -0.99300,          4.07231,          0.03159,          0.47542
                3947,         -1.03544,          4.61991,          0.03091,          0.47034
                3948,         -0.86839,          4.81736,          0.03250,          0.47299
                3949,         -0.60593,          4.86490,          0.03195,          0.45123
                3950,         -0.54887,          4.77392,          0.03335,          0.45427
                3951,         -0.84790,          4.89102,          0.03257,          0.43695
                3952,         -0.92971,          4.76704,          0.03238,          0.41624
                3953,         -0.85273,          4.60447,          0.03306,          0.44603
                3954,         -0.66031,          4.98927,          0.03396,          0.41213
                3955,         -1.06827,          5.10214,          0.03519,          0.48999
                3956,         -1.17805,          4.17724,          0.03151,          0.46428
                3957,         -1.44965,          4.38336,          0.03118,          0.43192
                3958,         -0.08923,          5.43188,          0.03727,          0.43591
                3959,         -0.78619,          4.45669,          0.03180,          0.42590
                3960,         -0.59274,          4.61305,          0.03532,          0.45689
                3961,         -0.60702,          5.14329,          0.03531,          0.44169
                3962,         -0.61179,          5.07339,          0.03588,          0.44445
                3963,         -0.92715,          4.41319,          0.03134,          0.44303
                3964,         -0.95901,          4.61006,          0.03179,          0.48184
                3965,         -0.38164,          4.92620,          0.03466,          0.45818
                3966,         -1.13581,          4.05733,          0.03047,          0.46151
                3967,         -1.06932,          4.54221,          0.03064,          0.46318
                3968,         -0.71793,          5.27542,          0.03289,          0.40755
                3969,         -0.44241,          5.37134,          0.03571,          0.44460
                3970,         -0.91200,          4.95936,          0.03515,          0.40812
                3971,         -0.38657,          5.27884,          0.03699,          0.42991
                3972,         -0.83928,          4.79375,          0.03490,          0.46178
                3973,         -1.00665,          4.49225,          0.03262,          0.44230
                3974,         -1.02896,          4.69975,          0.03099,          0.50491
                3975,         -0.59227,          4.70208,          0.03283,          0.44911
                3976,         -0.49350,          4.77105,          0.03556,          0.43565
                3977,         -1.58162,          3.97485,          0.02910,          0.44505
                3978,         -0.96632,          4.73903,          0.03257,          0.45661
                3979,         -1.33084,          4.21268,          0.02913,          0.43220
                3980,         -0.55481,          4.58589,          0.03183,          0.43438
                3981,         -0.45536,          4.57797,          0.03230,          0.40438
                3982,         -0.57875,          5.01140,          0.03411,          0.40819
                3983,         -1.17152,          3.99281,          0.03041,          0.44603
                3984,         -0.38017,          5.11328,          0.03362,          0.42078
                3985,         -0.96863,          4.50004,          0.03065,          0.46795
                3986,         -1.20256,          4.41417,          0.02857,          0.46902
                3987,         -1.12668,          4.79272,          0.02904,          0.41635
                3988,         -0.33113,          5.24351,          0.03304,          0.42185
                3989,         -0.91464,          4.61902,          0.03139,          0.44991
                3990,         -0.50304,          5.05262,          0.03623,          0.43037
                3991,         -1.40952,          4.67936,          0.03250,          0.39718
                3992,         -0.90090,          4.77188,          0.03234,          0.41847
                3993,         -1.62493,          3.77347,          0.02786,          0.43789
                3994,         -1.50066,          4.32473,          0.02656,          0.38829
                3995,          0.04694,          5.87548,          0.03809,          0.42347
                3996,         -1.03280,          4.35285,          0.03011,          0.46450
                3997,         -0.56495,          5.04367,          0.03335,          0.43234
                3998,         -0.88132,          4.82593,          0.03560,          0.46676
                3999,         -0.45620,          4.89783,          0.03608,          0.42924
                4000,         -0.59104,          5.10775,          0.03198,          0.46652
                4001,         -0.88012,          4.80879,          0.03154,          0.45229
                4002,          0.23471,          5.92340,          0.04026,          0.45425
                4003,         -0.97395,          4.68730,          0.03174,          0.41824
                4004,         -1.00538,          4.81833,          0.03197,          0.45683
                4005,         -0.37101,          5.40530,          0.03587,          0.42541
                4006,         -0.11854,          5.52069,          0.03770,          0.43737
                4007,         -1.15740,          4.26341,          0.03129,          0.46298
                4008,         -0.39870,          5.25329,          0.03414,          0.45131
                4009,         -0.81146,          4.92542,          0.03516,          0.47478
                4010,         -0.74291,          4.90564,          0.03290,          0.43366
                4011,         -0.97088,          4.71958,          0.03236,          0.46534
                4012,         -0.92508,          4.74095,          0.03161,          0.42129
                4013,         -0.16699,          5.34627,          0.03655,          0.44439
                4014,         -1.10128,          4.75252,          0.03348,          0.47947
                4015,         -0.80446,          4.59156,          0.03102,          0.41622
                4016,         -1.00162,          4.58527,          0.03182,          0.42829
                4017,         -0.81698,          4.94740,          0.03195,          0.44129
                4018,         -0.47957,          4.96680,          0.03393,          0.47665
                4019,         -1.29006,          4.91630,          0.02928,          0.41087
                4020,         -1.36762,          4.20569,          0.02978,          0.40408
                4021,         -0.25825,          5.25117,          0.03525,          0.46541
                4022,         -1.41959,          4.00867,          0.03004,          0.45522
                4023,         -0.46473,          5.57103,          0.03478,          0.45529
                4024,         -1.50334,          4.36724,          0.02775,          0.38739
                4025,         -0.18640,          5.19873,          0.03526,          0.45172
                4026,         -0.73873,          4.88192,          0.03192,          0.42929
                4027,         -0.70856,          4.90730,          0.03280,          0.40866
                4028,         -0.77012,          4.75479,          0.03248,          0.42241
                4029,         -0.58348,          4.92518,          0.03458,          0.44169
                4030,         -0.93332,          4.87532,          0.03330,          0.45033
                4031,         -1.09631,          4.59274,          0.03102,          0.45492
                4032,         -0.94002,          5.11254,          0.03269,          0.43660
                4033,         -0.60366,          4.97838,          0.03266,          0.44736
                4034,         -0.98480,          4.89029,          0.03066,          0.39980
                4035,         -0.47648,          5.38553,          0.03227,          0.43534
                4036,         -1.14344,          4.20191,          0.03174,          0.43394
                4037,         -1.58575,          4.54398,          0.02911,          0.41218
                4038,         -1.20900,          4.99540,          0.03172,          0.42319
                4039,         -0.92694,          4.95993,          0.03368,          0.49581
                4040,         -1.12441,          4.65029,          0.03156,          0.50657
                4041,         -0.79280,          4.87115,          0.03180,          0.54392
                4042,         -0.73131,          5.37477,          0.03326,          0.45979
                4043,         -0.59466,          4.99482,          0.03378,          0.44944
                4044,         -1.08880,          4.69595,          0.03068,          0.46142
                4045,         -0.90666,          5.12273,          0.03349,          0.41060
                4046,         -1.30860,          4.59849,          0.03204,          0.45823
                4047,         -1.23386,          4.78771,          0.03042,          0.44116
                4048,         -1.07043,          4.82023,          0.03095,          0.46217
                4049,         -0.59965,          4.79101,          0.03265,          0.40212
                4050,         -1.37545,          3.92906,          0.02847,          0.40419
                4051,         -0.63713,          5.03539,          0.03384,          0.44019
                4052,         -0.30629,          5.94094,          0.03713,          0.42293
                4053,         -0.95985,          4.93482,          0.03546,          0.44477
                4054,         -1.03963,          4.57465,          0.03224,          0.41408
                4055,         -1.45104,          4.24908,          0.02943,          0.43831
                4056,         -0.67614,          5.31129,          0.03456,          0.39905
                4057,         -0.23406,          5.55562,          0.03715,          0.44386
                4058,         -0.50769,          4.93696,          0.03544,          0.47914
                4059,         -0.49643,          4.93063,          0.03419,          0.43367
                4060,         -1.13586,          4.07086,          0.03281,          0.43939
                4061,         -0.82366,          5.00172,          0.03522,          0.45744
                4062,         -0.94477,          5.61873,          0.03328,          0.45853
                4063,         -0.42731,          5.38454,          0.03514,          0.43176
                4064,         -0.11652,          5.97343,          0.03647,          0.46017
                4065,         -1.04295,          4.79748,          0.03097,          0.41234
                4066,         -1.07822,          5.22181,          0.03253,          0.40554
                4067,         -1.35328,          4.48548,          0.02881,          0.41415
                4068,         -1.06017,          4.96676,          0.03274,          0.43321
                4069,         -1.06046,          4.80947,          0.03380,          0.47832
                4070,         -0.43015,          6.03462,          0.03697,          0.42578
                4071,         -0.78827,          4.82268,          0.03388,          0.45671
                4072,         -0.53141,          5.06941,          0.03469,          0.43762
                4073,         -0.59601,          4.86336,          0.03560,          0.41915
                4074,         -0.76965,          5.21632,          0.03410,          0.42127
                4075,         -1.16697,          4.34549,          0.03113,          0.41942
                4076,         -0.82937,          4.99023,          0.03265,          0.42666
                4077,         -1.59419,          3.71298,          0.02805,          0.39327
                4078,         -0.09233,          5.91528,          0.03674,          0.42768
                4079,         -0.46635,          4.56334,          0.03747,          0.48592
                4080,         -1.22239,          4.16997,          0.03053,          0.39879
                4081,         -0.88206,          3.99284,          0.03323,          0.43100
                4082,         -0.26908,          5.07005,          0.03442,          0.45202
                4083,         -1.30054,          4.49319,          0.02894,          0.43178
                4084,         -0.64871,          5.09922,          0.03176,          0.43348
                4085,         -0.18023,          6.16163,          0.03640,          0.45820
                4086,         -0.78281,          4.47917,          0.03340,          0.45653
                4087,         -0.86503,          5.06978,          0.03454,          0.43799
                4088,         -1.35989,          4.33098,          0.03087,          0.44651
                4089,         -0.78577,          5.04462,          0.03128,          0.40273
                4090,         -0.15876,          5.45953,          0.03550,          0.43023
                4091,         -0.65949,          5.61603,          0.03425,          0.43638
                4092,         -1.14150,          4.62005,          0.02973,          0.45894
                4093,         -1.17982,          4.76156,          0.02944,          0.39456
                4094,          0.06632,          6.20422,          0.03783,          0.44834
                4095,         -1.17800,          4.83479,          0.02939,          0.45308
                4096,         -1.23507,          4.83330,          0.03058,          0.45035
                4097,         -1.26171,          4.75856,          0.03016,          0.43492
                4098,         -0.12816,          5.78225,          0.03535,          0.46676
                4099,         -0.52938,          4.87363,          0.03219,          0.46838
                4100,         -0.77729,          4.72312,          0.03112,          0.43584
                4101,         -0.56215,          5.59388,          0.03380,          0.43908
                4102,         -0.59514,          5.18590,          0.03260,          0.43407
                4103,         -0.46181,          5.40592,          0.03407,          0.46925
                4104,         -0.29566,          5.79003,          0.03657,          0.41478
                4105,         -1.17220,          4.91753,          0.02879,          0.43307
                4106,         -1.01698,          4.75760,          0.02993,          0.44708
                4107,         -0.90168,          4.61059,          0.03165,          0.47895
                4108,         -0.40737,          5.42911,          0.03525,          0.45912
                4109,         -0.99426,          5.08699,          0.02957,          0.41359
                4110,         -0.63606,          5.42179,          0.03363,          0.45554
                4111,         -0.53720,          5.21484,          0.03138,          0.47647
                4112,         -0.01921,          5.73056,          0.03678,          0.44665
                4113,         -0.52626,          5.12691,          0.03293,          0.45529
                4114,         -0.80718,          4.81567,          0.03121,          0.43239
                4115,         -0.94013,          4.75704,          0.03001,          0.43192
