# TRAINING ITERATION,           G_LOSS,           D_LOSS,         MSE_LOSS,     JACCARD_LOSS
                4166,          4.44434,          3.06837,          0.02594,          0.32408
                4167,          4.20149,          2.63211,          0.02343,          0.30999
                4168,          3.95255,          2.56745,          0.02373,          0.33004
                4169,          3.70532,          2.39312,          0.02329,          0.33401
                4170,          3.24629,          2.01341,          0.02261,          0.36272
                4171,          3.86023,          2.78119,          0.02353,          0.34009
                4172,          3.88116,          2.85852,          0.02502,          0.33697
                4173,          3.46224,          2.74119,          0.02296,          0.32608
                4174,          3.09231,          2.39928,          0.02213,          0.33453
                4175,          3.38233,          2.59730,          0.02153,          0.31837
                4176,          3.38621,          2.67093,          0.02262,          0.32196
                4177,          2.81616,          2.58876,          0.01963,          0.34486
                4178,          3.03884,          2.28506,          0.02053,          0.34280
                4179,          3.02040,          1.76269,          0.01989,          0.32250
                4180,          4.13187,          3.07183,          0.02452,          0.33017
                4181,          3.98416,          2.59656,          0.02384,          0.33395
                4182,          4.22792,          2.93862,          0.02612,          0.34706
                4183,          4.30642,          2.98953,          0.02691,          0.32793
                4184,          3.95140,          3.32511,          0.02585,          0.33179
                4185,          4.26572,          2.98725,          0.02775,          0.34734
                4186,          3.41130,          2.48921,          0.02217,          0.34450
                4187,          3.26459,          2.19626,          0.02255,          0.29686
                4188,          3.64554,          2.14624,          0.02299,          0.30269
                4189,          3.76995,          2.80270,          0.02319,          0.30468
                4190,          3.52614,          2.66885,          0.02206,          0.32237
                4191,          3.10257,          2.18950,          0.01991,          0.30110
                4192,          3.63466,          2.71417,          0.02178,          0.31942
                4193,          4.22772,          2.95569,          0.02418,          0.33383
                4194,          4.12842,          2.93379,          0.02400,          0.30997
                4195,          5.04985,          3.18529,          0.02934,          0.37096
                4196,          3.97252,          2.54856,          0.02476,          0.31647
                4197,          3.99500,          2.57788,          0.02467,          0.32542
                4198,          4.04436,          2.44341,          0.02198,          0.30251
                4199,          3.65068,          2.23605,          0.02121,          0.29327
                4200,          3.83271,          2.41796,          0.02259,          0.32194
                4201,          4.72354,          3.11234,          0.02756,          0.34604
                4202,          3.53779,          2.44692,          0.02094,          0.28544
                4203,          3.88734,          2.80587,          0.02502,          0.33750
                4204,          3.33046,          2.05162,          0.02135,          0.31658
                4205,          3.48440,          2.73063,          0.02205,          0.34920
                4206,          3.59906,          2.98740,          0.02110,          0.34222
                4207,          4.27732,          2.63569,          0.02419,          0.31062
                4208,          3.03099,          2.37550,          0.01987,          0.32788
                4209,          4.20629,          3.08052,          0.02326,          0.30241
                4210,          2.75435,          1.83994,          0.01868,          0.32548
                4211,          3.64825,          2.08714,          0.02080,          0.28504
                4212,          3.63059,          2.22182,          0.02078,          0.27775
                4213,          3.68360,          2.85927,          0.02182,          0.32954
                4214,          3.79234,          2.80533,          0.02321,          0.31609
                4215,          4.64098,          2.96014,          0.02660,          0.33417
                4216,          4.13373,          2.80365,          0.02521,          0.31195
                4217,          4.05821,          2.67961,          0.02480,          0.30238
                4218,          3.42719,          2.46535,          0.02188,          0.31360
                4219,          3.78864,          3.29988,          0.02540,          0.32957
                4220,          4.12739,          2.81754,          0.02341,          0.30052
                4221,          3.97146,          2.69873,          0.02412,          0.32471
                4222,          3.34761,          2.70494,          0.02020,          0.35489
                4223,          3.95303,          2.35889,          0.02347,          0.32712
                4224,          4.05899,          3.05976,          0.02386,          0.30323
                4225,          3.70925,          2.64771,          0.02154,          0.30093
                4226,          3.58912,          3.11027,          0.02261,          0.33886
                4227,          3.86783,          2.92344,          0.02447,          0.34602
                4228,          4.38584,          2.35935,          0.02336,          0.30700
                4229,          3.97877,          2.75016,          0.02393,          0.32870
                4230,          3.61902,          2.32850,          0.02034,          0.31753
                4231,          4.36190,          2.70346,          0.02402,          0.31791
                4232,          4.25546,          2.97156,          0.02394,          0.30287
                4233,          3.60428,          2.61575,          0.02150,          0.32775
                4234,          3.63727,          2.52817,          0.02234,          0.31792
                4235,          3.07101,          2.24902,          0.01867,          0.31250
                4236,          4.22684,          3.34502,          0.02509,          0.33267
                4237,          3.83228,          2.98271,          0.02403,          0.35966
                4238,          3.56076,          2.54120,          0.02109,          0.32119
                4239,          3.97163,          3.02125,          0.02278,          0.31296
                4240,          3.73655,          2.31991,          0.02043,          0.35945
                4241,          3.72249,          2.82479,          0.02084,          0.31254
                4242,          3.76006,          2.49384,          0.02064,          0.30073
                4243,          4.00338,          2.56462,          0.02216,          0.36211
                4244,          4.13494,          2.74350,          0.02216,          0.33616
                4245,          4.27699,          2.32638,          0.02282,          0.30932
                4246,          4.31884,          2.82072,          0.02297,          0.31995
                4247,          3.25636,          1.96572,          0.01858,          0.29158
                4248,          4.55221,          1.75865,          0.02362,          0.32332
                4249,          3.81171,          1.41513,          0.02024,          0.33026
                4250,          4.79177,          2.96412,          0.02383,          0.32968
                4251,          4.69345,          3.00499,          0.02581,          0.33034
                4252,          4.18337,          2.51904,          0.02121,          0.29350
                4253,          3.74272,          2.58290,          0.02027,          0.26828
                4254,          3.18608,          2.18958,          0.01886,          0.29595
                4255,          4.31553,          3.06151,          0.02490,          0.35764
                4256,          4.80994,          3.01270,          0.02579,          0.35032
                4257,          4.31628,          2.89309,          0.02449,          0.32595
                4258,          3.76389,          3.05009,          0.02173,          0.29917
                4259,          4.17524,          3.41040,          0.02546,          0.34414
                4260,          3.84770,          2.77341,          0.02065,          0.31445
                4261,          4.67105,          2.94218,          0.02403,          0.33660
                4262,          3.93365,          2.72832,          0.02236,          0.30997
                4263,          3.76665,          3.02938,          0.02143,          0.29783
                4264,          4.44186,          3.08811,          0.02411,          0.28248
                4265,          4.12323,          2.81731,          0.02399,          0.31258
                4266,          4.05004,          2.67178,          0.02053,          0.27802
                4267,          4.21379,          3.35801,          0.02492,          0.35365
                4268,          3.72105,          2.86230,          0.02094,          0.30993
                4269,          4.23488,          2.71866,          0.02455,          0.35079
                4270,          4.08256,          3.13650,          0.02366,          0.31620
                4271,          4.10938,          3.08569,          0.02269,          0.31455
                4272,          4.06201,          2.99928,          0.02229,          0.30878
                4273,          3.40835,          2.87869,          0.02052,          0.32745
                4274,          4.90833,          3.66550,          0.02623,          0.34092
                4275,          3.65009,          2.78004,          0.02075,          0.30075
                4276,          4.06513,          2.79486,          0.02190,          0.30579
                4277,          4.48229,          3.00281,          0.02193,          0.32431
                4278,          3.59720,          2.22020,          0.01977,          0.29594
                4279,          4.10876,          3.08863,          0.02167,          0.31312
                4280,          4.24749,          3.19106,          0.02169,          0.29789
                4281,          4.01826,          3.01735,          0.02388,          0.30593
                4282,          3.78793,          2.58294,          0.02162,          0.31691
                4283,          4.74058,          3.00934,          0.02469,          0.32944
                4284,          3.86913,          2.54864,          0.02104,          0.30431
                4285,          3.65708,          2.63699,          0.02251,          0.30800
                4286,          3.51466,          2.53120,          0.02066,          0.31767
                4287,          5.10214,          3.51016,          0.02688,          0.32082
                4288,          3.75634,          2.83623,          0.02133,          0.31906
                4289,          4.17840,          3.18050,          0.02234,          0.29000
                4290,          3.89636,          2.73396,          0.02014,          0.27550
                4291,          4.56853,          3.55119,          0.02454,          0.33250
                4292,          4.56675,          3.20186,          0.02483,          0.32691
                4293,          4.23690,          3.07681,          0.02376,          0.28978
                4294,          3.78599,          2.67794,          0.02186,          0.27982
                4295,          3.44184,          2.79094,          0.01946,          0.28704
                4296,          4.16800,          3.12324,          0.02198,          0.29461
                4297,          3.77837,          3.02642,          0.02165,          0.32490
                4298,          3.84136,          2.85972,          0.01997,          0.27209
                4299,          3.81143,          3.00753,          0.02206,          0.28379
                4300,          4.69108,          2.67261,          0.02516,          0.33038
                4301,          4.05558,          2.91903,          0.02256,          0.31741
                4302,          3.98925,          2.89098,          0.02270,          0.31879
                4303,          3.68933,          2.80298,          0.02062,          0.29556
                4304,          4.03336,          2.79028,          0.02145,          0.31684
                4305,          3.75351,          2.62340,          0.02087,          0.33659
                4306,          4.03499,          2.99711,          0.02162,          0.30733
                4307,          4.34792,          3.14311,          0.02377,          0.32370
                4308,          4.23718,          3.05628,          0.02223,          0.29739
                4309,          4.14560,          3.21749,          0.02350,          0.33660
                4310,          3.49368,          2.52988,          0.01918,          0.29855
                4311,          5.18104,          3.58700,          0.02566,          0.30906
                4312,          4.23206,          2.85495,          0.02139,          0.32305
                4313,          4.81783,          3.39544,          0.02459,          0.32261
                4314,          4.18471,          2.94676,          0.02323,          0.29652
                4315,          4.32004,          2.74486,          0.02181,          0.29305
                4316,          4.57326,          3.45281,          0.02348,          0.30578
                4317,          4.05014,          2.61001,          0.02107,          0.35198
                4318,          4.17137,          3.19576,          0.02436,          0.36313
                4319,          3.84748,          3.13969,          0.02162,          0.31235
                4320,          3.81166,          3.28218,          0.02341,          0.34792
                4321,          4.47514,          3.12898,          0.02481,          0.33012
                4322,          3.78039,          2.76796,          0.02054,          0.29496
                4323,          3.80216,          2.75492,          0.02083,          0.30113
                4324,          3.90822,          2.75908,          0.02192,          0.29133
                4325,          4.26216,          3.52306,          0.02483,          0.34622
                4326,          4.29792,          2.41461,          0.02290,          0.33710
                4327,          3.49154,          1.98998,          0.02039,          0.29959
                4328,          4.60034,          3.05716,          0.02427,          0.36964
                4329,          4.53310,          3.41565,          0.02404,          0.33376
                4330,          3.56265,          2.99621,          0.02159,          0.32857
                4331,          3.86425,          3.24739,          0.02149,          0.32699
                4332,          3.86107,          3.03739,          0.02110,          0.30030
                4333,          3.98361,          3.22588,          0.02209,          0.32147
                4334,          4.66587,          3.40279,          0.02492,          0.33643
                4335,          4.77644,          3.74789,          0.02468,          0.32983
                4336,          4.44576,          3.36537,          0.02465,          0.34024
                4337,          4.11160,          3.17760,          0.02259,          0.34096
                4338,          3.73001,          3.10585,          0.02031,          0.31292
                4339,          4.33567,          3.22092,          0.02253,          0.33650
                4340,          3.97759,          3.11801,          0.01993,          0.32172
                4341,          4.85063,          3.77663,          0.02606,          0.32501
                4342,          4.42731,          3.30581,          0.02280,          0.31579
                4343,          3.90538,          3.11232,          0.02061,          0.28481
                4344,          4.33508,          3.42573,          0.02359,          0.32787
                4345,          4.01749,          3.21162,          0.02317,          0.32090
                4346,          4.49325,          3.49032,          0.02403,          0.31416
                4347,          3.58965,          2.69878,          0.01866,          0.28596
                4348,          3.97573,          2.25794,          0.02016,          0.33108
                4349,          4.42219,          2.13080,          0.02130,          0.33358
                4350,          3.96666,          2.66203,          0.02027,          0.32973
                4351,          4.32222,          2.82396,          0.02042,          0.31268
                4352,          4.13867,          3.09160,          0.02191,          0.32843
                4353,          3.82020,          2.78454,          0.02108,          0.32373
                4354,          4.47646,          1.99623,          0.01968,          0.31382
                4355,          4.47109,          2.54805,          0.02021,          0.35597
                4356,          4.10336,          2.59831,          0.02033,          0.31570
                4357,          5.34175,          2.94915,          0.02662,          0.33994
                4358,          4.39621,          1.75146,          0.02509,          0.32569
                4359,          4.04894,          3.33469,          0.02442,          0.30369
                4360,          3.62650,          1.92325,          0.01913,          0.29905
                4361,          3.96938,          2.00879,          0.02036,          0.30601
                4362,          4.20193,          2.93767,          0.02260,          0.32635
                4363,          4.37393,          3.37635,          0.02485,          0.35551
                4364,          3.95169,          2.39036,          0.02232,          0.29586
                4365,          4.45549,          3.31254,          0.02491,          0.32588
                4366,          3.81604,          2.93563,          0.02272,          0.38527
                4367,          3.91116,          2.61306,          0.01977,          0.31106
                4368,          4.16707,          3.15189,          0.02141,          0.30956
                4369,          4.44239,          3.43177,          0.02170,          0.31080
                4370,          3.65651,          2.57463,          0.01862,          0.29748
                4371,          4.89903,          3.15393,          0.02300,          0.33337
                4372,          4.26967,          3.01838,          0.02040,          0.28134
                4373,          4.42182,          3.32677,          0.02262,          0.30734
                4374,          3.62411,          2.76978,          0.02013,          0.30047
                4375,          4.08808,          3.45313,          0.02314,          0.29246
                4376,          4.23227,          3.39351,          0.02193,          0.30390
                4377,          5.12235,          3.19550,          0.02583,          0.31651
                4378,          4.45299,          3.22516,          0.02171,          0.29211
                4379,          3.89153,          3.12370,          0.02108,          0.29621
                4380,          4.23505,          2.93931,          0.02151,          0.33441
                4381,          4.72591,          3.76779,          0.02364,          0.32477
                4382,          4.16640,          3.33190,          0.02073,          0.28257
                4383,          4.36382,          3.67027,          0.02319,          0.32275
                4384,          4.23213,          3.30776,          0.02050,          0.33618
                4385,          3.73513,          3.27519,          0.01839,          0.37732
                4386,          4.56570,          3.34690,          0.02386,          0.31068
                4387,          4.42855,          3.79713,          0.02260,          0.30018
                4388,          4.28668,          3.11149,          0.02133,          0.31382
                4389,          4.57838,          3.52464,          0.02239,          0.30146
                4390,          4.21200,          3.14850,          0.02213,          0.33315
                4391,          4.13538,          3.15661,          0.02057,          0.36111
                4392,          4.87211,          3.13278,          0.02308,          0.30402
                4393,          4.62469,          2.75684,          0.02124,          0.31470
                4394,          5.01206,          3.55425,          0.02389,          0.31857
                4395,          4.30735,          3.55922,          0.02509,          0.32401
                4396,          4.41764,          3.36434,          0.02371,          0.39866
                4397,          4.60081,          3.49356,          0.02400,          0.30223
                4398,          4.02350,          3.15970,          0.02222,          0.30793
                4399,          4.30477,          3.58679,          0.02225,          0.32060
                4400,          3.82366,          2.82911,          0.02018,          0.29581
                4401,          4.19221,          3.28696,          0.01968,          0.35941
                4402,          4.77185,          3.65166,          0.02471,          0.33792
                4403,          4.64421,          3.14696,          0.02179,          0.29632
                4404,          3.72081,          2.79004,          0.01832,          0.31169
                4405,          4.08933,          3.20900,          0.02119,          0.33797
                4406,          4.56179,          3.38408,          0.02272,          0.29944
                4407,          4.08644,          3.35049,          0.02046,          0.31646
                4408,          4.42640,          3.43658,          0.02155,          0.25935
                4409,          4.57447,          3.63148,          0.02337,          0.32406
                4410,          3.73293,          2.50323,          0.01913,          0.31493
                4411,          4.48833,          3.37570,          0.02084,          0.29205
                4412,          4.21202,          2.93381,          0.02016,          0.29268
                4413,          3.93540,          3.01613,          0.02421,          0.33615
                4414,          4.10573,          3.19834,          0.02279,          0.33848
                4415,          4.04924,          3.53539,          0.02357,          0.31497
                4416,          4.59956,          3.37833,          0.02257,          0.32330
                4417,          4.30120,          3.06035,          0.02000,          0.32024
                4418,          4.14900,          3.21304,          0.02135,          0.29463
                4419,          4.09061,          3.33242,          0.02106,          0.28802
                4420,          3.38981,          2.59796,          0.01743,          0.31518
                4421,          3.51059,          2.19926,          0.01696,          0.31819
                4422,          3.84595,          2.46598,          0.02010,          0.31063
                4423,          4.49100,          3.44388,          0.02372,          0.29652
                4424,          3.79562,          2.42472,          0.02037,          0.28323
                4425,          4.01675,          3.23236,          0.02333,          0.33467
                4426,          3.95952,          3.29628,          0.02302,          0.30297
                4427,          3.91364,          2.89601,          0.02044,          0.28302
                4428,          3.82672,          3.33609,          0.02208,          0.34360
                4429,          3.57776,          2.80886,          0.02012,          0.28446
                4430,          4.06778,          2.45362,          0.01958,          0.29632
                4431,          4.04969,          3.20828,          0.02038,          0.32769
                4432,          3.79371,          3.19006,          0.02053,          0.30954
                4433,          4.66349,          3.61732,          0.02278,          0.31963
                4434,          4.69827,          3.51587,          0.02322,          0.31123
                4435,          4.17484,          2.73336,          0.02120,          0.29760
                4436,          4.33395,          2.83106,          0.02170,          0.26148
                4437,          4.36369,          3.57156,          0.02284,          0.31486
                4438,          4.54603,          3.68313,          0.02166,          0.29238
                4439,          3.87348,          2.81184,          0.01867,          0.28868
                4440,          4.08806,          2.89299,          0.01873,          0.32163
                4441,          4.04407,          2.54142,          0.02058,          0.32726
                4442,          3.76612,          2.73636,          0.01765,          0.30757
                4443,          4.56068,          3.22909,          0.02306,          0.29606
                4444,          4.66599,          3.78258,          0.02487,          0.31883
                4445,          3.89331,          3.17002,          0.02305,          0.30162
                4446,          4.28135,          3.31820,          0.02279,          0.34747
                4447,          3.48343,          2.78639,          0.01826,          0.29046
                4448,          4.31759,          2.94814,          0.02267,          0.28806
                4449,          3.81312,          2.99319,          0.01992,          0.27299
                4450,          4.17504,          2.98893,          0.01986,          0.33536
                4451,          4.35250,          3.31056,          0.02061,          0.28808
                4452,          3.99744,          2.72860,          0.01937,          0.31163
                4453,          4.52176,          3.21114,          0.02360,          0.31127
                4454,          4.17548,          3.16790,          0.02080,          0.29427
                4455,          4.97632,          3.08184,          0.02123,          0.27790
                4456,          4.98774,          3.67531,          0.02379,          0.30824
                4457,          4.16480,          3.21151,          0.01932,          0.27034
                4458,          4.09822,          3.48915,          0.02133,          0.32513
                4459,          4.63056,          2.78065,          0.02323,          0.29452
                4460,          4.21257,          2.11904,          0.02207,          0.31056
                4461,          3.99340,          2.37903,          0.01987,          0.29078
                4462,          4.34500,          3.53448,          0.02315,          0.29668
                4463,          4.48645,          2.39236,          0.02239,          0.30744
                4464,          4.49313,          3.42100,          0.02155,          0.28391
                4465,          4.61837,          3.56169,          0.02403,          0.30435
                4466,          4.55687,          2.96798,          0.02429,          0.31215
                4467,          4.11061,          3.19581,          0.02183,          0.29455
                4468,          4.66825,          3.60573,          0.02321,          0.32179
                4469,          3.88021,          3.08041,          0.01899,          0.34703
                4470,          4.13856,          3.19859,          0.01850,          0.31093
                4471,          3.90323,          3.37763,          0.01889,          0.28231
                4472,          4.39205,          2.74102,          0.02040,          0.28971
                4473,          4.43733,          3.35142,          0.02206,          0.31530
                4474,          4.96991,          3.80528,          0.02550,          0.31121
                4475,          3.99093,          3.11139,          0.02091,          0.28222
                4476,          4.27619,          3.23486,          0.02259,          0.32158
                4477,          4.35827,          3.43912,          0.02211,          0.29094
                4478,          3.76619,          2.99921,          0.01871,          0.34794
                4479,          4.98046,          4.19129,          0.02258,          0.35621
                4480,          4.78706,          3.57421,          0.02197,          0.31672
                4481,          4.47528,          3.26552,          0.02147,          0.30720
                4482,          4.39999,          2.88434,          0.02091,          0.30714
                4483,          4.03542,          3.39501,          0.02122,          0.28826
                4484,          4.46720,          3.36017,          0.02232,          0.31682
                4485,          4.47376,          3.78739,          0.02350,          0.32370
                4486,          4.42210,          3.66281,          0.02518,          0.31980
                4487,          4.51868,          3.81589,          0.02434,          0.31764
                4488,          3.83195,          2.63415,          0.02005,          0.32663
                4489,          4.04875,          2.79082,          0.02181,          0.30387
                4490,          4.31796,          3.85319,          0.02297,          0.31098
                4491,          4.51181,          3.32239,          0.02353,          0.31887
                4492,          4.04060,          2.26749,          0.02149,          0.32250
                4493,          4.60290,          3.78425,          0.02293,          0.32951
                4494,          3.91507,          2.86060,          0.01766,          0.26880
                4495,          4.93889,          3.96906,          0.02307,          0.29892
                4496,          4.11910,          3.17049,          0.01983,          0.28296
                4497,          3.98002,          3.64647,          0.02116,          0.29315
                4498,          4.35667,          3.72787,          0.02129,          0.29283
                4499,          3.81013,          3.20089,          0.01976,          0.28032
                4500,          4.54870,          4.05871,          0.02155,          0.32768
                4501,          4.09927,          3.16977,          0.01944,          0.29131
                4502,          4.96036,          4.07469,          0.02385,          0.30897
                4503,          4.05618,          3.40777,          0.01988,          0.28134
                4504,          4.38366,          3.53220,          0.02016,          0.30292
                4505,          4.66709,          3.63617,          0.02227,          0.29614
                4506,          4.26395,          3.33290,          0.02042,          0.30268
                4507,          5.06558,          4.42257,          0.02557,          0.33903
                4508,          4.29572,          3.17455,          0.01967,          0.28701
                4509,          4.76554,          3.60767,          0.02204,          0.29272
                4510,          4.66610,          3.57833,          0.02290,          0.29851
                4511,          4.94237,          3.92682,          0.02370,          0.29732
                4512,          4.22246,          3.01853,          0.01902,          0.28759
                4513,          3.74844,          3.20924,          0.01766,          0.29284
                4514,          4.22411,          3.19976,          0.02146,          0.34544
                4515,          4.69756,          3.61960,          0.02419,          0.35184
                4516,          4.85132,          4.34043,          0.02529,          0.33602
                4517,          4.27795,          2.94401,          0.02222,          0.31347
                4518,          4.02799,          2.97508,          0.02115,          0.28718
                4519,          4.50458,          3.97194,          0.02418,          0.30340
                4520,          3.99903,          3.13246,          0.01836,          0.27700
                4521,          4.51475,          3.56160,          0.02034,          0.28056
                4522,          4.64777,          3.52804,          0.02141,          0.27783
                4523,          4.05979,          3.49801,          0.02014,          0.35142
                4524,          4.54868,          3.87656,          0.02254,          0.29840
                4525,          4.90377,          3.81116,          0.02302,          0.30090
                4526,          4.10235,          3.26256,          0.01973,          0.28795
                4527,          4.11411,          3.38341,          0.01959,          0.29627
                4528,          3.89558,          3.33415,          0.01840,          0.27215
                4529,          4.94378,          3.60720,          0.02179,          0.29373
                4530,          4.54226,          3.34535,          0.01997,          0.27395
                4531,          4.77985,          3.74381,          0.02215,          0.30088
                4532,          4.61863,          3.77771,          0.02274,          0.31497
                4533,          4.27994,          3.03009,          0.02205,          0.30637
                4534,          4.18106,          3.56145,          0.02135,          0.30729
                4535,          4.41272,          4.02367,          0.02256,          0.31120
                4536,          4.54814,          4.31267,          0.02470,          0.31182
                4537,          4.30934,          3.69541,          0.01967,          0.27867
                4538,          5.13144,          4.36566,          0.02585,          0.31763
                4539,          4.52113,          3.40775,          0.02145,          0.28175
                4540,          4.37535,          3.71634,          0.02050,          0.32673
                4541,          4.65096,          3.78864,          0.02097,          0.31884
                4542,          4.48662,          3.26931,          0.02079,          0.28980
                4543,          3.90870,          3.25651,          0.02012,          0.29752
                4544,          4.05022,          3.09757,          0.01934,          0.30846
                4545,          4.78210,          3.99771,          0.02194,          0.28911
                4546,          4.13201,          3.41850,          0.01854,          0.28898
                4547,          4.92134,          3.94729,          0.02131,          0.27631
                4548,          4.68528,          4.03479,          0.02306,          0.30014
                4549,          4.44038,          2.50710,          0.02204,          0.29708
                4550,          4.02854,          2.46480,          0.02094,          0.30491
                4551,          4.59928,          3.76712,          0.02196,          0.29948
                4552,          4.54014,          4.00261,          0.02254,          0.28431
                4553,          4.74787,          3.79478,          0.02286,          0.28445
                4554,          4.94608,          4.02988,          0.02412,          0.30732
                4555,          4.34061,          3.64483,          0.02029,          0.34143
                4556,          4.14399,          3.52599,          0.02089,          0.35047
                4557,          3.94159,          3.67765,          0.02102,          0.32178
                4558,          4.55189,          3.91099,          0.02342,          0.33171
                4559,          4.09129,          3.36079,          0.02060,          0.30734
                4560,          4.10923,          3.52639,          0.01941,          0.27014
                4561,          4.73989,          4.11022,          0.02228,          0.31368
                4562,          4.35805,          3.66383,          0.02008,          0.29520
                4563,          4.16215,          3.56751,          0.02061,          0.31201
                4564,          4.50943,          3.80868,          0.02136,          0.28203
                4565,          4.35668,          3.46496,          0.02041,          0.31021
                4566,          4.11455,          3.20888,          0.02034,          0.29321
                4567,          4.08953,          3.46796,          0.01942,          0.28444
                4568,          4.25806,          3.71916,          0.02068,          0.31494
                4569,          4.75432,          4.18770,          0.02404,          0.29663
                4570,          4.55927,          3.26669,          0.02144,          0.30151
                4571,          3.85120,          3.10682,          0.01814,          0.24903
                4572,          4.00325,          3.26972,          0.01997,          0.27175
                4573,          4.30469,          2.37940,          0.01978,          0.27525
                4574,          5.07802,          3.95443,          0.02350,          0.32925
                4575,          4.47594,          3.08639,          0.01971,          0.32525
                4576,          4.91787,          4.18270,          0.02427,          0.31759
                4577,          4.39224,          2.92004,          0.02062,          0.34721
                4578,          4.11058,          3.01674,          0.01841,          0.29909
                4579,          4.16157,          2.71469,          0.01815,          0.27555
                4580,          4.48002,          3.78378,          0.01858,          0.28602
                4581,          4.61127,          3.61463,          0.02059,          0.33061
                4582,          4.64008,          3.27295,          0.02057,          0.31764
                4583,          4.41735,          3.34762,          0.02087,          0.30342
                4584,          4.42902,          3.79654,          0.02109,          0.31331
                4585,          4.06559,          3.11606,          0.01952,          0.28370
                4586,          4.44367,          3.64975,          0.02110,          0.27510
                4587,          3.84509,          3.27693,          0.01897,          0.28148
                4588,          3.90208,          3.50853,          0.01919,          0.28096
                4589,          3.94115,          3.56875,          0.01944,          0.36108
                4590,          4.28639,          3.58907,          0.02135,          0.30199
                4591,          4.41845,          3.23184,          0.02018,          0.30902
                4592,          4.46150,          3.68333,          0.02040,          0.30784
                4593,          4.55443,          3.52360,          0.02108,          0.29870
                4594,          4.46414,          4.01946,          0.02153,          0.31843
                4595,          4.44053,          3.47940,          0.02238,          0.33856
                4596,          4.52844,          4.11433,          0.02182,          0.34368
                4597,          4.67798,          3.99054,          0.02192,          0.31446
                4598,          4.07032,          2.93740,          0.01734,          0.34012
                4599,          4.08357,          3.79867,          0.01997,          0.32379
                4600,          3.95334,          3.54043,          0.01891,          0.29608
                4601,          4.93852,          4.25714,          0.02388,          0.30379
                4602,          4.64039,          4.15737,          0.02286,          0.31804
                4603,          4.50529,          3.98368,          0.02158,          0.28719
                4604,          4.73858,          3.37033,          0.02176,          0.29346
                4605,          4.78036,          3.35611,          0.02027,          0.28405
                4606,          4.73579,          4.08668,          0.02361,          0.30218
                4607,          4.32109,          4.19835,          0.02172,          0.32691
                4608,          4.38819,          2.55724,          0.02238,          0.31826
                4609,          3.89372,          3.13173,          0.01963,          0.30274
                4610,          4.85436,          3.42926,          0.02381,          0.33635
                4611,          4.35288,          3.68969,          0.02068,          0.31168
                4612,          4.26350,          3.61412,          0.01935,          0.30667
                4613,          4.15811,          3.54363,          0.02032,          0.29487
                4614,          4.32542,          3.71695,          0.01988,          0.29460
                4615,          4.67893,          4.14909,          0.02232,          0.29049
                4616,          4.64309,          4.10607,          0.02373,          0.32528
                4617,          4.40574,          4.37972,          0.02217,          0.30704
                4618,          3.89946,          3.79900,          0.01993,          0.29588
                4619,          4.17602,          3.54856,          0.02063,          0.32615
                4620,          4.10434,          3.92603,          0.02017,          0.29826
                4621,          4.20758,          3.41921,          0.01966,          0.34716
                4622,          3.69701,          3.09355,          0.01557,          0.34182
                4623,          4.82835,          4.52013,          0.02496,          0.31888
                4624,          4.12889,          4.10448,          0.02080,          0.29699
                4625,          4.12108,          3.67610,          0.01954,          0.28554
                4626,          3.99593,          3.70760,          0.01917,          0.31220
                4627,          4.30303,          3.89560,          0.02074,          0.26035
                4628,          4.39313,          4.00549,          0.02121,          0.31902
                4629,          3.94158,          3.64966,          0.01867,          0.27937
                4630,          4.51571,          3.78084,          0.02054,          0.30479
                4631,          4.53223,          4.00290,          0.02047,          0.32394
                4632,          4.32579,          3.00655,          0.01989,          0.33898
                4633,          4.11590,          3.64628,          0.01842,          0.32454
                4634,          4.15577,          3.78583,          0.02028,          0.32156
                4635,          3.61637,          3.44992,          0.01714,          0.34082
                4636,          4.34426,          4.10209,          0.02163,          0.27715
                4637,          4.04261,          3.42081,          0.01785,          0.27977
                4638,          4.33684,          4.01069,          0.02062,          0.30207
                4639,          4.28580,          4.18351,          0.02041,          0.32043
                4640,          3.78398,          3.64272,          0.01833,          0.25278
                4641,          4.06937,          3.73312,          0.01799,          0.24237
                4642,          3.95543,          3.38190,          0.01731,          0.33432
                4643,          4.53688,          4.28585,          0.02121,          0.27732
                4644,          3.88934,          3.56082,          0.01949,          0.33496
                4645,          5.00042,          3.31238,          0.02245,          0.32045
                4646,          4.51874,          3.67576,          0.02117,          0.28280
                4647,          4.72927,          3.08887,          0.02204,          0.31796
                4648,          4.55470,          3.27767,          0.01912,          0.30526
                4649,          4.37183,          3.70526,          0.01835,          0.30503
